"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Ameer Abdullah","RB","DET",2552374,1993-06-13,8.265,8.265,8.265,,27,0.58125,0,1,50.5,11.3,7.82422572471796
"Andre Ellington","RB","ARI",2539217,1989-02-03,0,0,0,,65,0,0,3,,,
"Andre Holmes","WR","OAK",2495453,1988-06-16,7.45,7.45,7.45,,65,0.330000000000001,0,5,,,
"Andre Roberts","WR","DET",497320,1988-01-09,2.8375,2.8375,2.8375,,91,0.16375,0,6,,,
"Andre Williams","RB","SD",2543565,1992-08-28,0,0,0,,65,0,0,2,,,
"Andrew Hawkins","WR","CLE",2508097,1986-03-10,0,0,0,,105,0,0,5,,,
"Andrew Luck","QB","IND",2533031,1989-09-12,0,0,0,,30,0,0,4,,,
"Andrew Turzilli","WR","DET",2553829,1991-10-13,0,0,0,,105,0,0,1,,,
"Andy Dalton","QB","CIN",2495143,1987-10-29,15.93,15.93,15.93,,14,0.430000000000001,0,5,20.1,3.6,6.54370501088318
"Andy Janovich","RB","DEN",2555432,1993-05-23,0,0,0,,65,0,0,0,85.5,10.5,7.38791148337112
"Anquan Boldin","WR","DET",2505587,1980-10-03,0,0,0,,105,0,0,13,,,
"Anthony Dable","WR","FA",2555573,1988-09-25,0,0,0,,105,0,0,0,,,
"Anthony Fasano","TE","TEN",2495835,1984-04-20,0,0,0,,54,0,0,10,,,
"Anthony Sherman","RB","KC",2495340,1988-12-11,0,0,0,,65,0,0,5,91.1,9.2,6.67890084118251
"Antone Smith","RB","TB",89798,1985-09-17,0,0,0,,65,0,0,7,,,
"Antonio Andrews","RB","TEN",2550474,1992-08-17,0,0,0,,65,0,0,2,,,
"Antonio Brown","WR","PIT",2508061,1988-07-10,15.7,15.7,15.7,,2,0.893750000000001,1,6,1.3,1.1,2.11865026953566
"Antonio Gates","TE","SD",2505299,1980-06-18,6.05,6.05,6.05,,19,0.243749999999999,0,13,,,
"Antwan Goodley","WR","GB",2553526,1991-09-06,0,0,0,,105,0,0,1,,,
"Arrelious Benn","WR","JAC",497270,1988-09-08,0,0,0,,105,0,0,6,,,
"Asante Cleveland","TE","SD",2550454,1992-03-21,0,0,0,,54,0,0,2,,,
"Austin Davis","QB","FA",2533349,1989-06-02,0,0,0,,30,0,0,4,,,
"Austin Hooper","TE","ATL",2555415,1994-10-29,6.925,6.925,6.925,,14,0.4125,0,0,18.3,3.2,3.68086826938489
"Austin Johnson","RB","FA",2534437,1989-06-16,0,0,0,,65,0,0,3,,,
"Austin Seferian-Jenkins","TE","NYJ",2543683,1992-09-29,0,0,0,,54,0,0,2,11.7,2.5,3.35882672012674
"B.J. Daniels","WR","FA",2541429,1989-10-24,0,0,0,,105,0,0,3,,,
"Bears","DST","CHI",100005,,5.7,5.7,5.7,,26,0.325,0,46,19.2,4.5,6.70787458026591
"Beau Sandland","TE","FA",2555487,1993-02-23,0,0,0,,54,0,0,0,,,
"Ben Braunecker","TE","CHI",2556478,1994-02-07,0,0,0,,54,0,0,0,,,
"Ben Koyack","TE","JAC",2552396,1993-04-09,0,0,0,,54,0,0,1,,,
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,17.25,17.25,17.25,,10,0.0899999999999963,0,12,11.1,3.5,6.35371054800525
"Bengals","DST","CIN",100006,,5.9,5.9,5.9,,23,0.15,0,46,4.6,2.6,2.58051101128996
"Benjamin Watson","TE","BAL",2506122,1980-12-18,5.1,5.1,5.1,,26,0.475,0,12,24.3,2.3,3.26681484891013
"Bennie Fowler","WR","DEN",2550198,1991-06-10,2.35,2.35,2.35,,97,0.30625,0,2,90.2,8,5.54772079280019
"Benny Cunningham","RB","LAR",2541544,1990-07-07,2.8075,2.8075,2.8075,,55,0.365,0,3,,,
"Bernard Pierce","RB","DEN",2533545,1991-05-10,0,0,0,,65,0,0,4,,,
"Bilal Powell","RB","NYJ",2495328,1988-10-27,10.2225,10.2225,10.2225,,14,0.512499999999999,0,5,39.8,2.9,3.24292619057618
"Bills","DST","BUF",100003,,10.3,10.3,10.3,,3,3.05,0,46,9.8,2.7,2.79774067281501
"Bishop Sankey","RB","MIN",2543682,1992-09-15,0,0,0,,65,0,0,2,,,
"Blaine Gabbert","QB","SF",2495441,1989-10-15,0,0,0,,30,0,0,5,,,
"Blair Walsh","K","FA",2532968,1990-01-08,9,9,9,,10,0.0500000000000007,0,4,,,
"Blake Annen","TE","FA",2550278,1991-05-28,0,0,0,,54,0,0,2,,,
"Blake Bortles","QB","JAC",2543477,1991-12-16,10.48,10.48,10.48,,24,1.01,0,2,24.2,2.4,4.26377145634802
"Bralon Addison","RB","CHI",2556457,1993-10-12,0,0,0,,65,0,0,0,,,
"Branden Oliver","RB","SD",2550658,1991-05-07,5.9825,5.9825,5.9825,,45,0.19875,0,2,,,
"Brandin Cooks","WR","NO",2543498,1993-09-25,14.6875,14.6875,14.6875,,4,0.106249999999999,0,2,,,
"Brandon Allen","QB","JAC",2555365,1992-09-05,0,0,0,,30,0,0,0,,,
"Brandon Bolden","RB","NE",2532797,1990-01-26,0,0,0,,65,0,0,4,,,
"Brandon Coleman","WR","NO",2550328,1992-06-22,6.0375,6.0375,6.0375,,71,0.212499999999999,0,2,80,8.3,5.69681081555083
"Brandon Doughty","QB","MIA",2555302,1991-10-06,0,0,0,,30,0,0,0,,,
"Brandon LaFell","WR","CIN",497302,1986-11-04,7.7625,7.7625,7.7625,,62,0.103750000000001,0,6,61.1,5.1,4.10651723954408
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,10.0625,10.0625,10.0625,,32,0.0500000000000007,0,10,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,8.8,8.8,8.8,,13,0.100000000000001,0,2,25,4.7,6.78234276110126
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,54,0,0,7,,,
"Brandon Tate","WR","BUF",81306,1987-10-05,0.6,0.6,0.6,,102,0,0,7,123.4,9.3,6.19377755805293
"Brandon Weeden","QB","HOU",2532970,1983-10-14,0,0,0,,30,0,0,4,,,
"Brandon Williams","TE","SEA",2539645,1987-10-12,0,0,0,,54,0,0,4,,,
"Braxton Miller","WR","HOU",2555348,1992-11-30,6.675,6.675,6.675,,68,0.555,0,0,90.7,12,7.53558776280862
"Brent Celek","TE","PHI",2507218,1985-01-25,2.5875,2.5875,2.5875,,44,0.15625,0,9,56.6,10.7,7.13131344000791
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,105,0,0,3,118.7,4.3,3.7089438455424
"Breshad Perriman","WR","BAL",2552597,1993-09-10,9.23,9.23,9.23,,44,0.137499999999999,0,1,117.5,14.6,8.8277012933141
"Brett Hundley","QB","GB",2552588,1993-06-15,0,0,0,,30,0,0,1,23.2,2.4,4.26377145634802
"Brian Hoyer","QB","CHI",81294,1985-10-31,10.87,10.87,10.87,,23,0.435,0,7,,,
"Brian Parker","TE","FA",2553840,1992-05-30,0,0,0,,54,0,0,1,,,
"Brian Quick","WR","LAR",2532933,1989-06-05,5.2375,5.2375,5.2375,,77,0.128749999999999,0,4,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,4.4125,4.4125,4.4125,,81,0.48,0,3,95.4,7.6,5.34893409579935
"Brittan Golden","WR","ARI",2535988,1988-07-20,0,0,0,,105,0,0,4,,,
"Brock Osweiler","QB","HOU",2533436,1990-11-22,0,0,0,,30,0,0,4,,,
"Broncos","DST","DEN",100009,,7.55,7.55,7.55,,4,0.7,0,46,11.7,3.6,4.75280762654046
"Bronson Hill","RB","JAC",2554357,1993-01-02,0,0,0,,65,0,0,1,,,
"Browns","DST","CLE",100007,,5.15,5.15,5.15,,28,0.850000000000001,0,46,22.9,5.9,9.74908984161662
"Bruce Ellington","WR","SF",2543646,1991-08-22,5.1875,5.1875,5.1875,,78,0.35375,0,2,,,
"Bryan Walters","WR","JAC",2528181,1987-11-04,0,0,0,,105,0,0,6,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,30,0,0,1,,,
"Bryce Williams","TE","FA",2556709,1993-02-24,0,0,0,,54,,0,0,,,
"Byron Marshall","RB","PHI",2556841,1994-02-13,0,0,0,,65,0,0,0,,,
"C.J. Anderson","RB","DEN",2540269,1991-02-10,9.1775,9.1775,9.1775,,17,0.0387499999999985,0,3,33.4,3.8,3.73377971209137
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,6.3625,6.3625,6.3625,,17,0.175,0,2,29.2,3.3,3.7268742049932
"C.J. Prosise","RB","SEA",2555417,1994-05-20,8.505,8.505,8.505,,24,0.0950000000000006,0,0,,,
"C.J. Spiller","RB","FA",497204,1987-08-15,0,0,0,,65,0,0,6,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,0,0,0,,54,0,0,1,62.9,5.3,4.64699291715934
"Cairo Santos","K","KC",2550636,1991-11-21,8.2,8.2,8.2,,19,0.200000000000001,0,2,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,8.9,8.9,8.9,,12,0.149999999999999,0,3,,,
"Calvin Johnson","WR","FA",2495647,1985-09-29,0,0,0,,105,0,0,9,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,20.09,20.09,20.09,,3,1.39,0,5,11.7,3,5.4037382336156
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,0,0,0,,65,0,0,1,92.5,10.4,7.33337220320277
"Cameron Brate","TE","TB",2550656,1991-07-03,0,0,0,,54,0,0,2,9.5,2.8,3.49684452695166
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,105,0,0,1,,,
"Canaan Severin","WR","PIT",2556678,1993-03-16,0,0,0,,105,0,0,0,,,
"Cardinals","DST","ARI",100026,,6.55,6.55,6.55,,10,0.0499999999999998,0,46,15.9,2.9,3.23219999586511
"Carlos Hyde","RB","SF",2543743,1991-09-20,11.705,11.705,11.705,,10,1.01625,0,2,15.6,3.2,3.40654403108124
"Carson Palmer","QB","ARI",2505245,1979-12-27,15.75,15.75,15.75,,15,1.155,0,13,,,
"Carson Wentz","QB","PHI",2555259,1992-12-30,13.94,13.94,13.94,,17,0.300000000000001,0,0,3.3,1.5,2.55382129044666
"Case Keenum","QB","LAR",2532888,1988-02-12,0,0,0,,30,0,0,4,,,
"Cayleb Jones","WR","MIN",2556840,1993-03-21,0,0,0,,105,,0,0,,,
"Cecil Shorts","WR","TB",2495341,1987-12-22,0,0,0,,105,0,0,5,,,
"Cedric ONeal","RB","BUF",2556760,1994-01-29,0,0,0,,65,0,0,0,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,65,0,0,7,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,30,0,0,8,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,6.2,6.2,6.2,,24,6.2,0,2,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,5.9275,5.9275,5.9275,,46,0.3575,0,2,73.1,7.9,5.9698901989939
"Charles Clay","TE","BUF",2495139,1989-02-13,5.6,5.6,5.6,,24,0.4875,0,5,15.3,2.6,3.40483265573505
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,105,0,0,3,,,
"Charles Sims","RB","TB",2543770,1990-09-19,0,0,0,,65,0,0,2,69.3,7.8,5.91535091882555
"Charone Peake","WR","NYJ",2555477,1992-10-16,2.875,2.875,2.875,,90,0.10625,0,0,,,
"Chase Daniel","QB","PHI",81284,1986-10-07,0,0,0,,30,0,0,7,,,
"Chester Rogers","WR","IND",2556396,1994-01-12,0,0,0,,105,0,0,0,82.8,12.5,7.78407113405968
"Chiefs","DST","KC",100016,,4.3,4.3,4.3,,29,,0,46,24.3,5.5,8.88017119551642
"Chris Boswell","K","PIT",2550545,1989-12-16,9,9,9,,10,0.15,0,2,10.3,2.7,3.56124138561705
"Chris Conley","WR","KC",2552652,1992-10-25,5.85,5.85,5.85,,72,0.19,0,1,,,
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,54,0,0,3,,,
"Chris Harper","WR","SF",2553652,1993-12-07,0,0,0,,105,0,0,1,,,
"Chris Hogan","WR","NE",2530515,1988-10-24,9.9,9.9,9.9,,37,0.222500000000002,0,5,42.8,21,12.0082884453276
"Chris Ivory","RB","JAC",2507999,1988-03-22,3.0475,3.0475,3.0475,,53,0.1975,0,6,72.9,4.4,4.0610153931015
"Chris Johnson","RB","ARI",262,1985-09-23,0,0,0,,65,0,0,8,,,
"Chris Manhertz","TE","CAR",2552622,1992-04-10,0,0,0,,54,0,0,0,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,105,0,0,2,,,
"Chris Moore","WR","BAL",2555209,1993-06-16,3.475,3.475,3.475,,86,0.31875,0,0,93,5.2,4.15621391379429
"Chris Pantale","TE","MIA",2539208,1990-03-22,0,0,0,,54,0,0,3,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,6.79,6.79,6.79,,38,0.14625,0,3,,,
"Christian Hackenberg","QB","NYJ",2555416,1995-02-14,0,0,0,,30,0,0,0,,,
"Christian Ponder","QB","SF",2495215,1988-02-25,0,0,0,,30,0,0,5,,,
"Christine Michael","RB","GB",2539322,1990-11-09,0,0,0,,65,0,0,3,,,
"Clark Harris","TE","CIN",2495620,1984-07-10,0,0,0,,54,0,0,9,,,
"Clay Harbor","TE","DET",497242,1987-07-02,0,0,0,,54,0,0,6,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,4.425,4.425,4.425,,29,0.237500000000001,0,1,52.7,8.2,5.98116504980024
"Cobi Hamilton","WR","PIT",2539203,1990-11-13,0,0,0,,105,0,0,3,,,
"Coby Fleener","TE","NO",2532838,1988-09-20,7.1875,7.1875,7.1875,,12,0.23125,0,4,,,
"Cody Core","WR","CIN",2555331,1994-04-17,3.7375,3.7375,3.7375,,84,0.21875,0,0,,,
"Cody Kessler","QB","CLE",2555387,1993-05-11,0,0,0,,30,0,0,0,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,1.825,1.825,1.825,,99,0.60375,0,2,96.4,9.9,6.4919576035542
"Cody Parkey","K","CLE",2550380,1992-02-19,0,0,0,,25,0,0,2,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,7.605,7.605,7.605,,64,0.233750000000001,0,4,81.3,8,5.54772079280019
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,30,0,0,5,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,30,0,0,6,,,
"Colts","DST","IND",100014,,6,6,6,,21,0.0749999999999993,0,46,20.7,4.9,7.57679322636612
"Connor Barth","K","CHI",2507463,1986-04-11,7.9,7.9,7.9,,21,0.649999999999999,0,8,,,
"Connor Cook","QB","OAK",2555332,1993-01-29,0,0,0,,30,0,0,0,,,
"Connor Hamlett","TE","DAL",2553771,1992-04-12,0,0,0,,54,0,0,0,,,
"Connor Shaw","QB","CHI",2550252,1991-09-19,0,0,0,,30,0,0,2,,,
"Cooper Helfet","TE","OAK",2536071,1989-06-02,0,0,0,,54,0,0,5,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,5.37,5.37,5.37,,76,0.1575,0,3,,,
"Corey Coleman","WR","CLE",2555333,1994-07-06,8.8375,8.8375,8.8375,,51,0.088750000000001,0,0,44.7,6,4.55378730779598
"Corey Fuller","WR","NO",2540261,1990-06-23,0,0,0,,105,0,0,3,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,2.8925,2.8925,2.8925,,54,0.14625,0,1,80.4,7.8,5.91535091882555
"Cory Harkey","TE","LAR",2533353,1990-06-17,0,0,0,,54,0,0,4,,,
"Cowboys","DST","DAL",100008,,6.2,6.2,6.2,,15,0,0,46,12.1,3.4,4.31834830349036
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,54,0,0,2,,,
"D.J. Tialavea","TE","ATL",2550406,1991-07-27,0,0,0,,54,0,0,2016,,,
"Dak Prescott","QB","DAL",2555260,1993-07-29,17.15,17.15,17.15,,12,0.715,0,0,11,3.2,5.78372715937146
"Damien Williams","RB","MIA",2550512,1992-04-03,0,0,0,,65,0,0,2,70.3,9.3,6.73344012135087
"Damiere Byrd","WR","CAR",2553499,1993-01-27,0,0,0,,105,0,0,1,126.2,11.8,7.4361944143082
"Dan Bailey","K","DAL",2495259,1988-01-26,10.1,10.1,10.1,,4,0.65,0,5,10.1,4.3,6.13812248600442
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,25,0,0,8,,,
"Dan Orlovsky","QB","DET",2506481,1983-08-18,0,0,0,,30,0,0,11,,,
"Daniel Lasco","RB","NO",2555219,1992-10-09,0,0,0,,65,0,0,0,,,
"Danny Amendola","WR","NE",2649,1985-11-02,8.7125,8.7125,8.7125,,53,0.154999999999998,0,8,48.7,6.1,4.60348398204619
"Danny Woodhead","RB","SD",4327,1985-01-25,6.67,6.67,6.67,,39,0.05375,0,8,,,
"Darius Jackson","RB","CLE",2556273,1993-12-01,0,0,0,,65,0,0,0,,,
"Darius Jennings","WR","NYJ",2553896,1992-06-28,0,0,0,,105,0,0,1,,,
"Darrel Young","RB","CAR",2507737,1987-04-08,0,0,0,,65,0,0,7,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,2.525,2.525,2.525,,45,0.20625,0,4,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,65,0,0,8,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,7.58,7.58,7.58,,32,0.0949999999999998,0,11,,,
"Darren Waller","TE","BAL",2552408,1992-09-13,0,0,0,,54,0,0,1,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,65,0,0,2,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,2.6475,2.6475,2.6475,,93,0.16625,0,7,126.2,13,8.03255450531073
"Daryl Richardson","RB","FA",2534789,1990-04-12,0,0,0,,65,0,0,4,,,
"Davante Adams","WR","GB",2543495,1992-12-24,11.4125,11.4125,11.4125,,20,0.231250000000001,0,2,16.7,4,3.55985382279177
"David Cobb","RB","CHI",2552376,1993-06-03,0,0,0,,65,0,0,1,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,30,0,0,2,,,
"David Johnson","RB","ARI",2553435,1991-12-16,16.795,16.795,16.795,,2,2.225,1,1,,,
"David Johnson","TE","PIT",79589,1987-08-26,0,0,0,,54,0,0,7,,,
"David Morgan","TE","MIN",2555306,1993-05-19,1.075,1.075,1.075,,51,0.25625,0,0,68.4,7.6,5.7051294361504
"DeAndre Carter","WR","FA",2553502,1993-04-10,0,0,0,,105,0,0,1,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,12.2125,12.2125,12.2125,,12,0.381249999999998,0,3,2.7,1.3,2.21804361803608
"DeAndre Smelter","WR","SF",2552627,1991-12-03,0,0,0,,105,0,0,1,,,
"DeAndre Washington","RB","OAK",2555464,1993-02-22,6.2275,6.2275,6.2275,,44,0.272500000000001,0,0,64.4,5.6,4.71548675512175
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,65,0,0,10,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,0,0,0,,105,0,0,2,121.1,9.3,6.19377755805293
"DeMarco Murray","RB","TEN",2495207,1988-02-12,13.425,13.425,13.425,,5,0.293749999999999,0,5,26.1,3.3,3.4610833112496
"DeSean Jackson","WR","WAS",1581,1986-12-01,0,0,0,,105,0,0,8,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,0,0,0,,105,0,0,1,46.1,6,4.55378730779598
"Delanie Walker","TE","TEN",2495966,1984-08-12,10.125,10.125,10.125,,6,0.4,0,10,4.4,1.6,2.94477329965198
"Demarcus Ayers","WR","PIT",2555465,1994-07-07,0,0,0,,105,0,0,0,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,0,0,0,,105,0,0,0,92.9,6.2,4.6531806562964
"Demaryius Thomas","WR","DEN",497328,1987-12-25,12.4,12.4,12.4,,11,0.375000000000002,0,6,29.2,3.7,3.41076380004113
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,54,0,0,3,50.3,4.5,4.27894543229288
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,65,0,0,3,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,54,0,0,6,,,
"Deonte Thompson","WR","CHI",2534436,1989-02-14,0,0,0,,105,0,0,4,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,30,0,0,11,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,17.17,17.17,17.17,,11,0.125,0,2,14.7,3.5,6.35371054800525
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,54,0,0,4,,,
"Derel Walker","WR","TB",2550509,1991-06-29,0,0,0,,105,0,0,2,,,
"Derrick Coleman","RB","FA",2534871,1990-10-18,0,0,0,,65,0,0,4,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,7.055,7.055,7.055,,37,0.324999999999999,0,0,27.8,3.6,3.62470115175466
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,105,0,0,0,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,9.0875,9.0875,9.0875,,46,0.1425,0,1,24.5,5.8,4.45439395929556
"Devin Smith","WR","NYJ",2553434,1992-03-03,0,0,0,,105,0,0,1,,,
"Devin Street","WR","IND",2543641,1991-03-30,0,0,0,,105,0,0,2,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,65,,0,0,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,13.92,13.92,13.92,,4,0.549999999999999,0,2,10.5,3.1,3.35200475091289
"Devontae Booker","RB","DEN",2555223,1992-05-27,0,0,0,,65,0,0,0,46,4.9,4.33371179394327
"Dexter McCluster","RB","SD",497190,1988-08-25,0,0,0,,65,0,0,6,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,14.5375,14.5375,14.5375,,6,0.856249999999999,0,6,15.5,4.1,3.60955049704198
"Dezmin Lewis","WR","BUF",2552411,1992-12-05,0,0,0,,105,0,0,1,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,5.5,5.5,5.5,,48,0.78125,0,5,15.7,2.6,3.07930835007112
"Dion Sims","TE","MIA",2540200,1991-02-18,5.6625,5.6625,5.6625,,23,0.3,0,3,,,
"Dom Williams","WR","SD",2556827,1990-09-02,0,0,0,,105,0,0,0,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,10.525,10.525,10.525,,28,0.282500000000001,0,2,77.1,7.4,5.24954074729893
"Dontrelle Inman","WR","SD",2530700,1989-01-31,0,0,0,,105,0,0,3,,,
"Dorial Green-Beckham","WR","PHI",2552491,1993-04-12,0,0,0,,105,0,0,1,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,13.15,13.15,13.15,,8,0.338749999999999,0,5,22.7,3.7,3.41076380004113
"Doug Martin","RB","TB",2532899,1989-01-13,0,0,0,,65,0,0,4,48.3,11.7,8.04238284539137
"Dreamius Smith","RB","FA",2553848,1992-09-08,0,0,0,,65,0,0,1,,,
"Drew Brees","QB","NO",2504775,1979-01-15,17.62,17.62,17.62,,8,0.34,0,15,6.4,3.5,6.35371054800525
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,30,0,0,9,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,65,0,0,5,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,8.695,8.695,8.695,,22,0.118749999999999,0,1,35,3.1,3.35200475091289
"Dustin Hopkins","K","WAS",2539227,1990-10-01,9.1,9.1,9.1,,9,0.0999999999999996,0,3,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,6.45,6.45,6.45,,16,0.10625,0,4,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0.925,0.925,0.925,,101,0.325,0,5,,,
"Dwayne Washington","RB","DET",2556118,1994-04-24,2.685,2.685,2.685,,56,0.5675,0,0,90.3,15,9.84217909094707
"E.J. Bibbs","TE","FA",2553791,1991-08-28,0,0,0,,54,0,0,1,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,0,0,0,,30,0,0,3,,,
"Eagles","DST","PHI",100025,,6.1,6.1,6.1,,19,0.0500000000000007,0,46,15.2,3.9,5.40449661111561
"Ed Dickson","TE","CAR",497224,1987-07-25,0.95,0.95,0.95,,52,0.60625,0,6,34.7,5.7,4.83101665959256
"Eddie Lacy","RB","GB",2540168,1990-06-02,7.4975,7.4975,7.4975,,33,0.0587499999999999,0,3,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,105,0,0,8,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,15.25,15.25,15.25,,16,1.38,0,12,26.1,2.9,5.21374377073767
