"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Andre Williams","RB","SD",2543565,1992-08-28,0,0,0,,1,0,-Inf,2,,,
"Andrew Hawkins","WR","CLE",2508097,1986-03-10,0,0,0,,1,0,-Inf,5,,,
"Andrew Luck","QB","IND",2533031,1989-09-12,0,0,0,,1,0,-Inf,4,,,
"Andy Dalton","QB","CIN",2495143,1987-10-29,0,0,0,,1,0,-Inf,5,,,
"Andy Janovich","RB","DEN",2555432,1993-05-23,0,0,0,,1,0,-Inf,0,,,
"Anquan Boldin","WR","DET",2505587,1980-10-03,0,0,0,,1,0,-Inf,13,,,
"Anthony Fasano","TE","TEN",2495835,1984-04-20,0,0,0,,1,0,-Inf,10,,,
"Anthony Sherman","RB","KC",2495340,1988-12-11,0,0,0,,1,0,-Inf,5,,,
"Antone Smith","RB","TB",89798,1985-09-17,0,0,0,,1,0,-Inf,7,,,
"Antonio Andrews","RB","TEN",2550474,1992-08-17,0,0,0,,1,0,-Inf,2,,,
"Antonio Brown","WR","PIT",2508061,1988-07-10,0,0,0,,1,0,-Inf,6,,,
"Antonio Gates","TE","SD",2505299,1980-06-18,0,0,0,,1,0,-Inf,13,,,
"Arrelious Benn","WR","JAC",497270,1988-09-08,0,0,0,,1,0,-Inf,6,,,
"Asante Cleveland","TE","SD",2550454,1992-03-21,0,0,0,,1,0,-Inf,2,,,
"Austin Davis","QB","FA",2533349,1989-06-02,0,0,0,,1,0,-Inf,4,,,
"Austin Hooper","TE","ATL",2555415,1994-10-29,0,0,0,,1,0,-Inf,0,,,
"Austin Johnson","RB","FA",2534437,1989-06-16,0,0,0,,1,0,-Inf,3,,,
"Austin Seferian-Jenkins","TE","NYJ",2543683,1992-09-29,0,0,0,,1,0,-Inf,2,,,
"Bears","DST","CHI",100005,,10,10,10,,1,0,-Inf,46,,,
"Beau Sandland","TE","FA",2555487,1993-02-23,0,0,0,,1,0,-Inf,0,,,
"Ben Braunecker","TE","CHI",2556478,1994-02-07,0,0,0,,1,,-Inf,0,,,
"Ben Koyack","TE","JAC",2552396,1993-04-09,0,0,0,,1,0,-Inf,1,,,
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,0,0,0,,1,0,-Inf,12,,,
"Bengals","DST","CIN",100006,,10,10,10,,1,0,-Inf,46,,,
"Bennie Fowler","WR","DEN",2550198,1991-06-10,0,0,0,,1,0,-Inf,2,,,
"Benny Cunningham","RB","LAR",2541544,1990-07-07,0,0,0,,1,0,-Inf,3,,,
"Bilal Powell","RB","NYJ",2495328,1988-10-27,0,0,0,,1,0,-Inf,5,,,
"Bills","DST","BUF",100003,,10,10,10,,1,0,-Inf,46,,,
"Bishop Sankey","RB","MIN",2543682,1992-09-15,0,0,0,,1,0,-Inf,2,,,
"Blaine Gabbert","QB","SF",2495441,1989-10-15,0,0,0,,1,0,-Inf,5,,,
"Blair Walsh","K","FA",2532968,1990-01-08,0,0,0,,1,0,-Inf,4,,,
"Blake Bortles","QB","JAC",2543477,1991-12-16,0,0,0,,1,0,-Inf,2,,,
"Branden Oliver","RB","SD",2550658,1991-05-07,0,0,0,,1,0,-Inf,2,,,
"Brandin Cooks","WR","NO",2543498,1993-09-25,0,0,0,,1,0,-Inf,2,,,
"Brandon Allen","QB","JAC",2555365,1992-09-05,0,0,0,,1,0,-Inf,0,,,
"Brandon Bolden","RB","NE",2532797,1990-01-26,0,0,0,,1,0,-Inf,4,,,
"Brandon Bostick","TE","NYJ",2536342,1989-05-03,0,0,0,,1,0,-Inf,4,,,
"Brandon Coleman","WR","NO",2550328,1992-06-22,0,0,0,,1,0,-Inf,2,,,
"Brandon LaFell","WR","CIN",497302,1986-11-04,0,0,0,,1,0,-Inf,6,,,
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,0,0,0,,1,0,-Inf,10,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,0,0,0,,1,0,-Inf,2,,,
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,1,0,-Inf,7,,,
"Brandon Tate","WR","BUF",81306,1987-10-05,0,0,0,,1,0,-Inf,7,,,
"Braxton Miller","WR","HOU",2555348,1992-11-30,0,0,0,,1,0,-Inf,0,,,
"Brent Celek","TE","PHI",2507218,1985-01-25,0,0,0,,1,0,-Inf,9,,,
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,1,0,-Inf,3,,,
"Breshad Perriman","WR","BAL",2552597,1993-09-10,0,0,0,,1,0,-Inf,1,,,
"Brett Hundley","QB","GB",2552588,1993-06-15,0,0,0,,1,0,-Inf,1,,,
"Brian Hoyer","QB","CHI",81294,1985-10-31,0,0,0,,1,0,-Inf,7,,,
"Brian Quick","WR","LAR",2532933,1989-06-05,0,0,0,,1,0,-Inf,4,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,0,0,0,,1,0,-Inf,3,,,
"Brittan Golden","WR","ARI",2535988,1988-07-20,0,0,0,,1,0,-Inf,4,,,
"Brock Osweiler","QB","HOU",2533436,1990-11-22,0,0,0,,1,0,-Inf,4,,,
"Broncos","DST","DEN",100009,,10,10,10,,1,0,-Inf,46,,,
"Browns","DST","CLE",100007,,10,10,10,,1,0,-Inf,46,,,
"Bruce Ellington","WR","SF",2543646,1991-08-22,0,0,0,,1,0,-Inf,2,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,1,0,-Inf,1,,,
"Buccaneers","DST","TB",100031,,10,10,10,,1,0,-Inf,46,,,
"Byron Marshall","RB","PHI",2556841,1994-02-13,0,0,0,,1,0,-Inf,0,,,
"C.J. Anderson","RB","DEN",2540269,1991-02-10,0,0,0,,1,0,-Inf,3,,,
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,0,0,0,,1,0,-Inf,2,,,
"C.J. Prosise","RB","SEA",2555417,1994-05-20,0,0,0,,1,0,-Inf,0,,,
"C.J. Spiller","RB","FA",497204,1987-08-15,0,0,0,,1,0,-Inf,6,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,0,0,0,,1,0,-Inf,1,,,
"Cairo Santos","K","KC",2550636,1991-11-21,0,0,0,,1,0,-Inf,2,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,1,0,-Inf,3,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,0,0,0,,1,0,-Inf,5,,,
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,0,0,0,,1,0,-Inf,1,,,
"Cameron Brate","TE","TB",2550656,1991-07-03,0,0,0,,1,0,-Inf,2,,,
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,1,0,-Inf,1,,,
"Cardinals","DST","ARI",100026,,10,10,10,,1,0,-Inf,46,,,
"Carlos Hyde","RB","SF",2543743,1991-09-20,0,0,0,,1,0,-Inf,2,,,
"Carson Palmer","QB","ARI",2505245,1979-12-27,0,0,0,,1,0,-Inf,13,,,
"Case Keenum","QB","LAR",2532888,1988-02-12,0,0,0,,1,0,-Inf,4,,,
"Cecil Shorts","WR","TB",2495341,1987-12-22,0,0,0,,1,0,-Inf,5,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,1,0,-Inf,7,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,1,0,1,8,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,0,0,0,,1,0,-Inf,2,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,0,0,0,,1,0,-Inf,2,,,
"Charles Clay","TE","BUF",2495139,1989-02-13,0,0,0,,1,0,-Inf,5,,,
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,1,0,-Inf,3,,,
"Charles Sims","RB","TB",2543770,1990-09-19,0,0,0,,1,0,-Inf,2,,,
"Charone Peake","WR","NYJ",2555477,1992-10-16,0,0,0,,1,0,-Inf,0,,,
"Chase Daniel","QB","PHI",81284,1986-10-07,0,0,0,,1,0,-Inf,7,,,
"Chester Rogers","WR","IND",2556396,1994-01-12,0,0,0,,1,0,-Inf,0,,,
"Chiefs","DST","KC",100016,,10,10,10,,1,0,-Inf,46,,,
"Chris Boswell","K","PIT",2550545,1989-12-16,0,0,0,,1,0,-Inf,2,,,
"Chris Conley","WR","KC",2552652,1992-10-25,0,0,0,,1,0,-Inf,1,,,
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,1,0,-Inf,3,,,
"Chris Harper","WR","SF",2553652,1993-12-07,0,0,0,,1,0,-Inf,1,,,
"Chris Hogan","WR","NE",2530515,1988-10-24,0,0,0,,1,0,-Inf,5,,,
"Chris Ivory","RB","JAC",2507999,1988-03-22,0,0,0,,1,0,-Inf,6,,,
"Chris Johnson","RB","ARI",262,1985-09-23,0,0,0,,1,0,-Inf,8,,,
"Chris Manhertz","TE","CAR",2552622,1992-04-10,0,0,0,,1,0,-Inf,0,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,1,0,-Inf,2,,,
"Chris Moore","WR","BAL",2555209,1993-06-16,0,0,0,,1,0,-Inf,0,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,0,0,0,,1,0,-Inf,3,,,
"Christian Hackenberg","QB","NYJ",2555416,1995-02-14,0,0,0,,1,0,-Inf,0,,,
"Christine Michael","RB","GB",2539322,1990-11-09,0,0,0,,1,0,-Inf,3,,,
"Clay Harbor","TE","DET",497242,1987-07-02,0,0,0,,1,0,-Inf,6,,,
"Cobi Hamilton","WR","PIT",2539203,1990-11-13,0,0,0,,1,0,-Inf,3,,,
"Coby Fleener","TE","NO",2532838,1988-09-20,0,0,0,,1,0,-Inf,4,,,
"Cody Core","WR","CIN",2555331,1994-04-17,0,0,0,,1,0,-Inf,0,,,
"Cody Kessler","QB","CLE",2555387,1993-05-11,0,0,0,,1,0,-Inf,0,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,0,0,0,,1,0,-Inf,2,,,
"Cody Parkey","K","CLE",2550380,1992-02-19,0,0,0,,1,0,-Inf,2,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,0,0,0,,1,0,-Inf,4,,,
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,1,0,-Inf,5,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,1,0,-Inf,6,,,
"Colts","DST","IND",100014,,10,10,10,,1,0,-Inf,46,,,
"Connor Barth","K","CHI",2507463,1986-04-11,0,0,0,,1,0,-Inf,8,,,
"Connor Cook","QB","OAK",2555332,1993-01-29,0,0,0,,1,0,-Inf,0,,,
"Connor Shaw","QB","CHI",2550252,1991-09-19,0,0,0,,1,0,-Inf,2,,,
"Cooper Helfet","TE","OAK",2536071,1989-06-02,0,0,0,,1,0,-Inf,5,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,0,0,0,,1,0,-Inf,3,,,
"Corey Coleman","WR","CLE",2555333,1994-07-06,0,0,0,,1,0,-Inf,0,,,
"Corey Fuller","WR","NO",2540261,1990-06-23,0,0,0,,1,0,-Inf,3,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,0,0,0,,1,0,-Inf,1,,,
"Cory Harkey","TE","LAR",2533353,1990-06-17,0,0,0,,1,0,-Inf,4,,,
"Cowboys","DST","DAL",100008,,10,10,10,,1,0,-Inf,46,,,
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,1,0,-Inf,2,,,
"Dak Prescott","QB","DAL",2555260,1993-07-29,0,0,0,,1,0,-Inf,0,,,
"Damien Williams","RB","MIA",2550512,1992-04-03,0,0,0,,1,0,-Inf,2,,,
"Damiere Byrd","WR","CAR",2553499,1993-01-27,0,0,0,,1,0,-Inf,1,,,
"Dan Bailey","K","DAL",2495259,1988-01-26,0,0,0,,1,0,-Inf,5,,,
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,1,0,-Inf,8,,,
"Daniel Lasco","RB","NO",2555219,1992-10-09,0,0,0,,1,0,-Inf,0,,,
"Danny Amendola","WR","NE",2649,1985-11-02,0,0,0,,1,0,-Inf,8,,,
"Darius Jackson","RB","CLE",2556273,1993-12-01,0,0,0,,1,0,-Inf,0,,,
"Darius Jennings","WR","NYJ",2553896,1992-06-28,0,0,0,,1,0,-Inf,1,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,0,0,0,,1,0,-Inf,4,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,1,0,-Inf,8,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0,0,0,,1,0,-Inf,11,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,1,0,-Inf,2,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0,0,0,,1,0,-Inf,7,,,
"Daryl Richardson","RB","FA",2534789,1990-04-12,0,0,0,,1,0,-Inf,4,,,
"Davante Adams","WR","GB",2543495,1992-12-24,0,0,0,,1,0,-Inf,2,,,
"David Ausberry","TE","FA",2499277,1987-09-25,0,0,0,,1,0,-Inf,5,,,
"David Cobb","RB","CHI",2552376,1993-06-03,0,0,0,,1,0,-Inf,1,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,1,0,-Inf,2,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,1,0,-Inf,1,,,
"David Johnson","TE","PIT",79589,1987-08-26,0,0,0,,1,0,-Inf,7,,,
"David Morgan","TE","MIN",2555306,1993-05-19,0,0,0,,1,0,-Inf,0,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,0,0,0,,1,0,-Inf,3,,,
"DeAndre Smelter","WR","SF",2552627,1991-12-03,0,0,0,,1,0,-Inf,1,,,
"DeAndre Washington","RB","OAK",2555464,1993-02-22,0,0,0,,1,0,-Inf,0,,,
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,1,0,-Inf,10,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,0,0,0,,1,0,-Inf,2,,,
"DeMarco Murray","RB","TEN",2495207,1988-02-12,0,0,0,,1,0,-Inf,5,,,
"DeSean Jackson","WR","WAS",1581,1986-12-01,0,0,0,,1,0,-Inf,8,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,0,0,0,,1,0,-Inf,1,,,
"Demarcus Ayers","WR","PIT",2555465,1994-07-07,0,0,0,,1,0,-Inf,0,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,0,0,0,,1,0,-Inf,0,,,
"Demaryius Thomas","WR","DEN",497328,1987-12-25,0,0,0,,1,0,-Inf,6,,,
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,1,0,-Inf,3,,,
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,1,0,-Inf,3,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,1,0,-Inf,6,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,1,0,-Inf,11,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,0,0,0,,1,0,-Inf,2,,,
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,1,0,-Inf,4,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,0,0,0,,1,0,-Inf,0,,,
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,1,0,-Inf,0,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,0,0,0,,1,0,-Inf,1,,,
"Devin Smith","WR","NYJ",2553434,1992-03-03,0,0,0,,1,0,-Inf,1,,,
"Devin Street","WR","IND",2543641,1991-03-30,0,0,0,,1,0,-Inf,2,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,1,0,-Inf,0,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,0,0,0,,1,0,-Inf,2,,,
"Devontae Booker","RB","DEN",2555223,1992-05-27,0,0,0,,1,0,-Inf,0,,,
"Dexter McCluster","WR","SD",497190,1988-08-25,0,0,0,,1,0,-Inf,6,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,0,0,0,,1,0,-Inf,6,,,
"Dezmin Lewis","WR","BUF",2552411,1992-12-05,0,0,0,,1,0,-Inf,1,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,0,0,0,,1,0,-Inf,5,,,
"Dion Sims","TE","MIA",2540200,1991-02-18,0,0,0,,1,0,-Inf,3,,,
"Dolphins","DST","MIA",100019,,10,10,10,,1,0,-Inf,46,,,
"Dominique Jones","TE","MIA",2535724,1987-08-15,0,0,0,,1,0,-Inf,4,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,0,0,0,,1,0,-Inf,2,,,
"Dontrelle Inman","WR","SD",2530700,1989-01-31,0,0,0,,1,0,-Inf,3,,,
"Dorial Green-Beckham","WR","PHI",2552491,1993-04-12,0,0,0,,1,0,-Inf,1,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,0,0,0,,1,0,-Inf,5,,,
"Doug Martin","RB","TB",2532899,1989-01-13,0,0,0,,1,0,-Inf,4,,,
"Drew Brees","QB","NO",2504775,1979-01-15,0,0,0,,1,0,-Inf,15,,,
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,1,0,-Inf,9,,,
"Dri Archer","RB","BUF",2543596,1991-08-09,0,0,0,,1,0,-Inf,2,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,1,0,-Inf,5,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,0,0,0,,1,0,-Inf,1,,,
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,1,0,-Inf,3,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,0,0,0,,1,0,-Inf,4,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,1,0,-Inf,5,,,
"Dwayne Washington","RB","DET",2556118,1994-04-24,0,0,0,,1,0,-Inf,0,,,
"E.J. Bibbs","TE","FA",2553791,1991-08-28,0,0,0,,1,0,-Inf,1,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,0,0,0,,1,0,-Inf,3,,,
"Eagles","DST","PHI",100025,,10,10,10,,1,0,-Inf,46,,,
"Ed Dickson","TE","CAR",497224,1987-07-25,0,0,0,,1,0,-Inf,6,,,
"Eddie Lacy","RB","GB",2540168,1990-06-02,0,0,0,,1,0,-Inf,3,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,1,0,-Inf,8,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,0,0,0,,1,0,-Inf,12,,,
"Eli Rogers","WR","PIT",2553737,1992-12-23,0,0,0,,1,0,-Inf,1,,,
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,0,0,0,,1,0,-Inf,6,,,
"Eric Decker","WR","NYJ",497284,1987-03-15,0,0,0,,1,0,-Inf,6,,,
"Eric Ebron","TE","DET",2543466,1993-04-10,0,0,0,,1,0,-Inf,2,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,1,0,-Inf,2,,,
"Ezekiel Elliott","RB","DAL",2555224,1995-07-22,0,0,0,,1,0,-Inf,0,,,
"Falcons","DST","ATL",100001,,10,10,10,,1,0,1,46,,,
"Fitzgerald Toussaint","RB","PIT",2550738,1990-05-04,0,0,0,,1,0,-Inf,2,,,
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,0,0,0,,1,0,-Inf,4,,,
"Frank Gore","RB","IND",2506404,1983-05-14,0,0,0,,1,0,-Inf,11,,,
"Frankie Hammond","WR","NYJ",2541828,1990-02-17,0,0,0,,1,0,-Inf,3,,,
"Freddie Martino","WR","TB",2550223,1991-09-07,0,0,0,,1,0,-Inf,2,,,
"Garrett Celek","TE","SF",2534820,1988-05-29,0,0,0,,1,0,-Inf,4,,,
"Gary Barnidge","TE","CLE",1060,1985-09-22,0,0,0,,1,0,-Inf,8,,,
"Gavin Escobar","TE","DAL",2540211,1991-02-03,0,0,0,,1,0,-Inf,3,,,
"Geno Smith","QB","NYJ",2539335,1990-10-10,0,0,0,,1,0,-Inf,3,,,
"Geoff Swaim","TE","DAL",2553454,1993-09-16,0,0,0,,1,0,-Inf,1,,,
"George Atkinson","RB","CLE",2550540,1992-11-29,0,0,0,,1,0,-Inf,2,,,
"Gerald Christian","TE","BUF",2552462,1991-08-26,0,0,0,,1,0,-Inf,1,,,
"Geremy Davis","WR","SD",2552654,1992-01-10,0,0,0,,1,0,-Inf,1,,,
"Geronimo Allison","WR","GB",2556460,1994-01-18,0,0,0,,1,0,-Inf,0,,,
"Giants","DST","NYG",100023,,10,10,10,,1,0,-Inf,46,,,
"Giovani Bernard","RB","CIN",2540156,1991-11-22,0,0,0,,1,0,-Inf,3,,,
"Glenn Gronkowski","RB","FA",2556544,1993-03-25,0,0,0,,1,0,-Inf,0,,,
"Glenn Winston","RB","CLE",2551357,1989-04-29,0,0,0,,1,0,-Inf,2,,,
"Golden Tate","WR","DET",497326,1988-08-02,0,0,0,,1,0,-Inf,6,,,
"Graham Gano","K","CAR",71309,1987-04-09,0,0,0,,1,0,1,7,,,
"Greg Olsen","TE","CAR",2495700,1985-03-11,0,0,0,,1,0,-Inf,9,,,
"Greg Scruggs","TE","NE",2535138,1990-08-17,0,0,0,,1,0,-Inf,4,,,
"Greg Zuerlein","K","LAR",2534797,1987-12-27,0,0,0,,1,0,-Inf,4,,,
"Harry Douglas","WR","TEN",222,1984-09-16,0,0,0,,1,0,-Inf,8,,,
"Hunter Sharp","WR","DEN",2556773,1994-04-25,0,0,0,,1,0,-Inf,0,,,
"Ifeanyi Momah","TE","FA",2541096,1989-10-23,0,0,0,,1,0,-Inf,3,,,
"Isaiah Burse","WR","SD",2550182,1991-12-08,0,0,0,,1,0,-Inf,2,,,
"Isaiah Crowell","RB","CLE",2550189,1993-01-08,0,0,0,,1,0,-Inf,2,,,
"J.J. Nelson","WR","ARI",2552656,1992-04-24,0,0,0,,1,0,-Inf,1,,,
"Jace Amaro","TE","TEN",2543481,1992-06-26,0,0,0,,1,0,-Inf,2,,,
"Jack Doyle","TE","IND",2540232,1990-05-05,0,0,0,,1,0,-Inf,3,,,
"Jacob Tamme","TE","ATL",324,1985-03-15,0,0,0,,1,0,1,8,,,
"Jacquizz Rodgers","RB","TB",2495471,1990-02-06,0,0,0,,1,0,-Inf,5,,,
"Jaguars","DST","JAC",100015,,10,10,10,,1,0,-Inf,46,,,
"Jake Rudock","QB","DET",2556232,1993-01-21,0,0,0,,1,0,-Inf,0,,,
"Jake Stoneburner","TE","NO",2539283,1989-08-25,0,0,0,,1,0,-Inf,3,,,
"Jakeem Grant","WR","MIA",2556190,1992-10-30,0,0,0,,1,0,-Inf,0,,,
"Jalen Richard","RB","OAK",2556885,1993-10-15,0,0,0,,1,,-Inf,0,,,
"Jalin Marshall","WR","NYJ",2556606,1995-07-21,0,0,0,,1,0,-Inf,0,,,
"Jalston Fowler","RB","TEN",2552464,1990-07-26,0,0,0,,1,0,-Inf,1,,,
"Jamaal Charles","RB","KC",925,1986-12-27,0,0,0,,1,0,-Inf,8,,,
"James Develin","RB","NE",2508101,1988-07-23,0,0,0,,1,0,-Inf,6,,,
"James Hanna","TE","DAL",2533028,1989-07-14,0,0,0,,1,0,-Inf,4,,,
"James Starks","RB","GB",497206,1986-02-25,0,0,0,,1,0,-Inf,6,,,
"James White","RB","NE",2543773,1992-02-03,0,0,0,,1,0,-Inf,2,,,
"Jamison Crowder","WR","WAS",2552415,1993-06-17,0,0,0,,1,0,-Inf,1,,,
"Jamize Olawale","RB","OAK",2536044,1989-04-17,0,0,0,,1,0,-Inf,4,,,
"Jared Abbrederis","WR","DET",2543774,1990-12-17,0,0,0,,1,0,-Inf,2,,,
"Jared Cook","TE","GB",71265,1987-04-07,0,0,0,,1,0,-Inf,7,,,
"Jared Goff","QB","LAR",2555334,1994-10-14,0,0,0,,1,0,-Inf,0,,,
"Jaron Brown","WR","ARI",2541966,1990-01-08,0,0,0,,1,0,-Inf,3,,,
"Jarvis Landry","WR","MIA",2543488,1992-11-28,0,0,0,,1,0,-Inf,2,,,
"Javontee Herndon","WR","SD",2550459,1991-06-29,0,0,0,,1,0,-Inf,2,,,
"Javorius Allen","RB","BAL",2552631,1991-08-27,0,0,0,,1,0,-Inf,1,,,
"Jay Ajayi","RB","MIA",2552582,1993-06-15,0,0,0,,1,0,-Inf,1,,,
"Jay Cutler","QB","CHI",2495824,1983-04-29,0,0,0,,1,0,-Inf,10,,,
"Jay Prosch","RB","HOU",2543695,1992-08-21,0,0,0,,1,0,-Inf,2,,,
"Jeff Cumberland","TE","SD",2507883,1987-05-02,0,0,0,,1,0,-Inf,6,,,
"Jeff Driskel","QB","CIN",2555262,1993-04-23,0,0,0,,1,0,-Inf,0,,,
"Jeff Heuerman","TE","DEN",2552399,1992-11-24,0,0,0,,1,0,-Inf,1,,,
"Jeff Janis","WR","GB",2543750,1991-06-09,0,0,0,,1,0,-Inf,2,,,
"Jerell Adams","TE","NYG",2555311,1992-12-31,0,0,0,,1,0,-Inf,0,,,
"Jeremy Hill","RB","CIN",2543603,1992-10-20,0,0,0,,1,0,-Inf,2,,,
