"","Player","Points","FD_Salary"
"291","Ertz, Zach","5.2","$5,600"
"292","Tye, Will","4.7","$4,800"
"293","Kroft, Tyler","4.4","$4,500"
"294","Brate, Cameron","4.3","$5,400"
"295","Adams, Jerell","3.7","$4,500"
"296","Kendricks, Lance","3.4","$4,500"
"297","Davis, Vernon","3","$4,600"
"298","Seferian-Jenkins, Austin","2.7","$4,600"
"299","Rudolph, Kyle","2.5","$5,500"
"300","Grimble, Xavier","2.3","$4,500"
"301","Hooper, Austin","1.9","$4,500"
"302","Doyle, Jack","1.8","$4,700"
"303","Griffin, Ryan","1.8","$4,500"
"304","Myers, Brandon","1.7","$4,500"
"305","Fasano, Anthony","1.5","$4,500"
"307","Bostick, Brandon","1.4","$4,500"
"308","Rodgers, Richard","1.1","$5,000"
"309","Sims, Dion","1.1","$4,500"
"310","Burton, Trey","1","$4,500"
"312","Celek, Garrett","0.9","$4,500"
"313","Gresham, Jermaine","0.9","$4,500"
"314","Bell, Blake","0.9","$4,500"
"315","Tamme, Jacob","0.6","$5,400"
"316","Perillo, Justin","0","$4,500"
"317","Higbee, Tyler","0","$4,500"
"318","Paulsen, Logan","0","$4,500"
"319","McGrath, Sean","0","$4,500"
"320","Momah, Ifeanyi","0","$4,500"
"321","Lee, Khari","0","$4,500"
"322","Davis, Kellen","0","$4,500"
"323","Supernaw, Phillip","0","$4,500"
"324","O'Leary, Nick","0","$4,500"
"325","Swaim, Geoff","0","$4,500"
"326","Simonson, Scott","0","$4,500"
"327","Paul, Niles","0","$4,500"
"328","Phillips, John","0","$4,700"
"329","Escobar, Gavin","0","$4,500"
"330","Heuerman, Jeff","0","$4,500"
"331","Rivera, Mychal","0","$4,500"
"332","Dickson, Ed","0","$4,500"
"333","Pruitt, MyCole","0","$4,500"
"334","Celek, Brent","0","$5,100"
"335","Toilolo, Levine","0","$4,500"
"336","Harkey, Cory","0","$4,500"
"337","Gray, Marqueis","0","$4,500"
"338","Wick, Cole","0","$4,500"
"339","Johnson, David","0","$4,500"
"340","Harbor, Clay","0","$4,500"
"343","Vinatieri, Adam","23","$4,700"
"344","Janikowski, Sebastian","17","$4,800"
"345","Zuerlein, Greg","15","$4,600"
"346","Sturgis, Caleb","14","$4,700"
"347","McManus, Brandon","12","$4,700"
"348","Bryant, Matt","12","$4,800"
"349","Barth, Connor","12","$4,500"
"350","Brown, Josh","12","$4,800"
"351","Crosby, Mason","12","$4,500"
"352","Aguayo, Roberto","9","$4,500"
"353","Folk, Nick","8","$4,500"
"354","Boswell, Chris","8","$4,700"
"355","Lambo, Josh","7","$4,600"
"356","Walsh, Blair","7","$4,600"
"357","Catanzaro, Chandler","7","$4,700"
"358","Gostkowski, Stephen","7","$5,100"
"359","Novak, Nick","7","$4,600"
"360","Succop, Ryan","7","$4,500"
"361","Carpenter, Dan","6","$4,600"
"362","Prater, Matt","6","$4,600"
"363","Franks, Andrew","5","$4,500"
"364","Bailey, Dan","4","$4,700"
"365","Hopkins, Dustin","4","$4,800"
"366","Tucker, Justin","4","$5,000"
"367","Dawson, Phil","3","$4,600"
"368","Gano, Graham","2","$4,900"
"369","Nugent, Mike","2","$4,600"
"370","Parkey, Cody","1","$4,500"
"373","Buffalo Defense","17","$4,600"
"374","Minnesota Defense","16","$4,800"
"375","Arizona Defense","15","$5,100"
"376","Washington Defense","15","$4,300"
"377","Tennessee Defense","14","$4,200"
"378","New England Defense","10","$4,800"
"379","Oakland Defense","9","$4,500"
"380","Tampa Bay Defense","9","$4,000"
"381","Atlanta Defense","9","$4,200"
"382","Baltimore Defense","9","$4,400"
"383","Detroit Defense","7","$4,400"
"384","Green Bay Defense","7","$4,600"
"385","Miami Defense","7","$4,600"
"386","Pittsburgh Defense","7","$4,900"
"387","Philadelphia Defense","6","$4,600"
"388","Dallas Defense","5","$4,500"
"389","Denver Defense","4","$5,100"
"390","Chicago Defense","4","$4,200"
"391","Los Angeles Defense","4","$4,700"
"392","New York G Defense","4","$4,400"
"393","San Diego Defense","4","$4,200"
"394","Carolina Defense","3","$5,000"
"395","Cincinnati Defense","2","$4,700"
"396","New York J Defense","2","$4,100"
"397","Houston Defense","2","$4,700"
"398","Indianapolis Defense","2","$4,400"
"399","Cleveland Defense","0","$4,000"
"400","San Francisco Defense","0","$4,100"
