"","Player","Points","FD_Salary"
"157","Patton, Quinton","13.6","$4,600"
"158","Marshall, Jalin","13.4","$4,500"
"159","Rogers, Eli","13.3","$4,800"
"160","Pryor, Terrelle","13.2","$7,000"
"161","Humphries, Adam","13.1","$5,300"
"162","Moncrief, Donte","13","$6,100"
"163","Britt, Kenny","12.9","$6,000"
"164","Norwood, Jordan","12.6","$4,500"
"165","Shepard, Sterling","12.5","$5,600"
"166","Adams, Davante","12.1","$7,100"
"167","Baldwin, Doug","11.9","$7,000"
"168","Matthews, Jordan","11.8","$5,800"
"169","Lee, Marqise","11.5","$4,800"
"170","Wilson, Albert","11.2","$4,500"
"171","Hilton, T.Y.","11.2","$7,600"
"172","Benjamin, Kelvin","10.1","$7,400"
"173","Sanu, Mohamed","9.9","$5,400"
"174","Lewis, Roger","9.5","$4,500"
"175","Cooks, Brandin","9.1","$7,600"
"176","Thielen, Adam","8.8","$5,400"
"177","Smith, Steve","8.7","$5,500"
"178","Cooper, Amari","8.6","$7,700"
"179","Inman, Dontrelle","8.6","$5,500"
"180","Cobb, Randall","8.4","$6,900"
"181","Thomas, Demaryius","8.1","$7,400"
"182","Boldin, Anquan","8","$5,700"
"183","Treggs, Bryce","7.9","$4,500"
"184","Sharpe, Tajae","7.8","$4,700"
"185","Patterson, Cordarrelle","7.5","$5,400"
"186","Marshall, Brandon","7.5","$7,500"
"187","Wright, Kendall","7.4","$4,900"
"188","Sanders, Emmanuel","7.2","$6,800"
"189","Hunter, Justin","7","$5,300"
"191","Quick, Brian","6.8","$4,500"
"192","Ginn Jr., Ted","6.5","$5,500"
"193","Goodwin, Marquise","6.3","$5,300"
"194","Agholor, Nelson","6.1","$5,200"
"195","Douglas, Harry","5.8","$4,500"
"196","Coleman, Corey","5.6","$5,600"
"197","Snead, Willie","5.1","$6,500"
"198","Cruz, Victor","5.1","$5,200"
"199","Landry, Jarvis","4.8","$7,600"
"200","Perriman, Breshad","4.8","$5,400"
"201","Roberts, Seth","4.7","$5,400"
"202","Hill, Tyreek","4.7","$4,700"
"203","Kearse, Jermaine","4.6","$4,500"
"204","Conley, Chris","4.3","$4,500"
"205","Dorsett, Phillip","3.8","$5,000"
"206","Crabtree, Michael","3.7","$7,000"
"207","Kerley, Jeremy","3.7","$5,300"
"208","Holmes, Andre","3.7","$4,500"
"209","Lockett, Tyler","3.5","$5,100"
"210","Coleman, Brandon","3.5","$4,600"
"211","Funchess, Devin","3.3","$4,700"
"212","Roberts, Andre","3.2","$4,500"
"213","Janis, Jeff","3","$4,500"
"214","Enunwa, Quincy","3","$6,400"
"215","Williams, Terrance","2.9","$5,500"
"216","Smith, Torrey","2.8","$5,300"
"217","Shorts, Cecil","2.5","$4,500"
"218","Bryant, Dez","2.4","$7,800"
"219","Hawkins, Andrew","2.3","$4,500"
"220","Austin, Tavon","2.3","$5,600"
"221","Benn, Arrelious","2.1","$4,500"
"222","Treadwell, Laquon","2","$4,500"
"223","Richardson, Paul","2","$4,500"
"224","Parker, DeVante","1.8","$5,900"
"225","Brown, Corey","1.6","$4,700"
"226","Stills, Kenny","1.6","$6,000"
"227","Butler, Brice","1.4","$5,300"
"228","Martino, Freddie","1.4","$4,500"
"229","Aiken, Kamar","1.4","$5,300"
"230","Powell, Walter","1.4","$4,500"
"231","Johnson, Charles","1.4","$4,700"
"232","Taylor, Jordan","1.1","$4,500"
"233","Jones, Marvin","1","$7,200"
"234","Benjamin, Travis","1","$6,000"
"236","Fowler, Bennie","0.9","$4,700"
"237","Cooper, Pharoh","0.8","$4,500"
"238","Moore, Chris","0.2","$4,500"
"239","Whitehead, Lucky","0.2","$4,500"
"240","Mariani, Marc","0","$4,500"
"241","Maclin, Jeremy","0","$6,700"
"242","Heyward-Bey, Darrius","0","$5,200"
"243","Marquez, Bradley","0","$4,500"
"244","Weems, Eric","0","$4,500"
"245","Hurns, Allen","0","$5,900"
"246","Louis, Ricardo","0","$4,500"
"247","Whalen, Griff","0","$4,500"
"248","Thomas, De'Anthony","0","$4,500"
"249","Robinson, Demarcus","0","$4,500"
"250","Rogers, Chester","0","$4,500"
"251","Thomas, Mike","0","$4,500"
"252","Lampman, Jake","0","$4,500"
"253","Allison, Geronimo","0","$5,200"
"254","Higgins, Rashard","0","$4,500"
"255","Peake, Charone","0","$4,500"
"256","Burse, Isaiah","0","$4,500"
"257","Green-Beckham, Dorial","0","$5,000"
"258","Bersin, Brenton","0","$4,500"
"259","Coates, Sammie","0","$5,500"
"260","Street, Devin","0","$4,500"
"261","Carroo, Leonte","0","$4,500"
"262","Robinson, Aldrick","0","$4,500"
"263","Streater, Rod","0","$4,500"
"264","Hester, Devin","0","$4,500"
"265","Burbridge, Aaron","0","$4,500"
"266","Hamilton, Cobi","0","$4,500"
"267","Grant, Jakeem","0","$4,500"
"268","Hardy, Justin","0","$4,500"
"269","Davis, Trevor","0","$5,100"
"270","Harris, Dwayne","0","$4,500"
"271","McEvoy, Tanner","0","$5,000"
"272","Walters, Bryan","-2","$4,500"
"275","Graham, Jimmy","26.3","$6,700"
"276","Witten, Jason","23.4","$5,200"
"277","Gates, Antonio","16","$5,500"
"278","McDonald, Vance","15.9","$4,500"
"279","Olsen, Greg","13.7","$7,500"
"280","Ertz, Zach","13.7","$4,900"
"281","Brate, Cameron","12.8","$5,400"
"282","Walker, Delanie","12.7","$6,400"
"283","Ebron, Eric","12.7","$5,400"
"284","Kendricks, Lance","12.5","$4,500"
"285","Hooper, Austin","12.1","$4,500"
"287","Toilolo, Levine","9.7","$4,500"
"288","Celek, Garrett","9.6","$4,500"
"289","Rodgers, Richard","9.4","$4,700"
"290","Doyle, Jack","8.6","$5,300"
"291","Kelce, Travis","8.3","$6,600"
"292","Burton, Trey","7","$4,500"
"293","Ellison, Rhett","7","$4,500"
"294","Escobar, Gavin","6.7","$4,500"
"295","Rudolph, Kyle","6.6","$5,000"
"296","Hill, Josh","6","$4,500"
"297","Fleener, Coby","5.7","$5,800"
"298","Tye, Will","5.3","$4,500"
"299","Green, Virgil","4.7","$4,500"
"300","Adams, Jerell","3.9","$4,500"
"301","Barnidge, Gary","3.8","$5,200"
"302","Higbee, Tyler","3.6","$4,500"
"303","Lewis, Marcedes","3.3","$4,500"
"304","Thomas, Julius","3.1","$5,600"
"305","Perillo, Justin","2.8","$4,500"
"306","Dickson, Ed","2.7","$4,500"
"308","Clay, Charles","2.4","$4,800"
"309","Pitta, Dennis","2.4","$5,200"
"310","James, Jesse","2.3","$5,100"
"311","Walford, Clive","2.3","$4,700"
"312","Swaim, Geoff","2.1","$4,500"
"313","Williams, Brandon","2.1","$4,500"
"314","Myers, Brandon","2","$4,500"
"315","Allen, Dwayne","2","$5,300"
"316","Gray, Marqueis","2","$4,500"
"317","Johnson, David","2","$4,500"
"318","Grimble, Xavier","1.5","$4,500"
"319","Fasano, Anthony","1.4","$4,500"
"320","Swoope, Erik","1.2","$4,500"
"321","Rivera, Mychal","1.1","$4,500"
"322","O'Shaughnessy, James","0.5","$4,500"
"323","Donnell, Larry","0","$4,500"
"324","McGrath, Sean","0","$4,500"
"325","Seferian-Jenkins, Austin","0","$4,600"
"326","Derby, A.J.","0","$4,500"
"327","Supernaw, Phillip","0","$4,500"
"328","O'Leary, Nick","0","$4,500"
"329","Harris, Demetrius","0","$4,500"
"330","Heuerman, Jeff","0","$4,500"
"331","Koyack, Ben","0","$4,500"
"332","DeValve, Seth","0","$4,500"
"333","Telfer, Randall","0","$4,500"
"334","Bostick, Brandon","0","$4,500"
"335","Bell, Blake","0","$4,500"
"336","Celek, Brent","0","$4,500"
"337","Vannett, Nick","0","$4,500"
"338","Stocker, Luke","0","$4,500"
"339","Harkey, Cory","0","$4,500"
"340","Cleveland, Asante","0","$4,500"
"341","Harbor, Clay","0","$4,500"
"344","Bryant, Matt","16","$4,900"
"345","Santos, Cairo","15","$4,700"
"346","Prater, Matt","15","$4,500"
"347","Dawson, Phil","14","$4,500"
"348","Lambo, Josh","13","$4,600"
"349","Lutz, Wil","12","$4,500"
"350","Janikowski, Sebastian","12","$4,600"
"351","McManus, Brandon","11","$4,800"
"352","Folk, Nick","11","$4,500"
"353","Sturgis, Caleb","11","$4,700"
"354","Franks, Andrew","9","$4,700"
"355","Tucker, Justin","9","$4,900"
"356","Hauschka, Steven","8","$4,900"
"357","Crosby, Mason","8","$4,700"
"358","Vinatieri, Adam","7","$5,000"
"359","Gano, Graham","7","$5,100"
"360","Bailey, Dan","5","$4,800"
"361","Succop, Ryan","5","$4,500"
"362","Carpenter, Dan","5","$4,600"
"363","Walsh, Blair","4","$4,600"
"364","Gould, Robbie","4","$4,500"
"365","Parkey, Cody","4","$4,500"
"366","Zuerlein, Greg","4","$4,500"
"367","Myers, Jason","2","$4,500"
"368","Boswell, Chris","2","$4,600"
"369","Aguayo, Roberto","2","$4,500"
"372","San Diego Defense","14","$4,500"
"373","Miami Defense","13","$4,700"
"374","Kansas City Defense","11","$5,100"
"375","Indianapolis Defense","11","$4,000"
"376","Carolina Defense","10","$5,200"
"377","New Orleans Defense","9","$4,300"
"378","Los Angeles Defense","9","$4,500"
"379","Dallas Defense","8","$4,900"
"380","New York G Defense","8","$4,300"
"381","Oakland Defense","7","$4,200"
"382","Seattle Defense","7","$4,900"
"383","Baltimore Defense","7","$4,400"
"384","Atlanta Defense","6","$4,500"
"385","Green Bay Defense","6","$4,400"
"386","Pittsburgh Defense","6","$4,400"
"387","Buffalo Defense","5","$4,200"
"388","Detroit Defense","5","$4,200"
"389","Philadelphia Defense","4","$4,600"
"390","Jacksonville Defense","3","$4,000"
"391","Minnesota Defense","3","$5,300"
"392","Denver Defense","1","$5,000"
"393","New York J Defense","1","$4,300"
"394","Tampa Bay Defense","0","$4,100"
"395","Tennessee Defense","0","$4,100"
"396","San Francisco Defense","-3","$4,000"
"397","Cleveland Defense","-4","$4,000"
