"","Player","Points","FD_Salary"
"61","Montgomery, Ty","16.1","$4,800"
"62","Gurley, Todd","15.8","$6,900"
"63","Kelley, Rob","15.8","$5,900"
"64","Martin, Doug","15.5","$7,300"
"65","Murray, DeMarco","15.2","$7,900"
"66","Johnson, David","14.6","$9,700"
"67","Blount, LeGarrette","14.4","$6,700"
"68","Gore, Frank","14.4","$6,000"
"69","Stewart, Jonathan","12.6","$6,500"
"70","Yeldon, T.J.","12.5","$5,300"
"71","Crowell, Isaiah","12.3","$5,500"
"72","Howard, Jordan","12","$7,800"
"73","Sproles, Darren","11","$5,600"
"74","Farrow, Kenneth","10.8","$4,500"
"75","Elliott, Ezekiel","10.7","$8,500"
"76","Asiata, Matt","10.1","$5,800"
"77","White, James","9.9","$4,700"
"78","McKinnon, Jerick","9.9","$6,000"
"79","Thompson, Chris","9.8","$5,100"
"80","Draughn, Shaun","9.2","$4,600"
"81","Washington, Dwayne","7.9","$4,500"
"82","Rawls, Thomas","7.9","$6,500"
"83","Williams, Damien","7.8","$4,600"
"84","Ajayi, Jay","6.8","$7,200"
"85","Ware, Spencer","6.8","$7,600"
"86","Jennings, Rashad","6.7","$6,100"
"87","Sims, Charles","6.5","$4,600"
"88","West, Charcandrick","6.4","$5,000"
"89","Turbin, Robert","6.3","$4,500"
"90","Juszczyk, Kyle","6.1","$4,500"
"91","Mathews, Ryan","6","$4,600"
"92","Blue, Alfred","6","$5,100"
"93","Burkhead, Rex","5.6","$4,500"
"94","Zenner, Zach","5.5","$4,500"
"95","Henry, Derrick","5.2","$5,000"
"96","Collins, Alex","5.1","$4,500"
"97","Perkins, Paul","5","$4,500"
"98","Johnson, Duke","5","$4,900"
"99","Cadet, Travaris","4.9","$4,500"
"100","Reece, Marcel","4.8","$4,500"
"101","West, Terrance","4.6","$6,200"
"102","Hightower, Tim","4.4","$5,900"
"103","Michael, Christine","3.6","$4,700"
"104","Williams, Kerwynn","3.4","$4,500"
"105","Gillislee, Mike","3.4","$5,300"
"106","Forsett, Justin","3","$4,500"
"107","Richard, Jalen","2.9","$4,900"
"108","Ingram, Mark","2.8","$7,100"
"109","Freeman, Devonta","2.8","$7,500"
"110","Dunbar, Lance","2.7","$4,500"
"111","Ward, Terron","2.4","$4,500"
"112","Lewis, Dion","2.4","$5,400"
"113","Booker, Devontae","2.1","$6,600"
"114","Hunt, Akeem","1.9","$4,500"
"115","Grimes, Jonathan","1.7","$4,500"
"116","Drake, Kenyan","1.6","$4,500"
"117","Vereen, Shane","1.5","$4,500"
"118","Whittaker, Fozzy","1.5","$4,500"
"119","Rainey, Bobby","1.4","$4,500"
"120","Grant, Corey","1.3","$4,500"
"121","Olawale, Jamize","1.3","$4,500"
"122","Pope, Troymaine","1.2","$4,500"
"123","Langford, Jeremy","1","$4,600"
"124","Forte, Matt","0.8","$7,700"
"125","Kuhn, John","0.8","$4,500"
"126","Toussaint, Fitzgerald","0.6","$4,500"
"127","Gordon, Melvin","0.5","$8,200"
"128","Bush, Reggie","0.4","$4,500"
"129","Wilds, Brandon","0.4","$4,500"
"130","Smallwood, Wendell","0.3","$5,400"
"131","Bell, Joique","0.3","$4,600"
"132","Starks, James","0.3","$5,700"
"133","Carey, Ka'Deem","0.2","$4,500"
"134","Ripkowski, Aaron","0.2","$4,600"
"135","Rodgers, Jacquizz","0","$4,600"
"136","Develin, James","0","$4,500"
"137","Burton, Michael","0","$4,500"
"138","Ferguson, Josh","0","$4,500"
"139","Line, Zach","0","$4,500"
"140","Todman, Jordan","0","$4,500"
"141","Barber, Peyton","0","$4,500"
"142","Lasco, Daniel","0","$4,500"
"143","Ellington, Andre","0","$4,500"
"144","Reynolds, Chase","0","$4,500"
"145","Taylor, Stepfan","0","$4,500"
"146","Andrews, Antonio","0","$4,500"
"147","Sherman, Anthony","0","$4,500"
"148","Bolden, Brandon","0","$4,500"
"149","Washington, DeAndre","0","$4,500"
"150","Tolbert, Mike","0","$4,500"
"151","Harris, DuJuan","0","$4,700"
"152","Watt, Derek","0","$4,500"
"153","Smith, Keith","0","$4,500"
"154","Nix, Roosevelt","0","$4,500"
"155","Felton, Jerome","0","$4,500"
"156","Thompson, Juwan","0","$4,500"
"157","Hewitt, Ryan","0","$4,500"
"158","Atkinson, George","0","$4,500"
"159","Jones, Taiwan","0","$4,500"
"160","DiMarco, Patrick","0","$4,500"
"161","Peerman, Cedric","0","$4,500"
"162","Fowler, Jalston","0","$4,500"
"163","Lasike, Paul","0","$4,500"
"164","Morris, Alfred","0","$4,700"
"165","Prosch, Jay","0","$4,500"
"166","Brown, Malcolm","-0.6","$4,500"
"169","Hogan, Chris","22.1","$5,700"
"170","Hilton, T.Y.","22","$7,600"
"171","Sanders, Emmanuel","21.5","$5,900"
"172","Hill, Tyreek","19.8","$6,400"
"173","Nelson, Jordy","19.1","$7,100"
"174","Nelson, J.J.","18.9","$4,900"
"175","Stills, Kenny","18.7","$5,300"
"176","Adams, Davante","18.4","$6,400"
"177","Jackson, DeSean","17.7","$5,800"
"178","Thomas, Demaryius","17.6","$6,900"
"179","Beckham Jr., Odell","17.4","$8,500"
"180","Meredith, Cameron","16.2","$5,400"
"181","Williams, Terrance","16.1","$4,600"
"182","Inman, Dontrelle","16.1","$5,500"
"183","Gabriel, Taylor","15.7","$5,400"
"184","Garcon, Pierre","14.4","$5,400"
"185","Anderson, Robby","14.1","$4,700"
"186","Lee, Marqise","13.8","$5,400"
"187","Watkins, Sammy","13.4","$6,000"
"188","Boldin, Anquan","12.4","$5,200"
"189","Austin, Tavon","12.4","$4,900"
"190","Mitchell, Malcolm","12.1","$6,200"
"191","Thielen, Adam","12.1","$6,000"
"192","Boyd, Tyler","11.9","$5,700"
"193","Matthews, Jordan","11.9","$5,900"
"194","Britt, Kenny","11.7","$6,900"
"195","McEvoy, Tanner","11.6","$4,500"
"196","Snead, Willie","11.5","$6,100"
"197","Walters, Bryan","11.1","$4,500"
"198","Edelman, Julian","10.8","$6,600"
"199","Landry, Jarvis","10.3","$6,100"
"200","Funchess, Devin","10.3","$4,600"
"201","Brown, Antonio","10.3","$8,800"
"202","Tate, Golden","8.7","$6,300"
"203","Jones, Marvin","8.7","$5,900"
"204","Cooks, Brandin","8.6","$6,300"
"205","Conley, Chris","8","$4,500"
"206","Janis, Jeff","7.9","$4,500"
"207","Hardy, Justin","7.9","$4,600"
"208","Williams, Tyrell","7.8","$6,800"
"209","Smith, Steve","7.7","$6,200"
"210","Wallace, Mike","7.7","$6,200"
"211","Lockett, Tyler","7.6","$5,100"
"212","Baldwin, Doug","7.6","$7,000"
"213","Kerley, Jeremy","7.5","$5,100"
"214","Golden, Brittan","7.4","$4,500"
"215","Coleman, Brandon","7.2","$4,500"
"216","Diggs, Stefon","7","$6,600"
"218","Perriman, Breshad","6.7","$5,400"
"219","Evans, Mike","6.2","$8,900"
"220","Beasley, Cole","6.1","$6,300"
"221","Bellamy, Josh","6","$4,900"
"222","Robinson, Aldrick","5.7","$4,500"
"223","Cooper, Amari","5.4","$7,400"
"224","Shepard, Sterling","5.4","$5,500"
"225","Patton, Quinton","5.1","$4,500"
"226","Marshall, Brandon","4.8","$7,200"
"227","Cobb, Randall","4.8","$6,000"
"228","Crowder, Jamison","4.7","$6,400"
"229","Enunwa, Quincy","4.4","$4,800"
"230","Hopkins, DeAndre","4.3","$7,100"
"231","Coleman, Corey","4.2","$5,600"
"232","Crabtree, Michael","4.1","$6,200"
"233","Thompson, Deonte","3.8","$4,500"
"234","Cooper, Pharoh","3.7","$4,500"
"235","LaFell, Brandon","3.7","$5,800"
"236","Ginn Jr., Ted","3.6","$4,700"
"237","Rogers, Eli","3.5","$5,000"
"238","Dorsett, Phillip","3.4","$4,600"
"239","Woods, Robert","3.4","$5,000"
"240","Patterson, Cordarrelle","3.3","$4,900"
"241","Taylor, Jordan","3.3","$4,500"
"242","Agholor, Nelson","3.2","$4,800"
"243","Fuller, Will","3.2","$5,400"
"244","Matthews, Rishard","3.1","$6,200"
"245","Floyd, Michael","2.8","$4,700"
"246","Huff, Josh","2.7","$4,500"
"247","Fitzgerald, Larry","2.7","$6,800"
"248","Rogers, Chester","2.6","$4,500"
"249","Mumphery, Keith","2.6","$4,500"
"250","Parker, DeVante","2.4","$6,700"
"252","Roberts, Seth","2.2","$4,900"
"253","Brown, Corey","2.2","$4,500"
"254","Robinson, Allen","2.2","$6,600"
"255","Shepard, Russell","2.2","$4,500"
"256","Turner, Paul","2.1","$4,500"
"257","Maclin, Jeremy","2.1","$5,800"
"258","Erickson, Alex","2.1","$4,500"
"259","Latimer, Cody","2.1","$4,500"
"260","Hamilton, Cobi","2","$4,500"
"261","Benjamin, Kelvin","1.6","$6,800"
"262","Quick, Brian","1.5","$4,500"
"263","Aiken, Kamar","1.5","$4,500"
"264","Peake, Charone","1.5","$4,500"
"265","Douglas, Harry","1.5","$4,500"
"266","Harper, Chris","1.3","$4,500"
"267","Core, Cody","1.3","$4,500"
"268","Kearse, Jermaine","1.2","$4,500"
"269","Streater, Rod","1.2","$4,500"
"270","Johnson, Charles","1.1","$4,500"
"271","Fowler, Bennie","1","$4,500"
"272","Moore, Chris","1","$4,500"
"273","Hawkins, Andrew","0.9","$4,500"
"274","Cruz, Victor","0.9","$4,600"
"275","Pryor, Terrelle","0.8","$6,700"
"276","Thomas, De'Anthony","0.6","$4,500"
"277","Thomas, Mike","0.1","$4,500"
"278","Mariani, Marc","0","$4,500"
"279","Sharpe, Tajae","0","$5,300"
"280","Butler, Brice","0","$4,500"
"281","Martino, Freddie","0","$4,500"
"282","Marquez, Bradley","0","$4,500"
"283","Moncrief, Donte","0","$6,400"
"284","Wilson, Albert","0","$4,500"
"285","Lewis, Roger","0","$4,500"
"286","Wright, Jarius","0","$4,500"
"287","Weems, Eric","0","$4,500"
"288","Louis, Ricardo","0","$4,500"
"289","Robinson, Demarcus","0","$4,500"
"290","Lampman, Jake","0","$4,500"
"291","Allison, Geronimo","0","$4,500"
"292","Goodwin, Marquise","0","$5,400"
"293","Benn, Arrelious","0","$4,500"
"294","Smith, Torrey","0","$4,700"
"295","Grant, Ryan","0","$4,600"
"296","Smith, Devin","0","$4,500"
"297","Higgins, Rashard","0","$4,500"
"298","Brown, John","0","$5,200"
"299","Tate, Brandon","0","$4,500"
"300","Harris, Maurice","0","$4,500"
"301","Burse, Isaiah","0","$4,500"
"302","Holmes, Andre","0","$4,500"
"303","Lewis, Tommylee","0","$4,500"
"304","Treadwell, Laquon","0","$4,500"
"305","Roberts, Andre","0","$4,500"
"306","Bersin, Brenton","0","$4,500"
"307","Richardson, Paul","0","$4,500"
"308","Coates, Sammie","0","$4,600"
"309","Dye, Donteea","0","$4,500"
"310","Treggs, Bryce","0","$4,500"
"311","Holton, Johnny","0","$4,500"
"312","Carroo, Leonte","0","$4,500"
"313","Hester, Devin","0","$4,500"
"314","Burbridge, Aaron","0","$4,500"
"315","Hunter, Justin","0","$5,300"
"316","Braverman, Daniel","0","$4,500"
"317","Grant, Jakeem","0","$4,500"
"318","Harris, Dwayne","0","$4,500"
"319","Benjamin, Travis","-0.2","$5,100"
"320","Bryant, Dez","-0.5","$7,800"
"321","Slater, Matthew","-2","$4,500"
"324","Eifert, Tyler","19.3","$6,700"
"325","Ertz, Zach","16.2","$5,700"
"326","Bennett, Martellus","15","$5,600"
"327","Rudolph, Kyle","14","$5,500"
"328","Clay, Charles","12.7","$4,500"
"329","Kelce, Travis","12.6","$6,500"
"330","Olsen, Greg","10.7","$6,400"
"331","Burton, Trey","10","$4,500"
"332","Gates, Antonio","8.6","$5,200"
"333","Henry, Hunter","8.3","$5,500"
"334","Doyle, Jack","8","$4,500"
"335","Sims, Dion","7.9","$4,500"
"336","Brown, Daniel","7.2","$4,500"
"337","Gresham, Jermaine","7","$4,500"
"338","Waller, Darren","6.8","$4,500"
"339","Brate, Cameron","6.7","$5,600"
"340","Derby, A.J.","6.2","$4,500"
"341","Ebron, Eric","5.2","$6,000"
"342","Seferian-Jenkins, Austin","5","$4,600"
"343","Walker, Delanie","4.8","$6,200"
"344","Fiedorowicz, C.J.","4.7","$5,100"
"345","Witten, Jason","4.6","$5,100"
"346","Sterling, Neal","4.2","$4,500"
"347","Barnidge, Gary","4.2","$4,500"
"348","Rivera, Mychal","4.1","$4,500"
"349","Pitta, Dennis","3.8","$4,900"
"350","Green, Ladarius","3.5","$5,800"
"351","Bell, Blake","3.5","$4,500"
"352","Griffin, Ryan","3.3","$4,500"
"353","Walford, Clive","3.1","$4,500"
"355","Tye, Will","2.9","$4,500"
"356","Koyack, Ben","2.9","$4,500"
"357","Bostick, Brandon","2.7","$4,500"
"358","Toilolo, Levine","2.4","$4,800"
"359","Fasano, Anthony","2.2","$4,500"
"360","Graham, Jimmy","2.1","$6,600"
"361","Adams, Jerell","2.1","$4,500"
"362","Johnson, David","2","$4,500"
"363","Cook, Jared","2","$4,800"
"364","Kendricks, Lance","1.8","$4,800"
"365","Fells, Darren","1.7","$4,500"
"366","O'Leary, Nick","1.7","$4,500"
"367","Celek, Brent","1.7","$4,600"
"368","Willson, Luke","1.6","$4,500"
"369","DeValve, Seth","1.6","$4,500"
"370","Reed, Jordan","1.5","$7,500"
"371","Myers, Brandon","1.4","$4,500"
"372","Higbee, Tyler","1.3","$4,500"
"373","Rodgers, Richard","1.3","$4,500"
"374","Phillips, John","1.3","$4,500"
"375","Telfer, Randall","1.2","$4,500"
"376","Fleener, Coby","1.1","$5,300"
"377","Celek, Garrett","1","$4,500"
"378","James, Jesse","1","$4,500"
"379","Hooper, Austin","1","$4,700"
"380","Davis, Vernon","0.6","$4,800"
"381","Ellison, Rhett","0.5","$4,500"
"382","Donnell, Larry","0","$4,500"
"383","Paulsen, Logan","0","$4,500"
"384","McGrath, Sean","0","$4,500"
"385","Mulligan, Matthew","0","$4,500"
"386","O'Shaughnessy, James","0","$4,500"
"387","Supernaw, Phillip","0","$4,500"
"388","Carrier, Derek","0","$4,500"
"389","Harris, Demetrius","0","$4,500"
"390","Escobar, Gavin","0","$4,500"
"391","Grimble, Xavier","0","$4,500"
"392","Heuerman, Jeff","0","$4,500"
"393","Green, Virgil","0","$4,500"
"394","Jones, Dominique","0","$4,500"
"395","Dickson, Ed","0","$4,500"
"396","Kroft, Tyler","0","$4,500"
"397","Allen, Dwayne","0","$4,800"
"398","Cross, Alan","0","$4,500"
"399","Swoope, Erik","0","$4,500"
"400","Anderson, Stephen","0","$4,500"
"401","Vannett, Nick","0","$4,500"
"402","Braunecker, Ben","0","$4,500"
"403","Morgan, David","0","$4,500"
"404","Gray, Marqueis","0","$4,500"
"405","Williams, Brandon","0","$4,500"
"406","McDonald, Vance","0","$4,700"
"407","Harbor, Clay","0","$4,500"
"408","Vitale, Danny","0","$4,500"
"411","Novak, Nick","19","$4,600"
"412","Gano, Graham","17","$4,800"
"413","Forbath, Kai","16","$4,500"
"414","Myers, Jason","13","$4,500"
"415","Tucker, Justin","13","$5,200"
"416","Sturgis, Caleb","12","$4,500"
"417","Folk, Nick","11","$4,500"
"418","Aguayo, Roberto","11","$4,500"
"419","Lutz, Wil","10","$4,800"
"420","Succop, Ryan","10","$4,500"
"421","Prater, Matt","10","$4,900"
"422","Boswell, Chris","9","$4,600"
"423","Crosby, Mason","8","$4,700"
"424","Janikowski, Sebastian","8","$4,900"
"425","Bryant, Matt","6","$5,200"
"426","Dawson, Phil","6","$4,500"
"427","Nugent, Mike","6","$4,500"
"428","Franks, Andrew","6","$4,500"
"429","Catanzaro, Chandler","5","$4,600"
"430","Vinatieri, Adam","5","$5,100"
"431","Barth, Connor","5","$4,800"
"432","McManus, Brandon","4","$4,600"
"433","Lambo, Josh","4","$4,600"
"434","Gostkowski, Stephen","4","$4,800"
"435","Gould, Robbie","4","$4,500"
"436","Parkey, Cody","4","$4,500"
"437","Hauschka, Steven","4","$4,700"
"438","Santos, Cairo","3","$4,500"
"439","Hopkins, Dustin","3","$4,800"
"440","Carpenter, Dan","2","$4,600"
"441","Zuerlein, Greg","2","$4,500"
"442","Bailey, Dan","1","$4,700"
"445","Atlanta Defense","26","$4,700"
"446","Green Bay Defense","19","$4,400"
"447","Carolina Defense","18","$4,400"
"448","Miami Defense","15","$4,500"
"449","Chicago Defense","14","$4,200"
"450","Dallas Defense","13","$4,600"
"451","New York G Defense","13","$4,500"
"452","Tampa Bay Defense","11","$4,100"
"453","Kansas City Defense","11","$4,300"
"454","Tennessee Defense","11","$4,500"
"455","Philadelphia Defense","10","$4,200"
"456","Cincinnati Defense","9","$5,000"
"457","Washington Defense","9","$4,600"
"458","Oakland Defense","8","$4,300"
"459","Houston Defense","8","$4,700"
"460","San Francisco Defense","8","$4,200"
"461","Pittsburgh Defense","8","$4,500"
"462","New England Defense","8","$4,700"
"463","Arizona Defense","7","$4,700"
"464","Minnesota Defense","7","$4,800"
"465","Denver Defense","6","$4,900"
"466","Buffalo Defense","6","$4,400"
"467","Baltimore Defense","6","$4,300"
"468","New Orleans Defense","5","$4,000"
"469","Detroit Defense","5","$4,600"
"470","Cleveland Defense","4","$4,000"
"471","San Diego Defense","4","$4,500"
"472","Indianapolis Defense","4","$4,400"
"473","New York J Defense","3","$4,500"
"474","Jacksonville Defense","2","$4,200"
"475","Los Angeles Defense","1","$4,100"
"476","Seattle Defense","-3","$4,700"
