"","Player","Points","FD_Salary"
"65","Murray, Latavius","13.7","$6,600"
"66","Langford, Jeremy","13.3","$6,200"
"67","Martin, Doug","12.1","$7,200"
"68","Elliott, Ezekiel","11.7","$7,900"
"69","Sims, Charles","11.6","$4,700"
"70","Foster, Arian","11.5","$6,500"
"71","Blount, LeGarrette","11","$6,000"
"72","Thompson, Chris","10.9","$4,900"
"73","Gore, Frank","9.8","$6,200"
"74","Ingram, Mark","9.7","$7,300"
"75","Hill, Jeremy","9.1","$6,500"
"76","Cadet, Travaris","9","$5,000"
"77","Janovich, Andy","8.8","$4,500"
"78","Draughn, Shaun","8.6","$4,800"
"79","Lacy, Eddie","8.3","$7,100"
"80","Jennings, Rashad","8.3","$6,000"
"81","Michael, Christine","8.1","$4,800"
"82","Vereen, Shane","7.6","$5,300"
"83","Rawls, Thomas","7.3","$7,400"
"84","Forsett, Justin","7.1","$6,900"
"85","White, James","6.9","$4,900"
"86","Johnson, Duke","6.5","$5,600"
"87","Stewart, Jonathan","6.4","$6,400"
"88","Olawale, Jamize","6.2","$4,500"
"89","Washington, Dwayne","6.1","$4,500"
"90","Freeman, Devonta","6","$8,100"
"91","Powell, Bilal","5.8","$5,500"
"92","Henry, Derrick","5.4","$5,400"
"93","West, Charcandrick","5.3","$5,100"
"94","West, Terrance","4.8","$4,700"
"95","Gurley, Todd","4.7","$8,900"
"96","Sproles, Darren","4.6","$5,600"
"97","Williams, Damien","4.3","$4,600"
"98","Barner, Kenjon","4.2","$4,600"
"99","Bernard, Giovani","4","$5,600"
"100","Jones, Matt","3.8","$6,000"
"101","Morris, Alfred","3.5","$5,400"
"102","Ferguson, Josh","3.4","$4,500"
"103","Juszczyk, Kyle","3.3","$4,500"
"104","Peterson, Adrian","3.1","$8,200"
"105","Washington, DeAndre","2.9","$4,700"
"106","Turbin, Robert","2.9","$4,900"
"107","Whittaker, Fozzy","2.2","$4,800"
"108","Dunbar, Lance","2.1","$4,600"
"109","Jones, Taiwan","1.9","$4,500"
"110","Johnson, Malcolm","1.9","$4,500"
"112","Ellington, Andre","1.8","$4,800"
"113","Starks, James","1.8","$5,600"
"114","Prosise, C.J.","1.6","$4,900"
"115","Hightower, Tim","1.5","$5,200"
"116","McKinnon, Jerick","1.4","$5,200"
"117","Cunningham, Benny","1.3","$4,900"
"118","Asiata, Matt","1.3","$4,800"
"119","Ervin, Tyler","1.3","$4,500"
"120","DiMarco, Patrick","1.3","$4,500"
"121","Tolbert, Mike","1.2","$4,900"
"122","Bibbs, Kapri","1.1","$4,500"
"123","Robinson, Denard","0.7","$5,200"
"124","Toussaint, Fitzgerald","0.6","$4,600"
"125","Carey, Ka'Deem","0.4","$4,800"
"126","Kuhn, John","0.4","$4,500"
"127","Bolden, Brandon","0.4","$4,900"
"128","Blue, Alfred","0.4","$5,300"
"130","Johnson, Chris","0.2","$6,000"
"131","Prosch, Jay","0.2","$4,500"
"132","Smallwood, Wendell","0.1","$4,500"
"133","Davis, Mike","0.1","$4,500"
"134","Gillislee, Mike","0.1","$4,900"
"135","Develin, James","0","$4,500"
"136","Burton, Michael","0","$4,500"
"137","Burkhead, Rex","0","$4,500"
"138","Line, Zach","0","$4,500"
"139","Darkwa, Orleans","0","$4,500"
"140","Richardson, Daryl","0","$4,500"
"141","Grant, Corey","0","$4,500"
"142","Todman, Jordan","0","$4,800"
"143","Murphy, Marcus","0","$4,500"
"144","Reynolds, Chase","0","$4,500"
"145","Andrews, Antonio","0","$4,800"
"146","Rainey, Bobby","0","$4,600"
"147","Drake, Kenyan","0","$4,900"
"148","Hewitt, Ryan","0","$4,500"
"149","Montgomery, Ty","0","$4,500"
"150","Fowler, Jalston","0","$4,500"
"151","Davis, Knile","0","$4,500"
"152","Grimes, Jonathan","0","$4,500"
"153","Ripkowski, Aaron","0","$4,500"
"155","Booker, Devontae","-1.2","$5,000"
"158","Cooks, Brandin","30.4","$7,600"
"159","Green, A.J.","30","$8,200"
"160","Brown, Antonio","28.6","$9,300"
"161","Snead, Willie","27.7","$6,400"
"162","Fitzgerald, Larry","24.1","$7,200"
"163","Matthews, Jordan","20.9","$6,600"
"164","Baldwin, Doug","19.7","$6,700"
"165","Fuller, Will","19.2","$5,600"
"166","Cooper, Amari","18.7","$7,100"
"167","Sanu, Mohamed","18.5","$5,800"
"168","Evans, Mike","18.4","$7,900"
"169","Benjamin, Kelvin","18.1","$7,300"
"170","Wallace, Mike","17.7","$5,400"
"171","Moncrief, Donte","15.4","$6,200"
"172","Rogers, Eli","14.9","$4,500"
"173","Enunwa, Quincy","14.9","$5,000"
"174","Maclin, Jeremy","14.7","$6,800"
"175","Jones, Julio","14.6","$9,000"
"176","Crabtree, Michael","14.2","$6,100"
"177","Hopkins, DeAndre","13.9","$8,400"
"178","Royal, Eddie","13.7","$5,100"
"179","Agholor, Nelson","13.7","$5,400"
"180","Diggs, Stefon","13.7","$6,300"
"181","Hogan, Chris","13.5","$4,700"
"182","Jackson, DeSean","13.2","$6,600"
"183","Jeffery, Alshon","12.5","$7,500"
"184","Adams, Davante","12.5","$5,300"
"185","Nelson, Jordy","12.2","$8,400"
"186","Shepard, Sterling","11.8","$5,600"
"187","Edelman, Julian","11.7","$7,300"
"188","Dorsett, Phillip","11.4","$5,400"
"189","Cruz, Victor","11.4","$5,300"
"190","Sharpe, Tajae","11.1","$4,800"
"191","LaFell, Brandon","11.1","$6,000"
"192","Hilton, T.Y.","10.9","$6,800"
"193","Decker, Eric","10.7","$6,900"
"194","Beasley, Cole","10.5","$5,000"
"195","Jones, Marvin","10.5","$5,500"
"196","Robinson, Allen","10.2","$8,500"
"197","Cobb, Randall","9.8","$7,200"
"198","Kerley, Jeremy","9.6","$4,700"
"199","Hurns, Allen","9.5","$7,000"
"200","Landry, Jarvis","9.4","$6,600"
"201","Allen, Keenan","9.3","$7,400"
"202","Beckham Jr., Odell","9.3","$9,100"
"203","Roberts, Seth","8.9","$5,100"
"204","Thomas, Michael","8.8","$4,900"
"205","Crowder, Jamison","8.8","$5,100"
"206","Britt, Kenny","8.7","$5,300"
"207","Patton, Quinton","8.5","$4,800"
"208","Pryor, Terrelle","8.3","$4,900"
"209","Kearse, Jermaine","8.2","$5,400"
"210","Williams, Tyrell","8.1","$4,500"
"211","Garcon, Pierre","8.1","$6,300"
"212","Coleman, Corey","7.9","$6,500"
"213","Tate, Golden","7.8","$6,900"
"214","Floyd, Michael","7.6","$6,900"
"215","Sanders, Emmanuel","7.4","$6,800"
"217","Thielen, Adam","7.4","$4,500"
"218","Thomas, Demaryius","6.8","$7,200"
"219","Benjamin, Travis","6.7","$5,600"
"220","Coates, Sammie","6.6","$5,200"
"221","Watkins, Sammy","6.3","$7,300"
"222","Conley, Chris","6.3","$4,600"
"223","Amendola, Danny","6.3","$6,000"
"224","Humphries, Adam","5.6","$4,500"
"225","Boldin, Anquan","5","$5,800"
"226","Williams, Terrance","4.9","$5,300"
"227","White, Kevin","4.9","$6,000"
"228","Marshall, Brandon","4.7","$7,700"
"229","Johnson, Andre","4.5","$4,900"
"230","Smith, Steve","4.4","$6,700"
"231","Mitchell, Malcolm","4.3","$4,500"
"232","Matthews, Rishard","4.1","$5,200"
"233","Woods, Robert","4","$5,500"
"234","Perriman, Breshad","4","$4,800"
"235","Quick, Brian","3.8","$4,800"
"236","Austin, Tavon","3.5","$6,400"
"237","Boyd, Tyler","3.4","$5,600"
"238","Lockett, Tyler","3.2","$6,200"
"239","Lee, Marqise","3.2","$4,800"
"240","Douglas, Harry","3.1","$4,700"
"241","Ginn Jr., Ted","3","$5,900"
"242","Jackson, Vincent","2.8","$5,900"
"243","Aiken, Kamar","2.4","$6,300"
"244","Green-Beckham, Dorial","2.4","$4,900"
"245","Carroo, Leonte","2.4","$4,500"
"246","Smith, Torrey","2.3","$5,600"
"247","Brown, Jaron","2.3","$4,800"
"248","Butler, Brice","2.1","$4,700"
"249","Stills, Kenny","2.1","$4,900"
"250","Patterson, Cordarrelle","1.9","$4,600"
"252","Wilson, Albert","1.6","$5,200"
"253","Brown, Corey","1.6","$5,600"
"254","Nelson, J.J.","1.6","$5,100"
"255","Richardson, Paul","1.6","$4,800"
"256","Greene, Rashad","1.4","$5,000"
"257","Doctson, Josh","1.4","$4,800"
"258","Funchess, Devin","1.4","$6,200"
"259","Abbrederis, Jared","1.3","$4,700"
"260","Brown, John","1.3","$6,500"
"261","Bryant, Dez","1.3","$8,000"
"262","Roberts, Andre","1.3","$4,500"
"263","Inman, Dontrelle","1.1","$5,100"
"264","Miller, Braxton","1.1","$4,500"
"265","Johnson, Charles","1","$4,800"
"266","Shepard, Russell","0.9","$4,500"
"267","Wright, James","0.6","$4,500"
"268","Hardy, Justin","0.5","$4,900"
"269","Mariani, Marc","0","$4,500"
"270","Shorts, Cecil","0","$5,200"
"271","Thompson, Deonte","0","$4,500"
"272","Heyward-Bey, Darrius","0","$4,500"
"273","Marquez, Bradley","0","$4,500"
"274","Harper, Chris","0","$4,500"
"275","Huff, Josh","0","$4,700"
"276","Weems, Eric","0","$4,500"
"277","Strong, Jaelen","0","$4,900"
"278","Whitehead, Lucky","0","$4,500"
"279","Grant, Ryan","0","$4,600"
"280","Higgins, Rashard","0","$4,500"
"281","Tate, Brandon","0","$4,800"
"282","Latimer, Cody","0","$4,500"
"283","Janis, Jeff","0","$5,200"
"284","Holmes, Andre","0","$4,800"
"285","Slater, Matthew","0","$4,500"
"286","Coleman, Brandon","0","$4,800"
"287","Robinson, Aldrick","0","$4,500"
"288","Norwood, Jordan","0","$4,900"
"289","Streater, Rod","0","$4,500"
"290","Hester, Devin","0","$4,700"
"291","Bray, Quan","0","$4,700"
"292","Hunter, Justin","0","$4,600"
"293","Bellamy, Josh","0","$4,500"
"294","Salas, Greg","0","$4,600"
"295","Harris, Dwayne","0","$4,800"
"296","Hawkins, Andrew","-0.1","$5,700"
"299","Doyle, Jack","17","$4,500"
"300","Allen, Dwayne","15.3","$5,500"
"301","Thomas, Julius","14.9","$5,800"
"302","Ebron, Eric","13.1","$5,100"
"303","Witten, Jason","11.1","$5,500"
"304","Olsen, Greg","10.8","$7,500"
"305","Kelce, Travis","10.4","$6,400"
"306","Reed, Jordan","9.9","$7,400"
"307","Seferian-Jenkins, Austin","9.5","$5,400"
"308","Ertz, Zach","8.8","$5,700"
"309","Rudolph, Kyle","8.5","$5,300"
"310","McDonald, Vance","8.4","$4,700"
"311","Tamme, Jacob","8.1","$5,000"
"312","Donnell, Larry","8","$4,900"
"313","Uzomah, C.J.","6.9","$4,500"
"314","Myers, Brandon","6.9","$4,500"
"315","Gresham, Jermaine","6.1","$4,500"
"316","Lewis, Marcedes","5.8","$4,600"
"317","Walker, Delanie","5.7","$6,500"
"318","James, Jesse","5.6","$4,500"
"319","Pitta, Dennis","5.4","$4,900"
"320","Clay, Charles","5","$5,000"
"321","Green, Virgil","4.8","$4,600"
"322","Brate, Cameron","4.5","$4,600"
"323","Walford, Clive","4","$4,700"
"325","Willson, Luke","3.6","$4,800"
"326","Gates, Antonio","3.5","$6,200"
"327","Tye, Will","3.1","$5,200"
"328","Harris, Demetrius","3","$4,500"
"329","Miller, Zach","2.9","$5,300"
"330","Bennett, Martellus","2.9","$5,100"
"331","Rodgers, Richard","2.7","$4,800"
"332","Griffin, Ryan","2.7","$4,700"
"333","Swaim, Geoff","2.6","$4,500"
"334","Davis, Vernon","2.5","$4,800"
"335","Henry, Hunter","2.5","$4,500"
"336","Kendricks, Lance","2.5","$4,700"
"337","Celek, Garrett","2","$4,500"
"338","Hooper, Austin","1.9","$4,500"
"339","Cameron, Jordan","1.6","$5,000"
"340","Graham, Jimmy","1.6","$6,100"
"341","Celek, Brent","1.6","$4,900"
"342","Cook, Jared","1.2","$5,300"
"343","Fleener, Coby","1.1","$5,400"
"344","Fiedorowicz, C.J.","1.1","$4,500"
"345","Gillmore, Crockett","1","$4,900"
"348","Perillo, Justin","0","$4,600"
"349","Sims, Dion","0","$4,600"
"350","Paulsen, Logan","0","$4,500"
"351","McGrath, Sean","0","$4,500"
"352","Ellison, Rhett","0","$4,500"
"353","Fells, Darren","0","$4,700"
"354","Davis, Kellen","0","$4,600"
"355","Niklas, Troy","0","$4,500"
"356","O'Shaughnessy, James","0","$4,500"
"357","Supernaw, Phillip","0","$4,500"
"358","O'Leary, Nick","0","$4,600"
"359","Simonson, Scott","0","$4,500"
"360","Paul, Niles","0","$4,700"
"361","Escobar, Gavin","0","$4,500"
"362","Smith, Lee","0","$4,500"
"363","Fasano, Anthony","0","$4,500"
"364","Dickson, Ed","0","$4,500"
"365","Barnidge, Gary","0","$6,300"
"366","Bostick, Brandon","0","$4,500"
"367","Kroft, Tyler","0","$4,900"
"368","Bell, Blake","0","$4,500"
"369","Toilolo, Levine","0","$4,600"
"370","Hill, Josh","0","$4,500"
"371","Stocker, Luke","0","$4,500"
"372","Harkey, Cory","0","$4,500"
"373","Gray, Marqueis","0","$4,500"
"374","Dray, Jim","0","$4,500"
"375","Williams, Brandon","0","$4,500"
"376","Williams, Maxx","0","$4,800"
"377","Johnson, David","0","$4,500"
"380","Bailey, Dan","17","$4,800"
"381","Walsh, Blair","16","$4,700"
"382","Gostkowski, Stephen","14","$5,000"
"383","Myers, Jason","13","$4,500"
"384","Vinatieri, Adam","12","$4,800"
"385","Nugent, Mike","12","$4,600"
"387","Novak, Nick","11","$4,500"
"388","Folk, Nick","11","$4,500"
"389","Hopkins, Dustin","11","$4,500"
"390","Bryant, Matt","10","$4,500"
"391","Santos, Cairo","10","$4,800"
"392","Lambo, Josh","9","$4,500"
"393","Boswell, Chris","9","$4,600"
"394","Gano, Graham","9","$4,800"
"395","Sturgis, Caleb","9","$4,700"
"396","Crosby, Mason","9","$4,700"
"397","Tucker, Justin","9","$4,900"
"398","Prater, Matt","8","$4,600"
"399","Aguayo, Roberto","8","$4,500"
"400","Janikowski, Sebastian","8","$4,600"
"401","Hauschka, Steven","6","$4,800"
"402","Franks, Andrew","5","$4,500"
"403","Dawson, Phil","4","$4,600"
"404","Succop, Ryan","4","$4,500"
"405","Murray, Patrick","4","$4,500"
"406","McManus, Brandon","3","$4,700"
"407","Catanzaro, Chandler","3","$4,900"
"408","Barth, Connor","2","$4,600"
"409","Bullock, Randy","2","$4,800"
"410","Carpenter, Dan","1","$4,600"
"411","Zuerlein, Greg","0","$4,500"
"414","Minnesota Defense","21","$4,600"
"415","San Francisco Defense","16","$4,400"
"416","Miami Defense","13","$4,200"
"417","Philadelphia Defense","11","$4,800"
"418","Seattle Defense","11","$5,000"
"419","Buffalo Defense","10","$4,500"
"420","New York J Defense","9","$4,500"
"421","Houston Defense","8","$4,900"
"422","Carolina Defense","8","$4,700"
"423","Denver Defense","6","$4,700"
"424","Arizona Defense","6","$5,000"
"425","Baltimore Defense","6","$4,300"
"426","Cincinnati Defense","5","$4,600"
"427","Dallas Defense","5","$4,400"
"428","Green Bay Defense","5","$4,300"
"429","Pittsburgh Defense","5","$4,600"
"430","Chicago Defense","4","$4,300"
"431","Tennessee Defense","4","$4,100"
"432","San Diego Defense","4","$4,100"
"433","Tampa Bay Defense","3","$4,200"
"434","New England Defense","3","$4,400"
"435","Oakland Defense","2","$4,300"
"436","Cleveland Defense","2","$4,000"
"437","Jacksonville Defense","1","$4,100"
"438","Kansas City Defense","1","$5,100"
"439","Atlanta Defense","1","$4,200"
"440","Los Angeles Defense","1","$4,500"
"441","New York G Defense","1","$4,400"
"442","Detroit Defense","0","$4,300"
"443","Washington Defense","-1","$4,200"
"444","Indianapolis Defense","-3","$4,400"
"445","New Orleans Defense","-4","$4,000"
