"","Player","Points","FD_Salary"
"108","McFadden, Darren","4.9","$4,500"
"109","Whittaker, Fozzy","4.9","$4,500"
"110","Henry, Derrick","4.5","$5,300"
"111","Hightower, Tim","4.5","$5,500"
"112","Hunt, Akeem","4.4","$4,500"
"113","West, Charcandrick","4.3","$4,800"
"114","Grant, Corey","3.7","$4,500"
"115","Washington, Dwayne","3.1","$5,300"
"116","Felton, Jerome","2.5","$4,500"
"117","Watt, Derek","2.1","$4,500"
"118","Reece, Marcel","2","$4,500"
"119","Harris, DuJuan","1.9","$4,500"
"120","Thompson, Juwan","1.9","$4,500"
"121","Rainey, Bobby","1.8","$4,500"
"122","Kuhn, John","1.5","$4,500"
"123","Wilds, Brandon","1.4","$4,500"
"124","Hewitt, Ryan","1.3","$4,500"
"125","Williams, Kerwynn","1.1","$4,500"
"126","DiMarco, Patrick","1.1","$4,500"
"127","Michael, Christine","1","$5,100"
"128","Hill, Jeremy","0.8","$6,500"
"129","Rawls, Thomas","0.8","$6,200"
"130","Hillman, Ronnie","0.6","$4,500"
"131","Develin, James","0.5","$4,500"
"132","Yeldon, T.J.","0.5","$5,200"
"133","Prosch, Jay","0.5","$4,500"
"134","Tolbert, Mike","0.3","$4,500"
"135","Brown, Malcolm","0.2","$4,500"
"137","Dunbar, Lance","0","$4,500"
"138","Burton, Michael","0","$4,500"
"139","Marshall, Byron","0","$4,500"
"140","Ferguson, Josh","0","$4,500"
"141","Todman, Jordan","0","$4,500"
"142","Barber, Peyton","0","$4,500"
"143","Ellington, Andre","0","$4,500"
"144","Reynolds, Chase","0","$4,500"
"145","Taylor, Stepfan","0","$4,500"
"146","Andrews, Antonio","0","$4,500"
"147","Sherman, Anthony","0","$4,500"
"148","Bolden, Brandon","0","$4,500"
"149","Smith, Keith","0","$4,500"
"150","Nix, Roosevelt","0","$4,500"
"151","Ervin, Tyler","0","$4,500"
"152","Atkinson, George","0","$4,500"
"153","Jones, Taiwan","0","$4,500"
"154","Peerman, Cedric","0","$4,500"
"155","Williams, Jonathan","0","$4,500"
"156","Fowler, Jalston","0","$4,500"
"157","Grimes, Jonathan","0","$4,500"
"158","Ripkowski, Aaron","0","$4,500"
"159","Toussaint, Fitzgerald","0","$4,500"
"160","Olawale, Jamize","0","$4,500"
"161","Bush, Reggie","-0.8","$4,500"
"164","Thielen, Adam","38.6","$5,700"
"165","Nelson, Jordy","31.9","$7,500"
"166","Baldwin, Doug","30.2","$7,000"
"167","Bryant, Dez","25.4","$7,600"
"168","Watkins, Sammy","24.9","$6,000"
"169","Meredith, Cameron","24","$5,200"
"170","LaFell, Brandon","22","$5,800"
"171","Nelson, J.J.","20.7","$5,000"
"172","Brown, Antonio","20.6","$8,600"
"173","Beckham Jr., Odell","20.5","$8,800"
"174","Smith, Steve","19.4","$6,000"
"175","Evans, Mike","19.2","$8,900"
"176","Robinson, Allen","19.2","$5,600"
"177","Parker, DeVante","16.5","$6,500"
"178","Lee, Marqise","16","$5,900"
"179","Shepard, Sterling","15.8","$5,400"
"180","Hill, Tyreek","15.5","$6,400"
"181","Streater, Rod","15.3","$4,500"
"182","Hilton, T.Y.","14.5","$7,600"
"183","Williams, Tyrell","14.4","$6,800"
"184","Benjamin, Kelvin","14.3","$6,700"
"185","Jackson, DeSean","13.9","$6,300"
"186","Thomas, Michael","12.8","$6,900"
"187","Crabtree, Michael","12.5","$6,200"
"188","Adams, Davante","12.4","$6,600"
"189","Cruz, Victor","12.4","$4,500"
"190","Cooks, Brandin","12.3","$6,700"
"191","Agholor, Nelson","12.2","$4,600"
"192","Richardson, Paul","12.2","$4,500"
"193","Jeffery, Alshon","11.7","$7,000"
"194","Kearse, Jermaine","11.7","$4,600"
"195","Edelman, Julian","11.4","$6,500"
"196","Garcon, Pierre","11.4","$5,500"
"197","Rogers, Eli","11","$4,800"
"198","Austin, Tavon","11","$4,700"
"199","Stills, Kenny","11","$5,100"
"200","Thompson, Deonte","10.9","$4,500"
"201","Diggs, Stefon","10.9","$6,100"
"202","Holmes, Andre","10.8","$4,500"
"203","Matthews, Rishard","10.6","$5,700"
"204","Moncrief, Donte","10","$5,900"
"205","Cooper, Amari","9.2","$7,200"
"206","Benjamin, Travis","9","$4,800"
"207","Tate, Golden","8.8","$6,000"
"208","Kerley, Jeremy","8.7","$4,900"
"209","Butler, Brice","8.6","$4,500"
"210","Allison, Geronimo","8.6","$4,700"
"211","Williams, Terrance","8.1","$4,600"
"212","Jones, Julio","8","$8,500"
"213","Core, Cody","7.9","$4,500"
"214","Shepard, Russell","7.6","$4,500"
"215","Douglas, Harry","7.3","$4,500"
"216","Sanu, Mohamed","7.1","$5,200"
"217","Walters, Bryan","7","$4,500"
"218","Sharpe, Tajae","6.3","$5,000"
"219","Inman, Dontrelle","5.9","$5,600"
"220","Hopkins, DeAndre","5.8","$6,600"
"221","Woods, Robert","5.8","$5,100"
"222","Boldin, Anquan","5.8","$5,300"
"223","Fuller, Will","5.4","$5,000"
"224","Pryor, Terrelle","5.1","$6,500"
"225","Fitzgerald, Larry","5.1","$7,000"
"226","Lockett, Tyler","4.8","$4,700"
"227","Enunwa, Quincy","4.7","$4,600"
"228","Perriman, Breshad","4.7","$5,000"
"229","Beasley, Cole","4.5","$6,200"
"230","Ginn Jr., Ted","4.4","$4,800"
"231","Landry, Jarvis","4.4","$6,400"
"232","Mitchell, Malcolm","4.4","$6,100"
"233","Wallace, Mike","4.1","$5,600"
"234","Grant, Ryan","4","$4,500"
"235","Marshall, Brandon","3.8","$6,500"
"236","Boyd, Tyler","3.5","$5,300"
"237","Thomas, Demaryius","3.5","$6,500"
"238","Huff, Josh","3.4","$4,500"
"239","Peake, Charone","3.2","$4,500"
"240","Sanders, Emmanuel","3.1","$6,400"
"241","Wright, Kendall","3.1","$4,500"
"242","Snead, Willie","3.1","$6,000"
"243","Taylor, Jordan","3.1","$4,500"
"244","Gabriel, Taylor","3","$5,900"
"245","Hogan, Chris","2.7","$5,300"
"246","Golden, Brittan","2.7","$4,500"
"247","Hawkins, Andrew","2.6","$4,500"
"248","Smith, Devin","2.5","$4,500"
"249","Coleman, Corey","2.5","$5,100"
"250","Burbridge, Aaron","2.5","$4,500"
"251","Maclin, Jeremy","2.4","$5,400"
"252","Conley, Chris","2.4","$4,500"
"253","Patterson, Cordarrelle","2.3","$4,900"
"255","Norwood, Jordan","2.2","$4,500"
"256","Matthews, Jordan","2.2","$5,600"
"257","Goodwin, Marquise","2.1","$5,400"
"258","Jones, Marvin","2.1","$5,700"
"259","Johnson, Charles","2.1","$4,500"
"260","Britt, Kenny","2","$6,200"
"261","Robinson, Aldrick","2","$4,500"
"262","Roberts, Andre","1.9","$4,500"
"263","Brown, Corey","1.7","$4,500"
"264","Brown, John","1.7","$4,900"
"265","Humphries, Adam","1.7","$4,600"
"266","Mumphery, Keith","1.7","$4,500"
"267","Bellamy, Josh","1.6","$4,700"
"269","Jones, T.J.","1.4","$4,500"
"270","Funchess, Devin","1.4","$4,800"
"271","Wright, James","1.3","$4,500"
"272","Dorsett, Phillip","1.3","$4,500"
"273","Janis, Jeff","1.3","$4,500"
"274","Green-Beckham, Dorial","1.2","$4,900"
"275","Floyd, Michael","1.1","$4,700"
"276","Hamilton, Cobi","1.1","$4,500"
"277","Fowler, Bennie","1","$4,500"
"278","Erickson, Alex","1","$4,500"
"279","Wilson, Albert","0.8","$4,500"
"280","Crowder, Jamison","0.8","$6,000"
"281","Harper, Chris","0.6","$4,500"
"282","Mariani, Marc","0","$4,500"
"283","Quick, Brian","0","$4,500"
"284","Roberts, Seth","0","$4,600"
"285","Martino, Freddie","0","$4,500"
"286","Anderson, Robby","0","$4,700"
"287","Heyward-Bey, Darrius","0","$4,500"
"288","Addison, Bralon","0","$4,500"
"289","Moore, Chris","0","$4,500"
"290","Lewis, Roger","0","$4,500"
"291","Ross, Jeremy","0","$4,500"
"292","Weems, Eric","0","$4,500"
"293","Louis, Ricardo","0","$4,500"
"294","Cooper, Pharoh","0","$4,500"
"295","Thomas, De'Anthony","0","$4,500"
"296","Robinson, Demarcus","0","$4,500"
"297","Rogers, Chester","0","$4,500"
"298","Whitehead, Lucky","0","$4,500"
"299","Higgins, Rashard","0","$4,500"
"300","Tate, Brandon","0","$4,500"
"301","Aiken, Kamar","0","$4,500"
"302","Latimer, Cody","0","$4,500"
"303","Harris, Maurice","0","$4,500"
"304","Burse, Isaiah","0","$4,500"
"305","Lewis, Tommylee","0","$4,500"
"306","Coleman, Brandon","0","$4,600"
"307","Treggs, Bryce","0","$4,500"
"308","Holton, Johnny","0","$4,500"
"309","Hunter, Justin","0","$5,100"
"310","Grant, Jakeem","0","$4,500"
"311","Hardy, Justin","0","$4,900"
"312","Harris, Dwayne","0","$4,500"
"313","McEvoy, Tanner","0","$4,500"
"317","Kelce, Travis","27.5","$6,500"
"318","Clay, Charles","24.5","$4,500"
"319","Gates, Antonio","19.4","$5,400"
"320","Ebron, Eric","13.3","$5,700"
"321","Harris, Demetrius","12.7","$4,500"
"322","Pitta, Dennis","11.5","$4,700"
"323","Graham, Jimmy","11.3","$6,200"
"325","Witten, Jason","10.3","$4,900"
"326","Walker, Delanie","9.8","$6,400"
"327","Rodgers, Richard","9","$4,500"
"328","Walford, Clive","9","$4,500"
"329","Olsen, Greg","8.9","$6,800"
"330","Bennett, Martellus","8.9","$5,300"
"331","Grimble, Xavier","8.5","$4,500"
"332","Rudolph, Kyle","8.3","$6,000"
"333","Lengel, Matt","8.3","$4,500"
"334","Brate, Cameron","7.7","$5,600"
"335","Higbee, Tyler","7.5","$4,500"
"336","Doyle, Jack","7.1","$4,500"
"337","James, Jesse","6.9","$4,500"
"338","Barnidge, Gary","6.7","$4,500"
"339","Fiedorowicz, C.J.","6.2","$4,900"
"340","Celek, Garrett","5.9","$4,800"
"341","Uzomah, C.J.","5.3","$4,500"
"342","Cook, Jared","5.2","$5,000"
"343","Kendricks, Lance","5.1","$4,600"
"344","Gresham, Jermaine","5","$4,500"
"345","Swoope, Erik","5","$4,500"
"346","Tye, Will","4.8","$4,500"
"347","Heuerman, Jeff","4.7","$4,500"
"348","Allen, Dwayne","4.6","$5,200"
"349","Ertz, Zach","4.3","$5,800"
"350","Celek, Brent","4.2","$4,500"
"351","Fleener, Coby","4","$5,000"
"352","Myers, Brandon","3.1","$4,500"
"353","Brown, Daniel","2.9","$4,500"
"354","Braunecker, Ben","2.9","$4,500"
"355","DeValve, Seth","2.6","$4,500"
"356","Phillips, John","2.5","$4,500"
"357","Gray, Marqueis","2.5","$4,500"
"358","Seferian-Jenkins, Austin","2.2","$4,600"
"359","Koyack, Ben","2.2","$4,500"
"360","Sims, Dion","2","$4,500"
"361","Vitale, Danny","2","$4,500"
"362","Davis, Vernon","1.8","$4,700"
"363","Krieger-Coble, Henry","1.8","$4,500"
"364","Fasano, Anthony","1.7","$4,500"
"365","Waller, Darren","1.6","$4,500"
"366","Manhertz, Chris","1.5","$4,500"
"367","Toilolo, Levine","1.5","$4,800"
"368","Adams, Jerell","1.4","$4,500"
"369","Mulligan, Matthew","1.3","$4,500"
"370","Cross, Alan","1","$4,500"
"372","Morgan, David","0.9","$4,500"
"373","Burton, Trey","0.8","$4,500"
"374","Donnell, Larry","0","$4,500"
"375","Paulsen, Logan","0","$4,500"
"376","McGrath, Sean","0","$4,500"
"377","Ellison, Rhett","0","$4,500"
"378","Fells, Darren","0","$4,500"
"379","O'Shaughnessy, James","0","$4,500"
"380","Supernaw, Phillip","0","$4,500"
"381","Henry, Hunter","0","$5,400"
"382","O'Leary, Nick","0","$4,500"
"383","Carrier, Derek","0","$4,500"
"384","Escobar, Gavin","0","$4,500"
"385","Hamm, Je'Ron","0","$4,500"
"386","Rivera, Mychal","0","$4,500"
"387","Willson, Luke","0","$4,500"
"388","Griffin, Ryan","0","$4,500"
"389","Dickson, Ed","0","$4,500"
"390","Telfer, Randall","0","$4,500"
"391","Bostick, Brandon","0","$4,500"
"392","Pruitt, MyCole","0","$4,500"
"393","Anderson, Stephen","0","$4,500"
"394","Stocker, Luke","0","$4,500"
"395","Dray, Jim","0","$4,500"
"396","Williams, Brandon","0","$4,500"
"397","Johnson, David","0","$4,500"
"398","Harbor, Clay","0","$4,500"
"401","Bryant, Matt","20","$5,200"
"402","Myers, Jason","19","$4,500"
"403","Tucker, Justin","15","$5,300"
"404","Gould, Robbie","14","$4,500"
"405","Lutz, Wil","12","$4,800"
"406","Catanzaro, Chandler","12","$4,600"
"407","Franks, Andrew","12","$4,500"
"408","Gostkowski, Stephen","11","$4,800"
"409","Gano, Graham","11","$4,700"
"410","Hopkins, Dustin","11","$4,700"
"411","Santos, Cairo","9","$4,700"
"412","Parkey, Cody","9","$4,500"
"413","Crosby, Mason","9","$4,800"
"414","Forbath, Kai","7","$4,500"
"415","Boswell, Chris","7","$4,800"
"416","Carpenter, Dan","7","$4,600"
"417","Sturgis, Caleb","7","$4,600"
"418","McManus, Brandon","6.6","$4,600"
"419","Bailey, Dan","6","$4,900"
"420","Lambo, Josh","6","$4,500"
"421","Vinatieri, Adam","6","$5,100"
"422","Novak, Nick","6","$4,800"
"423","Succop, Ryan","6","$4,500"
"424","Aguayo, Roberto","6","$4,500"
"425","Hauschka, Steven","5","$4,800"
"426","Bullock, Randy","5","$4,500"
"427","Folk, Nick","3","$4,500"
"428","Barth, Connor","3","$4,500"
"429","Zuerlein, Greg","3","$4,600"
"430","Prater, Matt","3","$4,900"
"431","Janikowski, Sebastian","3","$5,000"
"432","Dawson, Phil","2","$4,500"
"435","New England Defense","17","$5,000"
"436","Philadelphia Defense","13","$4,200"
"437","Washington Defense","13","$4,800"
"438","Jacksonville Defense","12","$4,000"
"439","Cincinnati Defense","10","$4,800"
"440","Kansas City Defense","10","$4,700"
"441","San Diego Defense","10","$4,900"
"442","Houston Defense","9","$4,500"
"443","Arizona Defense","9","$4,200"
"444","Dallas Defense","8","$4,700"
"445","San Francisco Defense","8","$4,600"
"446","Green Bay Defense","8","$4,600"
"447","Los Angeles Defense","8","$5,100"
"448","Atlanta Defense","7","$4,300"
"449","Oakland Defense","6","$4,700"
"450","New Orleans Defense","6","$4,100"
"451","Carolina Defense","5","$4,100"
"452","Cleveland Defense","5","$4,000"
"453","Pittsburgh Defense","4","$4,500"
"454","New York G Defense","3","$4,800"
"455","Baltimore Defense","3","$4,500"
"456","Tennessee Defense","3","$5,100"
"457","Seattle Defense","2","$5,000"
"458","Indianapolis Defense","2","$4,100"
"459","Denver Defense","1","$4,800"
"460","Buffalo Defense","1","$4,600"
"461","Tampa Bay Defense","1","$4,300"
"462","Miami Defense","1","$4,400"
"463","Minnesota Defense","0","$4,300"
"464","New York J Defense","-3","$3,000"
"465","Detroit Defense","-3","$4,300"
"466","Chicago Defense","-4","$4,400"
