"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Alfred Morris","RB","DAL",2533457,1988-12-12,13.0715,13.0715,13.0715,,9,0.214625,0,5,,,
"Allen Hurns","WR","JAC",2550353,1991-11-21,0,0,0,,161,0,0,3,,,
"Allen Robinson","WR","JAC",2543509,1993-08-24,0,0,0,,161,0,0,3,,,
"Alshon Jeffery","WR","PHI",2533039,1990-02-14,11.27,11.27,11.27,,11,0.215875,0,5,,,
"Alvin Kamara","RB","NO",2558019,1996-06-25,20.30675,20.30675,20.30675,,1,4.78375,1,0,,,
"Amara Darboh","WR","SEA",2557905,1994-02-01,0.7235,0.7235,0.7235,,135,0.00524999999999998,0,0,,,
"Amari Cooper","WR","OAK",2552487,1994-06-18,7.831,7.831,7.831,,44,0.0354999999999999,0,2,,,
"Amba Etta-Tawo","WR","FA",2559170,1993-11-10,0,0,0,,161,0,0,0,,,
"Ameer Abdullah","RB","DET",2552374,1993-06-13,7.97425,7.97425,7.97425,,38,0.304249999999999,0,2,,,
"Andre Caldwell","WR","FA",206,1985-04-15,0,0,0,,161,0,0,9,,,
"Andre Ellington","RB","HOU",2539217,1989-02-03,6.0415,6.0415,6.0415,,45,0.127375,0,4,,,
"Andre Holmes","WR","BUF",2495453,1988-06-16,0.8025,0.8025,0.8025,,133,0.06575,0,6,,,
"Andre Roberts","WR","ATL",497320,1988-01-09,0.32375,0.32375,0.32375,,150,0.0196250000000001,0,7,,,
"Andre Williams","RB","LAC",2543565,1992-08-28,1.27925,1.27925,1.27925,,82,0.0327499999999998,0,3,,,
"Andrew Franks","K","FA",2553648,1993-01-11,0,0,0,,33,0,0,2,,,
"Andrew Hawkins","WR","FA",2508097,1986-03-10,0,0,0,,161,0,0,6,,,
"Andrew Luck","QB","IND",2533031,1989-09-12,0,0,0,,65,0,0,5,,,
"Andy Dalton","QB","CIN",2495143,1987-10-29,15.5468,15.5468,15.5468,,10,0.580200000000001,0,6,,,
"Andy Janovich","RB","DEN",2555432,1993-05-23,0.53375,0.53375,0.53375,,106,0.0384999999999999,0,1,,,
"Anquan Boldin","WR","FA",2505587,1980-10-03,0,0,0,,161,0,0,14,,,
"Anthony Fasano","TE","MIA",2495835,1984-04-20,0.925,0.925,0.925,,61,0.0491250000000001,0,11,,,
"Anthony Sherman","RB","KC",2495340,1988-12-11,0.38375,0.38375,0.38375,,111,0.117,0,6,,,
"Antone Smith","RB","FA",89798,1985-09-17,0,0,0,,115,0,0,8,,,
"Antonio Andrews","RB","FA",2550474,1992-08-17,0,0,0,,115,0,0,3,,,
"Antonio Brown","WR","PIT",2508061,1988-07-10,16.4275,16.4275,16.4275,,1,1.666,1,7,,,
"Antonio Gates","TE","LAC",2505299,1980-06-18,2.36375,2.36375,2.36375,,39,0.185625,0,14,,,
"ArDarius Stewart","WR","NYJ",2558150,1993-12-08,0.5205,0.5205,0.5205,,141,0.091125,0,0,,,
"Arrelious Benn","WR","JAC",497270,1988-09-08,0,0,0,,161,0,0,7,,,
"Asante Cleveland","TE","LAC",2550454,1992-03-21,0,0,0,,91,0,0,3,,,
"Austin Carr","WR","NO",2558928,1993-12-25,0.40175,0.40175,0.40175,,145,0.0305,0,0,,,
"Austin Davis","QB","SEA",2533349,1989-06-02,0.102,0.102,0.102,,60,0.0126,0,5,,,
"Austin Ekeler","RB","LAC",2559169,1995-05-17,7.691,7.691,7.691,,39,0.20925,0,0,,,
"Austin Hooper","TE","ATL",2555415,1994-10-29,5.24675,5.24675,5.24675,,19,0.18175,0,1,,,
"Austin Seferian-Jenkins","TE","NYJ",2543683,1992-09-29,6.2875,6.2875,6.2875,,14,0.277749999999999,0,3,,,
"Austin Traylor","TE","DEN",2556900,1993-09-03,3.3465,3.3465,3.3465,,34,0.540625,0,1,,,
"Bears","DST","CHI",100005,,6.78,6.78,6.78,,15,0.0200000000000005,0,47,,,
"Beau Sandland","TE","FA",2555487,1993-02-23,0,0,0,,91,0,0,1,,,
"Ben Braunecker","TE","CHI",2556478,1994-02-07,0,0,0,,91,0,0,1,,,
"Ben Koyack","TE","JAC",2552396,1993-04-09,0.65275,0.65275,0.65275,,71,0.0627500000000001,0,2,,,
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,15.7864,15.7864,15.7864,,9,0.4885,0,13,,,
"Bengals","DST","CIN",100006,,10.92,10.92,10.92,,5,0.0899999999999999,0,47,,,
"Benjamin Watson","TE","BAL",2506122,1980-12-18,5.0925,5.0925,5.0925,,20,0.113124999999999,0,13,,,
"Bennie Fowler","WR","DEN",2550198,1991-06-10,2.2775,2.2775,2.2775,,101,0.0985,0,3,,,
"Benny Cunningham","RB","CHI",2541544,1990-07-07,1.541,1.541,1.541,,79,0.213,0,4,,,
"Bernard Reedy","WR","NE",2550246,1991-12-31,0,0,0,,161,0,0,3,,,
"Bilal Powell","RB","NYJ",2495328,1988-10-27,8.3225,8.3225,8.3225,,34,0.0483749999999983,0,6,,,
"Bills","DST","BUF",100003,,11.14,11.14,11.14,,2,0.109999999999999,1,47,,,
"Bishop Sankey","RB","MIN",2543682,1992-09-15,0,0,0,,115,0,0,3,,,
"Blaine Gabbert","QB","ARI",2495441,1989-10-15,12.6044,12.6044,12.6044,,24,0.5298,0,6,,,
"Blair Walsh","K","SEA",2532968,1990-01-08,6.62,6.62,6.62,,30,0.11,0,5,,,
"Blake Bell","TE","MIN",2552478,1991-08-07,0.25625,0.25625,0.25625,,86,0.034875,0,2,,,
"Blake Bortles","QB","JAC",2543477,1991-12-16,13.42,13.42,13.42,,20,0.1579,0,3,,,
"Branden Oliver","RB","LAC",2550658,1991-05-07,0,0,0,,115,0,0,3,,,
"Brandin Cooks","WR","NE",2543498,1993-09-25,11.355,11.355,11.355,,10,0.175250000000002,0,3,,,
"Brandon Allen","QB","LAR",2555365,1992-09-05,0,0,0,,65,0,0,1,,,
"Brandon Bolden","RB","NE",2532797,1990-01-26,0.2795,0.2795,0.2795,,112,0.03125,0,5,,,
"Brandon Bostick","TE","FA",2536342,1989-05-03,0,0,0,,91,0,0,5,,,
"Brandon Burks","RB","FA",2556728,1993-11-01,0,0,0,,115,0,0,1,,,
"Brandon Coleman","WR","NO",2550328,1992-06-22,3.73775,3.73775,3.73775,,88,0.209375,0,3,,,
"Brandon LaFell","WR","CIN",497302,1986-11-04,7.9325,7.9325,7.9325,,43,0.103,0,7,,,
"Brandon Marshall","WR","NYG",2495893,1984-03-23,0,0,0,,161,0,0,11,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,7.41,7.41,7.41,,17,0.245,0,3,,,
"Brandon Myers","TE","FA",89766,1985-09-04,0,0,0,,91,0,0,8,,,
"Brandon Reilly","WR","BUF",2559235,1993-09-24,0.875,0.875,0.875,,131,0.0433749999999999,0,0,,,
"Brandon Tate","WR","BUF",81306,1987-10-05,0.08125,0.08125,0.08125,,160,0.08125,0,8,,,
"Brandon Williams","TE","IND",2539645,1987-10-12,0.5425,0.5425,0.5425,,78,0.0231250000000001,0,5,,,
"Braxton Miller","WR","HOU",2555348,1992-11-30,2.0165,2.0165,2.0165,,107,0.0787499999999999,0,1,,,
"Brent Celek","TE","PHI",2507218,1985-01-25,1.8825,1.8825,1.8825,,45,0.025625,0,10,,,
"Brenton Bersin","WR","CAR",2535966,1990-05-09,1.825,1.825,1.825,,113,0.07525,0,4,,,
"Breshad Perriman","WR","BAL",2552597,1993-09-10,0.92725,0.92725,0.92725,,128,0.033875,0,2,,,
"Brett Hundley","QB","GB",2552588,1993-06-15,10.4882,10.4882,10.4882,,29,0.405000000000001,0,2,,,
"Brian Hill","RB","CIN",2558112,1995-11-09,3.253,3.253,3.253,,68,0.102375,0,0,,,
"Brian Hoyer","QB","NE",81294,1985-10-31,0.2432,0.2432,0.2432,,53,0.0702,0,8,,,
"Brian Quick","WR","WAS",2532933,1989-06-05,0,0,0,,161,0,0,5,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,1.61125,1.61125,1.61125,,117,0.101875,0,4,,,
"Brittan Golden","WR","ARI",2535988,1988-07-20,0.375,0.375,0.375,,146,0.013375,0,5,,,
"Brock Osweiler","QB","DEN",2533436,1990-11-22,0.4784,0.4784,0.4784,,39,0.0112,0,5,,,
"Broncos","DST","DEN",100009,,7.31,7.31,7.31,,11,0.41,0,47,,,
"Browns","DST","CLE",100007,,6.87,6.87,6.87,,13,0.085,0,47,,,
"Bruce Ellington","WR","HOU",2543646,1991-08-22,0,0,0,,161,0,0,3,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0.118,0.118,0.118,,58,0.0115,0,2,,,
"Bryce Treggs","WR","CLE",2556697,1994-04-30,0.71175,0.71175,0.71175,,138,0.13525,0,1,,,
"Buccaneers","DST","TB",100031,,6.72,6.72,6.72,,18,0.425,0,47,,,
"Bucky Hodges","TE","FA",2558011,1995-08-08,0,0,0,,91,0,0,0,,,
"Byron Marshall","RB","WAS",2556841,1994-02-13,4.206,4.206,4.206,,57,0.0743750000000007,0,1,,,
"C.J. Anderson","RB","DEN",2540269,1991-02-10,8.23675,8.23675,8.23675,,36,0.1875,0,4,,,
"C.J. Beathard","QB","SF",2557922,1993-11-16,0.3816,0.3816,0.3816,,45,0.0147,0,0,,,
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,0,0,0,,91,0,0,3,,,
"C.J. Ham","RB","MIN",2556803,1993-07-22,0.77625,0.77625,0.77625,,97,0.0191249999999999,0,1,,,
"C.J. Prosise","RB","SEA",2555417,1994-05-20,0,0,0,,115,0,0,1,,,
"C.J. Spiller","RB","KC",497204,1987-08-15,0,0,0,,115,0,0,7,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,1.0945,1.0945,1.0945,,58,0.091375,0,2,,,
"Cairo Santos","K","CHI",2550636,1991-11-21,0,0,0,,33,0,0,3,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,33,0,0,4,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,14.7162,14.7162,14.7162,,14,0.2971,0,6,,,
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,0,0,0,,115,0,0,2,,,
"Cameron Brate","TE","TB",2550656,1991-07-03,6.29625,6.29625,6.29625,,13,0.0324999999999998,0,3,,,
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,161,0,0,2,,,
"Cardale Jones","QB","LAC",2555426,1992-09-29,0.505,0.505,0.505,,37,0.0248,0,1,,,
"Cardinals","DST","ARI",100026,,6.25,6.25,6.25,,20,0.0749999999999993,0,47,,,
"Carlos Henderson","WR","DEN",2558003,1994-12-19,0,0,0,,161,0,0,0,,,
"Carlos Hyde","RB","SF",2543743,1991-09-20,12.79325,12.79325,12.79325,,11,0.349,0,3,,,
"Carlton Agudosi","WR","ARI",2559131,1994-02-01,0,0,0,,161,0,0,0,,,
"Carson Palmer","QB","ARI",2505245,1979-12-27,0,0,0,,65,0,0,14,,,
"Carson Wentz","QB","PHI",2555259,1992-12-30,14.3134,14.3134,14.3134,,17,0.632200000000001,0,1,,,
"Case Keenum","QB","MIN",2532888,1988-02-12,13.9004,13.9004,13.9004,,18,0.459400000000002,0,5,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,115,0,0,8,,,
"Chad Hansen","WR","NYJ",2558069,1995-01-18,2.9305,2.9305,2.9305,,95,0.463,0,0,,,
"Chad Henne","QB","JAC",252,1985-07-02,0.3092,0.3092,0.3092,,49,0.0121,0,9,,,
"Chad Kelly","QB","DEN",2557869,1994-03-26,0,0,0,,65,0,0,0,,,
"Chad Williams","WR","ARI",2558208,1994-10-19,2.06225,2.06225,2.06225,,106,0.0673749999999997,0,0,,,
"Chandler Catanzaro","K","NYJ",2550325,1991-02-26,7.01,7.01,7.01,,23,0.085,0,3,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,3.49075,3.49075,3.49075,,67,0.274875,0,3,,,
"Chargers","DST","LAC",100028,,6.79,6.79,6.79,,14,0.0149999999999997,0,47,,,
"Charles Clay","TE","BUF",2495139,1989-02-13,5.3025,5.3025,5.3025,,18,0.132874999999999,0,6,,,
"Charles Johnson","WR","CAR",2541147,1989-02-27,0,0,0,,161,0,0,4,,,
"Charles Sims","RB","TB",2543770,1990-09-19,4.162,4.162,4.162,,58,0.106875,0,3,,,
"Charone Peake","WR","NYJ",2555477,1992-10-16,0,0,0,,161,0,0,1,,,
"Chase Daniel","QB","NO",81284,1986-10-07,0.43,0.43,0.43,,42,0.0308,0,8,,,
"Chester Rogers","WR","IND",2556396,1994-01-12,5.98775,5.98775,5.98775,,63,0.0504999999999995,0,1,,,
"Chiefs","DST","KC",100016,,5.62,5.62,5.62,,27,0.115000000000001,0,47,,,
"Chris Boswell","K","PIT",2550545,1989-12-16,7.7,7.7,7.7,,11,0.0499999999999998,0,3,,,
"Chris Carson","RB","SEA",2558865,1994-09-16,0,0,0,,115,0,0,0,,,
"Chris Conley","WR","KC",2552652,1992-10-25,0,0,0,,161,0,0,2,,,
"Chris Godwin","WR","TB",2558105,1996-02-27,2.448,2.448,2.448,,98,0.08325,0,0,,,
"Chris Gragg","TE","NYJ",2539202,1990-06-30,0,0,0,,91,0,0,4,,,
"Chris Harper","WR","FA",2553652,1993-12-07,0,0,0,,161,0,0,2,,,
"Chris Hogan","WR","NE",2530515,1988-10-24,7.828,7.828,7.828,,45,0.10375,0,6,,,
"Chris Ivory","RB","JAC",2507999,1988-03-22,1.65425,1.65425,1.65425,,78,0.201875,0,7,,,
"Chris Johnson","RB","FA",262,1985-09-23,0,0,0,,115,0,0,9,,,
"Chris Manhertz","TE","CAR",2552622,1992-04-10,0.58375,0.58375,0.58375,,73,0.00675000000000003,0,1,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,161,0,0,3,,,
"Chris Moore","WR","BAL",2555209,1993-06-16,3.4085,3.4085,3.4085,,92,0.183375,0,1,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,0,0,0,,115,0,0,4,,,
"Chris Thompson","WR","HOU",2559368,,3.864,3.864,3.864,,86,0.11175,0,0,,,
"Christian Hackenberg","QB","NYJ",2555416,1995-02-14,0,0,0,,65,0,0,1,,,
"Christian McCaffrey","RB","CAR",2557997,1996-06-07,9.443,9.443,9.443,,27,0.217375000000001,0,0,,,
"Christine Michael","RB","IND",2539322,1990-11-09,0,0,0,,115,0,0,4,,,
"Clay Harbor","TE","NO",497242,1987-07-02,0,0,0,,91,0,0,7,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,1.22125,1.22125,1.22125,,55,0.069625,0,2,,,
"Cobi Hamilton","WR","HOU",2539203,1990-11-13,0,0,0,,161,0,0,4,,,
"Coby Fleener","TE","NO",2532838,1988-09-20,0,0,0,,91,0,0,5,,,
"Cody Core","WR","CIN",2555331,1994-04-17,0.715,0.715,0.715,,137,0.0678750000000001,0,1,,,
"Cody Kessler","QB","CLE",2555387,1993-05-11,0.482,0.482,0.482,,38,0.00699999999999995,0,1,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,4.93475,4.93475,4.93475,,75,0.125,0,3,,,
"Cody Parkey","K","MIA",2550380,1992-02-19,6.52,6.52,6.52,,31,3.27,0,3,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,4.46625,4.46625,4.46625,,81,0.0962500000000004,0,5,,,
"Colin Kaepernick","QB","FA",2495186,1987-11-03,0,0,0,,65,0,0,6,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0.0864,0.0864,0.0864,,62,0.034,0,7,,,
"Colts","DST","IND",100014,,6.12,6.12,6.12,,22,0.140000000000001,0,47,,,
"Connor Barth","K","FA",2507463,1986-04-11,0,0,0,,33,0,0,9,,,
"Connor Cook","QB","OAK",2555332,1993-01-29,0,0,0,,65,0,0,1,,,
"Connor Shaw","QB","FA",2550252,1991-09-19,0,0,0,,65,0,0,3,,,
"Cooper Kupp","WR","LAR",2557898,1993-06-15,9.317,9.317,9.317,,24,0.0231250000000003,0,0,,,
"Cooper Rush","QB","DAL",2559242,1993-11-21,0.2966,0.2966,0.2966,,51,0.0432000000000001,0,0,,,
"Cordarrelle Patterson","WR","OAK",2540145,1991-03-17,4.02325,4.02325,4.02325,,85,0.207875,0,4,,,
"Corey Brown","WR","FA",2550546,1991-12-16,0,0,0,,161,0,0,3,,,
"Corey Clement","RB","PHI",2559150,1994-11-02,3.96425,3.96425,3.96425,,61,0.184125,0,0,,,
"Corey Coleman","WR","CLE",2555333,1994-07-06,6.683,6.683,6.683,,54,0.187,0,1,,,
"Corey Davis","WR","TEN",2557848,1995-01-11,6.4435,6.4435,6.4435,,56,0.0987500000000008,0,0,,,
"Corey Fuller","WR","NO",2540261,1990-06-23,0,0,0,,161,0,0,4,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,0.49975,0.49975,0.49975,,107,0.0175,0,2,,,
"Cory Harkey","TE","FA",2533353,1990-06-17,0,0,0,,91,0,0,5,,,
"Cowboys","DST","DAL",100008,,10.21,10.21,10.21,,10,3.09,0,47,,,
"Crockett Gillmore","TE","FA",2543794,1991-11-16,0,0,0,,91,0,0,3,,,
"D.J. Foster","RB","ARI",2556528,1993-11-22,3.56675,3.56675,3.56675,,66,0.194875,0,1,,,
"Dak Prescott","QB","DAL",2555260,1993-07-29,14.797,14.797,14.797,,13,0.195,0,1,,,
"Dalvin Cook","RB","MIN",2557991,1995-08-10,0,0,0,,115,0,0,0,,,
"Damien Williams","RB","MIA",2550512,1992-04-03,0,0,0,,115,0,0,3,,,
"Damiere Byrd","WR","CAR",2553499,1993-01-27,1.8865,1.8865,1.8865,,110,0.0491249999999999,0,2,,,
"Dan Bailey","K","DAL",2495259,1988-01-26,7.9,7.9,7.9,,5,0.0199999999999996,0,6,,,
"Dan Carpenter","K","FA",2507401,1985-11-25,0,0,0,,33,0,0,9,,,
"Daniel Braverman","WR","FA",2556144,1993-09-28,0,0,0,,161,0,0,1,,,
"Daniel Brown","TE","CHI",2553900,1992-05-26,2.1125,2.1125,2.1125,,41,0.119875,0,2,,,
"Daniel Lasco","RB","NO",2555219,1992-10-09,0,0,0,,115,0,0,1,,,
"Danny Amendola","WR","NE",2649,1985-11-02,6.96125,6.96125,6.96125,,53,0.3455,0,9,,,
"Danny Woodhead","RB","BAL",4327,1985-01-25,4.994,4.994,4.994,,51,0.22575,0,9,,,
"Dare Ogunbowale","RB","FA",2559362,,0,0,0,,115,,0,0,,,
"Darius Jackson","RB","CLE",2556273,1993-12-01,0,0,0,,115,0,0,1,,,
"Darren Fells","TE","DET",2540928,1986-04-22,1.52625,1.52625,1.52625,,50,0.09375,0,5,,,
"Darren McFadden","RB","FA",284,1987-08-27,0,0,0,,115,0,0,9,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0,0,0,,115,0,0,12,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0.355,0.355,0.355,,149,0.0327499999999999,0,8,,,
"Daryl Richardson","RB","FA",2534789,1990-04-12,0,0,0,,115,0,0,5,,,
"Davante Adams","WR","GB",2543495,1992-12-24,11.4265,11.4265,11.4265,,9,0.114000000000001,0,3,,,
"David Cobb","RB","FA",2552376,1993-06-03,0,0,0,,115,0,0,2,,,
"David Fales","QB","MIA",2543751,1990-10-04,0,0,0,,65,0,0,3,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,115,0,0,2,,,
"David Johnson","TE","FA",79589,1987-08-26,0,0,0,,91,0,0,8,,,
"David Morgan","TE","MIN",2555306,1993-05-19,0.74725,0.74725,0.74725,,67,0.0372500000000001,0,1,,,
"David Njoku","TE","CLE",2557986,1996-07-10,5.7795,5.7795,5.7795,,16,0.369499999999999,0,0,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,12.52125,12.52125,12.52125,,5,0.795999999999999,0,4,,,
"DeAndre Washington","RB","OAK",2555464,1993-02-22,4.6685,4.6685,4.6685,,54,0.26525,0,1,,,
"DeAngelo Henderson","RB","DEN",2557850,1992-11-24,0,0,0,,115,0,0,0,,,
"DeAngelo Williams","RB","FA",2495979,1983-04-25,0,0,0,,115,0,0,11,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,1.49475,1.49475,1.49475,,120,0.161375,0,3,,,
"DeMarco Murray","RB","TEN",2495207,1988-02-12,8.78475,8.78475,8.78475,,30,0.188375000000002,0,6,,,
"DeSean Jackson","WR","TB",1581,1986-12-01,8.8275,8.8275,8.8275,,32,0.106875000000002,0,9,,,
"DeShone Kizer","QB","CLE",2557983,1996-01-03,12.1734,12.1734,12.1734,,25,0.321100000000001,0,0,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,6.3435,6.3435,6.3435,,58,0.0551249999999994,0,2,,,
"DeVeon Smith","RB","MIA",2558998,1994-11-08,3.17875,3.17875,3.17875,,69,0.210125,0,0,,,
"Dede Westbrook","WR","JAC",2557895,1993-11-21,8.13775,8.13775,8.13775,,37,0.0191250000000007,0,0,,,
"Delanie Walker","TE","TEN",2495966,1984-08-12,8.9625,8.9625,8.9625,,2,0.529500000000001,1,11,,,
"Demarcus Ayers","WR","FA",2555465,1994-07-07,0,0,0,,161,0,0,1,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,3.76675,3.76675,3.76675,,87,0.127375,0,1,,,
"Demaryius Thomas","WR","DEN",497328,1987-12-25,8.9475,8.9475,8.9475,,30,0.0878749999999986,0,7,,,
"Demetrius Harris","TE","KC",2541187,1991-07-29,1.385,1.385,1.385,,53,0.12275,0,4,,,
"Denard Robinson","RB","FA",2539260,1990-09-22,0,0,0,,115,0,0,4,,,
"Dennis Pitta","TE","FA",497254,1985-06-29,0,0,0,,91,0,0,7,,,
"Deonte Thompson","WR","BUF",2534436,1989-02-14,5.49425,5.49425,5.49425,,71,0.0423750000000007,0,5,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0.3834,0.3834,0.3834,,44,0.00610000000000005,0,12,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,13.3296,13.3296,13.3296,,21,0.4229,0,3,,,
"Derek Carrier","TE","LAR",2534241,1990-07-25,0.775,0.775,0.775,,66,0.0351249999999999,0,5,,,
"Derek Watt","RB","LAC",2555220,1992-11-07,0.565,0.565,0.565,,102,0.0160000000000001,0,1,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,10.22,10.22,10.22,,22,0.338875,0,1,,,
"Devante Mays","RB","GB",2558837,1994-05-26,0.54025,0.54025,0.54025,,105,0.0235,0,0,,,
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,161,0,0,1,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,10.503,10.503,10.503,,16,0.073875000000001,0,2,,,
"Devine Redding","RB","FA",2559103,1996-02-05,0,0,0,,115,0,0,0,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,115,0,0,1,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,12.03175,12.03175,12.03175,,16,0.2065,0,3,,,
"Devontae Booker","RB","DEN",2555223,1992-05-27,4.81275,4.81275,4.81275,,52,0.116625,0,1,,,
"Dexter McCluster","WR","FA",497190,1988-08-25,0,0,0,,161,0,0,7,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,9.92625,9.92625,9.92625,,21,0.25675,0,7,,,
"Dezmin Lewis","WR","FA",2552411,1992-12-05,0,0,0,,161,0,0,2,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,9.65325,9.65325,9.65325,,25,0.165875,0,6,,,
"Dion Sims","TE","CHI",2540200,1991-02-18,2.838,2.838,2.838,,35,0.16725,0,4,,,
"Dolphins","DST","MIA",100019,,4.98,4.98,4.98,,32,,0,47,,,
"Dominique Jones","TE","FA",2535724,1987-08-15,0,0,0,,91,0,0,5,,,
"Don Jackson","RB","FA",2556563,1993-09-07,0,0,0,,115,0,0,1,,,
"Donnel Pumphrey","RB","PHI",2558850,1994-12-06,0,0,0,,115,0,0,0,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,5.68575,5.68575,5.68575,,69,0.164875,0,3,,,
"Donteea Dye","WR","FA",2553876,1993-08-20,0,0,0,,161,0,0,2,,,
"Dontrelle Inman","WR","CHI",2530700,1989-01-31,8.12375,8.12375,8.12375,,38,0.0138750000000005,0,4,,,
"Dorial Green-Beckham","WR","FA",2552491,1993-04-12,0,0,0,,161,0,0,2,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,11.0895,11.0895,11.0895,,12,0.129499999999998,0,6,,,
"Doug Martin","RB","TB",2532899,1989-01-13,9.53175,9.53175,9.53175,,26,0.14575,0,5,,,
"Drew Brees","QB","NO",2504775,1979-01-15,15.935,15.935,15.935,,8,0.268399999999998,0,16,,,
"Drew Stanton","QB","ARI",2495748,1984-05-07,0.3536,0.3536,0.3536,,48,0.0502,0,10,,,
"Dri Archer","RB","FA",2543596,1991-08-09,0,0,0,,115,0,0,3,,,
"DuJuan Harris","RB","FA",2530690,1988-09-03,0,0,0,,115,0,0,6,,,
