"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Andre Roberts","WR","DET",497320,1988-01-09,0,0,0,,97,0,0,6,,,
"Andre Williams","RB","SD",2543565,1992-08-28,0,0,0,,60,0,0,2,,,
"Andrew Hawkins","WR","CLE",2508097,1986-03-10,0,0,0,,97,0,0,5,,,
"Andrew Luck","QB","IND",2533031,1989-09-12,0,0,0,,26,0,0,4,,,
"Andrew Turzilli","WR","DET",2553829,1991-10-13,0,0,0,,97,0,0,1,,,
"Andy Dalton","QB","CIN",2495143,1987-10-29,13.44,13.44,13.44,,15,2.18,0,5,20.2,3.4,6.26251780284702
"Andy Janovich","RB","DEN",2555432,1993-05-23,0,0,0,,60,0,0,0,84.5,9.5,6.87499485816449
"Anquan Boldin","WR","DET",2505587,1980-10-03,0,0,0,,97,0,0,13,,,
"Anthony Dable","WR","FA",2555573,1988-09-25,0,0,0,,97,0,0,0,,,
"Anthony Fasano","TE","TEN",2495835,1984-04-20,0.5875,0.5875,0.5875,,42,0.45,0,10,,,
"Anthony Sherman","RB","KC",2495340,1988-12-11,0,0,0,,60,0,0,5,91.4,9.6,6.92989953922348
"Antone Smith","RB","TB",89798,1985-09-17,0,0,0,,60,0,0,7,,,
"Antonio Andrews","RB","TEN",2550474,1992-08-17,0,0,0,,60,0,0,2,,,
"Antonio Brown","WR","PIT",2508061,1988-07-10,17.525,17.525,17.525,,2,1.9625,1,6,1.4,1.1,2.11613990560739
"Antonio Gates","TE","SD",2505299,1980-06-18,4.925,4.925,4.925,,19,0.23125,0,13,,,
"Antwan Goodley","WR","GB",2553526,1991-09-06,0,0,0,,97,0,0,1,,,
"Arrelious Benn","WR","JAC",497270,1988-09-08,0,0,0,,97,0,0,6,,,
"Asante Cleveland","TE","SD",2550454,1992-03-21,0,0,0,,45,0,0,2,,,
"Austin Davis","QB","FA",2533349,1989-06-02,0,0,0,,26,0,0,4,,,
"Austin Hooper","TE","ATL",2555415,1994-10-29,0,0,0,,45,0,0,0,18.3,3.2,3.65212289945647
"Austin Johnson","RB","FA",2534437,1989-06-16,0,0,0,,60,0,0,3,,,
"Austin Seferian-Jenkins","TE","NYJ",2543683,1992-09-29,5.6875,5.6875,5.6875,,16,0.3625,0,2,11.7,2.5,3.32029648651576
"B.J. Daniels","WR","FA",2541429,1989-10-24,0,0,0,,97,0,0,3,,,
"Bears","DST","CHI",100005,,5.9,5.9,5.9,,25,0.4,0,46,19.2,4.5,6.64749558298008
"Beau Sandland","TE","FA",2555487,1993-02-23,0,0,0,,45,0,0,0,,,
"Ben Braunecker","TE","CHI",2556478,1994-02-07,0,0,0,,45,0,0,0,,,
"Ben Koyack","TE","JAC",2552396,1993-04-09,0,0,0,,45,0,0,1,81,11,7.34961721508152
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,16.01,16.01,16.01,,7,0.250000000000002,0,12,11.1,3.5,6.45551415487459
"Bengals","DST","CIN",100006,,9.9,9.9,9.9,,7,2.525,0,46,4.6,2.6,2.98877162597237
"Benjamin Watson","TE","BAL",2506122,1980-12-18,6,6,6,,13,0.1875,0,12,24.3,2.3,3.22548893996127
"Bennie Fowler","WR","DEN",2550198,1991-06-10,0,0,0,,97,0,0,2,90.4,7.7,5.41366845616287
"Benny Cunningham","RB","LAR",2541544,1990-07-07,2.6225,2.6225,2.6225,,46,0.2725,0,3,,,
"Bernard Pierce","RB","DEN",2533545,1991-05-10,0,0,0,,60,0,0,4,,,
"Bilal Powell","RB","NYJ",2495328,1988-10-27,11.64,11.64,11.64,,7,0.27875,0,5,39.7,2.8,3.19638122721219
"Bills","DST","BUF",100003,,7.7,7.7,7.7,,8,0.725000000000001,0,46,9.7,2.6,2.98877162597237
"Bishop Sankey","RB","MIN",2543682,1992-09-15,0,0,0,,60,0,0,2,,,
"Blaine Gabbert","QB","SF",2495441,1989-10-15,0,0,0,,26,0,0,5,,,
"Blair Walsh","K","FA",2532968,1990-01-08,8.9,8.9,8.9,,6,0.0999999999999996,0,4,,,
"Blake Annen","TE","FA",2550278,1991-05-28,0,0,0,,45,0,0,2,,,
"Blake Bortles","QB","JAC",2543477,1991-12-16,10.61,10.61,10.61,,20,0.510000000000002,0,2,24.3,2.4,4.33255428257132
"Bralon Addison","RB","CHI",2556457,1993-10-12,0,0,0,,60,0,0,0,,,
"Branden Oliver","RB","SD",2550658,1991-05-07,0,0,0,,60,0,0,2,,,
"Brandin Cooks","WR","NO",2543498,1993-09-25,12.2025,12.2025,12.2025,,10,0.145,0,2,,,
"Brandon Allen","QB","JAC",2555365,1992-09-05,0,0,0,,26,0,0,0,,,
"Brandon Bolden","RB","NE",2532797,1990-01-26,0,0,0,,60,0,0,4,,,
"Brandon Coleman","WR","NO",2550328,1992-06-22,0,0,0,,97,0,0,2,80.1,8.2,5.66348122514435
"Brandon Doughty","QB","MIA",2555302,1991-10-06,0,0,0,,26,0,0,0,,,
"Brandon LaFell","WR","CIN",497302,1986-11-04,6.1125,6.1125,6.1125,,63,0.21375,0,6,61,5,4.0646795036629
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,7.7125,7.7125,7.7125,,45,0.0599999999999996,0,10,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,0,0,0,,22,0,0,2,25.2,4.6,6.73965169194542
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,45,0,0,7,,,
"Brandon Tate","WR","BUF",81306,1987-10-05,0.6,0.6,0.6,,91,0.19375,0,7,123.4,9.3,6.2130693169036
"Brandon Weeden","QB","HOU",2532970,1983-10-14,0,0,0,,26,0,0,4,,,
"Brandon Williams","TE","SEA",2539645,1987-10-12,2.175,2.175,2.175,,30,0.13125,0,4,,,
"Braxton Miller","WR","HOU",2555348,1992-11-30,0,0,0,,97,0,0,0,90.3,11.9,7.51209571560728
"Brent Celek","TE","PHI",2507218,1985-01-25,1.15,1.15,1.15,,36,0.0125,0,9,56.7,10.4,7.06519457541805
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,97,0,0,3,118.7,4.3,3.71494162708884
"Breshad Perriman","WR","BAL",2552597,1993-09-10,5.655,5.655,5.655,,66,0.0887500000000001,0,1,117.5,14.6,8.86108466810725
"Brett Hundley","QB","GB",2552588,1993-06-15,0,0,0,,26,0,0,1,23.2,2.5,4.52555063459889
"Brian Hoyer","QB","CHI",81294,1985-10-31,11.13,11.13,11.13,,17,0.429999999999998,0,7,,,
"Brian Parker","TE","FA",2553840,1992-05-30,0,0,0,,45,0,0,1,,,
"Brian Quick","WR","LAR",2532933,1989-06-05,0,0,0,,97,0,0,4,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,3.7375,3.7375,3.7375,,74,0.0537500000000004,0,3,95.4,7.4,5.26378079477399
"Brittan Golden","WR","ARI",2535988,1988-07-20,0.8375,0.8375,0.8375,,90,0.2375,0,4,,,
"Brock Osweiler","QB","HOU",2533436,1990-11-22,0,0,0,,26,0,0,4,,,
"Bronson Hill","RB","JAC",2554357,1993-01-02,0,0,0,,60,0,0,1,,,
"Browns","DST","CLE",100007,,6.7,6.7,6.7,,13,0.15,0,46,23,5.8,9.15083302724851
"Bruce Ellington","WR","SF",2543646,1991-08-22,4.05,4.05,4.05,,72,0.316250000000001,0,2,,,
"Bryan Walters","WR","JAC",2528181,1987-11-04,0,0,0,,97,0,0,6,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,26,0,0,1,,,
"Bryce Williams","TE","FA",2556709,1993-02-24,0,0,0,,45,,0,0,,,
"Buccaneers","DST","TB",100031,,6.35,6.35,6.35,,19,0.0375000000000005,0,46,22.3,4.6,6.84006000176996
"Byron Marshall","RB","PHI",2556841,1994-02-13,0,0,0,,60,0,0,0,,,
"C.J. Anderson","RB","DEN",2540269,1991-02-10,0,0,0,,60,0,0,3,33.2,4.2,3.96504676203805
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,0,0,0,,45,0,0,2,29.8,3.2,3.65212289945647
"C.J. Prosise","RB","SEA",2555417,1994-05-20,0,0,0,,60,0,0,0,,,
"C.J. Spiller","RB","FA",497204,1987-08-15,0,0,0,,60,0,0,6,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,2.025,2.025,2.025,,32,0.0937500000000002,0,1,63.4,5.4,4.69500591155584
"Cairo Santos","K","KC",2550636,1991-11-21,0,0,0,,22,0,0,2,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,22,0,0,3,,,
"Calvin Johnson","WR","FA",2495647,1985-09-29,0,0,0,,97,0,0,9,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,17.23,17.23,17.23,,6,1.27,0,5,11.7,2.9,5.29753604270917
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,1.575,1.575,1.575,,55,0.5,0,1,91.8,10.6,7.47894634981338
"Cameron Brate","TE","TB",2550656,1991-07-03,7.8625,7.8625,7.8625,,9,0.562500000000001,0,2,9.5,2.8,3.46250780634749
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,97,0,0,1,,,
"Canaan Severin","WR","PIT",2556678,1993-03-16,0,0,0,,97,0,0,0,,,
"Cardinals","DST","ARI",100026,,6.75,6.75,6.75,,12,0.125,0,46,16,2.8,3.37390046355213
"Carlos Hyde","RB","SF",2543743,1991-09-20,12.59,12.59,12.59,,5,0.553750000000001,0,2,15.5,3.1,3.36109527038916
"Carson Palmer","QB","ARI",2505245,1979-12-27,11.39,11.39,11.39,,16,0.454999999999998,0,13,,,
"Carson Wentz","QB","PHI",2555259,1992-12-30,15.91,15.91,15.91,,8,0.615,0,0,3.2,1.2,2.01659805824048
"Case Keenum","QB","LAR",2532888,1988-02-12,10.66,10.66,10.66,,19,0.120000000000001,0,4,,,
"Cayleb Jones","WR","MIN",2556840,1993-03-21,0,0,0,,97,,0,0,,,
"Cecil Shorts","WR","TB",2495341,1987-12-22,0,0,0,,97,0,0,5,,,
"Cedric ONeal","RB","BUF",2556760,1994-01-29,0,0,0,,60,0,0,0,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,60,0,0,7,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,26,0,0,8,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,7.6,7.6,7.6,,16,0.55,0,2,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,3.5875,3.5875,3.5875,,42,0.0975000000000001,0,2,72.4,7.4,5.72199655592571
"Charles Clay","TE","BUF",2495139,1989-02-13,8.0625,8.0625,8.0625,,8,0.425,0,5,15.4,2.6,3.36770025979301
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,97,0,0,3,,,
"Charles Sims","RB","TB",2543770,1990-09-19,6.5125,6.5125,6.5125,,32,0.43875,0,2,69.2,7.6,5.83180591804369
"Charone Peake","WR","NYJ",2555477,1992-10-16,0,0,0,,97,0,0,0,,,
"Chase Daniel","QB","PHI",81284,1986-10-07,0,0,0,,26,0,0,7,,,
"Chester Rogers","WR","IND",2556396,1994-01-12,0,0,0,,97,0,0,0,82.4,12.4,7.76190848458875
"Chiefs","DST","KC",100016,,6.55,6.55,6.55,,14,0.0249999999999995,0,46,24.4,5.4,8.38057535208899
"Chris Boswell","K","PIT",2550545,1989-12-16,8.8,8.8,8.8,,7,0.100000000000001,0,2,10.3,2.7,3.64089711566764
"Chris Conley","WR","KC",2552652,1992-10-25,7.325,7.325,7.325,,52,0.0625,0,1,,,
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,45,0,0,3,,,
"Chris Harper","WR","SF",2553652,1993-12-07,0,0,0,,97,0,0,1,,,
"Chris Hogan","WR","NE",2530515,1988-10-24,11.05,11.05,11.05,,14,0.506250000000001,0,5,42.8,20.5,11.8088753420887
"Chris Ivory","RB","JAC",2507999,1988-03-22,4.785,4.785,4.785,,39,0.85125,0,6,73,4.5,4.12976080521502
"Chris Johnson","RB","ARI",262,1985-09-23,5.8425,5.8425,5.8425,,34,0.287500000000001,0,8,,,
"Chris Manhertz","TE","CAR",2552622,1992-04-10,0,0,0,,45,0,0,0,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,97,0,0,2,,,
"Chris Moore","WR","BAL",2555209,1993-06-16,0,0,0,,97,0,0,0,92.9,5.2,4.16460461125549
"Chris Pantale","TE","MIA",2539208,1990-03-22,0,0,0,,45,0,0,3,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,0,0,0,,60,0,0,3,,,
"Christian Hackenberg","QB","NYJ",2555416,1995-02-14,0,0,0,,26,0,0,0,,,
"Christian Ponder","QB","SF",2495215,1988-02-25,0,0,0,,26,0,0,5,,,
"Christine Michael","RB","GB",2539322,1990-11-09,0,0,0,,60,0,0,3,,,
"Clark Harris","TE","CIN",2495620,1984-07-10,0,0,0,,45,0,0,9,,,
"Clay Harbor","TE","DET",497242,1987-07-02,0,0,0,,45,0,0,6,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,0.175,0.175,0.175,,43,0.125,0,1,53.2,8.2,6.02231156331868
"Cobi Hamilton","WR","PIT",2539203,1990-11-13,0,0,0,,97,0,0,3,,,
"Coby Fleener","TE","NO",2532838,1988-09-20,0,0,0,,45,0,0,4,,,
"Cody Core","WR","CIN",2555331,1994-04-17,1.4,1.4,1.4,,88,0.51625,0,0,,,
"Cody Kessler","QB","CLE",2555387,1993-05-11,0,0,0,,26,0,0,0,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,0,0,0,,97,0,0,2,96.4,9.8,6.46288208588508
"Cody Parkey","K","CLE",2550380,1992-02-19,6.3,6.3,6.3,,21,6.3,0,2,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,7.63,7.63,7.63,,47,0.0675000000000008,0,4,81.5,8,5.56355611755176
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,26,0,0,5,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,26,0,0,6,,,
"Colts","DST","IND",100014,,6.5,6.5,6.5,,16,0.0999999999999996,0,46,20.7,4.8,7.22518883934972
"Connor Barth","K","CHI",2507463,1986-04-11,7,7,7,,20,3.85,0,8,,,
"Connor Cook","QB","OAK",2555332,1993-01-29,0,0,0,,26,0,0,0,,,
"Connor Hamlett","TE","DAL",2553771,1992-04-12,0,0,0,,45,0,0,0,,,
"Connor Shaw","QB","CHI",2550252,1991-09-19,0,0,0,,26,0,0,2,,,
"Cooper Helfet","TE","OAK",2536071,1989-06-02,0,0,0,,45,0,0,5,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,1.4675,1.4675,1.4675,,87,0.3025,0,3,,,
"Corey Coleman","WR","CLE",2555333,1994-07-06,0,0,0,,97,0,0,0,44.7,5.9,4.51434248782956
"Corey Fuller","WR","NO",2540261,1990-06-23,0,0,0,,97,0,0,3,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,1.89,1.89,1.89,,50,0.05125,0,1,81.6,7.5,5.7769012369847
"Cory Harkey","TE","LAR",2533353,1990-06-17,0,0,0,,45,0,0,4,,,
"Cowboys","DST","DAL",100008,,5.5,5.5,5.5,,26,0,0,46,12.2,3.3,4.33672255750153
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,45,0,0,2,,,
"D.J. Tialavea","TE","ATL",2550406,1991-07-27,0,0,0,,45,0,0,2016,,,
"Dak Prescott","QB","DAL",2555260,1993-07-29,17.84,17.84,17.84,,3,0.224999999999998,1,0,11,3.2,5.87652509879188
"Damien Williams","RB","MIA",2550512,1992-04-03,3.3475,3.3475,3.3475,,45,0.81625,0,2,70.1,8.7,6.43575740969258
"Damiere Byrd","WR","CAR",2553499,1993-01-27,0,0,0,,97,0,0,1,126.2,11.8,7.46213316181098
"Dan Bailey","K","DAL",2495259,1988-01-26,10.1,10.1,10.1,,2,0.6,1,5,10,4.3,6.25037465358577
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,22,0,0,8,,,
"Dan Orlovsky","QB","DET",2506481,1983-08-18,0,0,0,,26,0,0,11,,,
"Daniel Lasco","RB","NO",2555219,1992-10-09,0,0,0,,60,0,0,0,,,
"Danny Amendola","WR","NE",2649,1985-11-02,7.7625,7.7625,7.7625,,44,0.0687500000000005,0,8,48.9,6.1,4.61426759542215
"Danny Woodhead","RB","SD",4327,1985-01-25,0,0,0,,60,0,0,8,,,
"Darius Jackson","RB","CLE",2556273,1993-12-01,0,0,0,,60,0,0,0,,,
"Darius Jennings","WR","NYJ",2553896,1992-06-28,0,0,0,,97,0,0,1,,,
"Darrel Young","RB","CAR",2507737,1987-04-08,0,0,0,,60,0,0,7,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,3,3,3,,26,0.15,0,4,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,60,0,0,8,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0.6,0.6,0.6,,59,0.6,0,11,,,
"Darren Waller","TE","BAL",2552408,1992-09-13,0,0,0,,45,0,0,1,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,60,0,0,2,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0.0975,0.0975,0.0975,,95,0.05375,0,7,126.2,13,8.06168380736652
"Daryl Richardson","RB","FA",2534789,1990-04-12,0,0,0,,60,0,0,4,,,
"Davante Adams","WR","GB",2543495,1992-12-24,7.4875,7.4875,7.4875,,50,0.0937500000000009,0,2,16.7,4,3.56505396569995
"David Cobb","RB","CHI",2552376,1993-06-03,0,0,0,,60,0,0,1,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,26,0,0,2,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,60,0,0,1,,,
"David Johnson","TE","PIT",79589,1987-08-26,0,0,0,,45,0,0,7,,,
"David Morgan","TE","MIN",2555306,1993-05-19,0.1,0.1,0.1,,44,0.1,0,0,68.4,7.6,5.73788892365522
"DeAndre Carter","WR","FA",2553502,1993-04-10,0,0,0,,97,0,0,1,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,15.9875,15.9875,15.9875,,3,1.125,1,3,2.7,1.3,2.21606501319998
"DeAndre Smelter","WR","SF",2552627,1991-12-03,0,0,0,,97,0,0,1,,,
"DeAndre Washington","RB","OAK",2555464,1993-02-22,0,0,0,,60,0,0,0,64.3,5.7,4.78861697792289
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,60,0,0,10,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,0,0,0,,97,0,0,2,121.1,9.3,6.2130693169036
"DeMarco Murray","RB","TEN",2495207,1988-02-12,10.4475,10.4475,10.4475,,14,0.235000000000001,0,5,26.1,3.2,3.41599995144815
"DeSean Jackson","WR","WAS",1581,1986-12-01,10.3975,10.3975,10.3975,,17,0.0899999999999981,0,8,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,10.3125,10.3125,10.3125,,18,0.0425000000000004,0,1,46.1,5.9,4.51434248782956
"Delanie Walker","TE","TEN",2495966,1984-08-12,10.625,10.625,10.625,,3,1.50625,0,10,4.4,1.6,2.89366252702056
"Demarcus Ayers","WR","PIT",2555465,1994-07-07,0,0,0,,97,0,0,0,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,0,0,0,,97,0,0,0,92.9,6.2,4.66423014921845
"Demaryius Thomas","WR","DEN",497328,1987-12-25,0,0,0,,97,0,0,6,29.3,3.7,3.41516630431106
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,45,0,0,3,50.5,4.5,4.26837195206065
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,60,0,0,3,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,45,0,0,6,,,
"Deonte Thompson","WR","CHI",2534436,1989-02-14,5.0375,5.0375,5.0375,,69,0.15625,0,4,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,26,0,0,11,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,0,0,0,,26,0,0,2,14.7,3.4,6.26251780284702
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,45,0,0,4,,,
"Derel Walker","WR","TB",2550509,1991-06-29,0,0,0,,97,0,0,2,,,
"Derrick Coleman","RB","FA",2534871,1990-10-18,0,0,0,,60,0,0,4,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,8.29,8.29,8.29,,23,0.280000000000001,0,0,27.7,3.5,3.58071399462512
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,97,0,0,0,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,8.25,8.25,8.25,,39,0.0849999999999991,0,1,24.5,5.7,4.41441738023697
"Devin Smith","WR","NYJ",2553434,1992-03-03,0,0,0,,97,0,0,1,,,
"Devin Street","WR","IND",2543641,1991-03-30,0,0,0,,97,0,0,2,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,60,,0,0,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,0,0,0,,60,0,0,2,10.5,3.1,3.36109527038916
"Devontae Booker","RB","DEN",2555223,1992-05-27,0,0,0,,60,0,0,0,46,4.9,4.34937952945097
"Dexter McCluster","RB","SD",497190,1988-08-25,0,0,0,,60,0,0,6,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,14.325,14.325,14.325,,6,1.6,0,6,15.5,4.1,3.61501651949625
"Dezmin Lewis","WR","BUF",2552411,1992-12-05,0,0,0,,97,0,0,1,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,5.535,5.535,5.535,,36,0.40875,0,5,15.7,2.5,3.03166718403523
"Dion Sims","TE","MIA",2540200,1991-02-18,2.0625,2.0625,2.0625,,31,0.0749999999999997,0,3,,,
"Dolphins","DST","MIA",100019,,6.55,6.55,6.55,,14,0.0499999999999998,0,46,31.8,0.9,-0.284823493455574
"Dom Williams","WR","SD",2556827,1990-09-02,0,0,0,,97,0,0,0,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,8.5375,8.5375,8.5375,,32,0.0687499999999996,0,2,77.3,7.5,5.31374334857028
"Dontrelle Inman","WR","SD",2530700,1989-01-31,1.5,1.5,1.5,,86,0.0662499999999999,0,3,,,
"Dorial Green-Beckham","WR","PHI",2552491,1993-04-12,0,0,0,,97,0,0,1,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,11.775,11.775,11.775,,13,0.962499999999999,0,5,22.7,3.6,3.36520375051477
"Doug Martin","RB","TB",2532899,1989-01-13,9.3675,9.3675,9.3675,,18,0.342499999999999,0,4,47.7,11.5,7.97308847934428
"Dreamius Smith","RB","FA",2553848,1992-09-08,0,0,0,,60,0,0,1,,,
"Drew Brees","QB","NO",2504775,1979-01-15,0,0,0,,26,0,0,15,6.4,3.3,6.06952145081945
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,26,0,0,9,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,60,0,0,5,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,9.9625,9.9625,9.9625,,17,0.672500000000001,0,1,34.9,3,3.30619058933017
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,22,0,0,3,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,5.5875,5.5875,5.5875,,17,0.59375,0,4,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,97,0,0,5,,,
"Dwayne Washington","RB","DET",2556118,1994-04-24,0,0,0,,60,0,0,0,90.3,15,9.89475231640892
"E.J. Bibbs","TE","FA",2553791,1991-08-28,0,0,0,,45,0,0,1,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,9.73,9.73,9.73,,22,1.77,0,3,,,
"Eagles","DST","PHI",100025,,12,12,12,,3,0.399999999999999,0,46,15.1,3.9,5.4921090702408
"Ed Dickson","TE","CAR",497224,1987-07-25,4.7875,4.7875,4.7875,,20,0.33125,0,6,34.8,5.6,4.78981345811033
"Eddie Lacy","RB","GB",2540168,1990-06-02,8.54,8.54,8.54,,22,0.312500000000002,0,3,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,97,0,0,8,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,14.98,14.98,14.98,,10,0.219999999999999,0,12,26,3.1,5.68352874676431
