"","Player","Points","FD_Salary"
"91","Stewart, Jonathan","5","$6,300"
"92","Starks, James","4.9","$6,400"
"93","Miller, Lamar","4.1","$6,400"
"94","Burkhead, Rex","3.2","$4,500"
"95","McFadden, Darren","3.1","$6,000"
"96","Foster, Arian","3","$8,000"
"97","Dixon, Anthony","3","$4,500"
"98","Taliaferro, Lorenzo","2.9","$5,200"
"99","Hyde, Carlos","2.7","$7,400"
"100","Reece, Marcel","2.6","$4,800"
"102","Artis-Payne, Cameron","2.5","$4,900"
"103","Vereen, Shane","2.1","$5,800"
"104","Allen, Javorius","1.9","$5,100"
"105","Zenner, Zach","1.8","$4,500"
"106","Powell, Bilal","1.7","$5,500"
"107","Blue, Alfred","1.7","$6,400"
"108","Sproles, Darren","1.7","$6,000"
"109","Whittaker, Fozzy","1.5","$4,700"
"110","Cunningham, Benny","1.4","$5,400"
"111","Bush, Reggie","1.1","$5,300"
"112","Jones, Matt","1.1","$6,300"
"113","Draughn, Shaun","1","$4,500"
"116","Juszczyk, Kyle","0.8","$4,500"
"117","Tolbert, Mike","0.7","$4,800"
"118","Williams, Damien","0.6","$5,400"
"119","McKinnon, Jerick","0.6","$5,000"
"120","Williams, DeAngelo","0.5","$6,000"
"121","Langford, Jeremy","0.4","$4,700"
"122","Rodgers, Jacquizz","0.3","$4,500"
"123","Asiata, Matt","0.3","$4,700"
"124","Harris, Alonzo","0","$5,000"
"125","Mathews, Ryan","0","$5,900"
"126","Miller, Bruce","0","$4,500"
"127","Darkwa, Orleans","0","$4,500"
"128","Hayne, Jarryd","0","$4,500"
"129","Young, Darrel","0","$4,500"
"130","Todman, Jordan","0","$4,700"
"131","Murphy, Marcus","0","$4,500"
"132","Barner, Kenjon","0","$4,500"
"133","Gray, Jonas","0","$5,000"
"134","Taylor, Stepfan","0","$4,500"
"135","Bohanon, Tommy","0","$4,500"
"136","Rainey, Bobby","0","$4,600"
"137","Archer, Dri","0","$5,100"
"138","Lane, Jorvorskie","0","$4,500"
"139","Thompson, Juwan","0","$4,900"
"140","Oliver, Branden","0","$4,700"
"141","DiMarco, Patrick","0","$4,500"
"142","Peerman, Cedric","0","$4,500"
"143","Coleman, Derrick","0","$4,500"
"144","Davis, Knile","0","$5,400"
"145","Pierce, Bernard","0","$4,500"
"146","Michael, Christine","-0.1","$4,500"
"147","Mason, Tre","-0.1","$6,000"
"150","Gerhart, Toby","-0.2","$4,900"
"151","Robinson, Josh","-1.8","$4,900"
"154","Austin, Tavon","26.6","$5,300"
"155","Jackson, Vincent","25.7","$6,800"
"156","Hurns, Allen","23.1","$5,300"
"157","Maclin, Jeremy","20.3","$6,500"
"158","Hopkins, DeAndre","20.2","$7,900"
"159","Hankerson, Leonard","19.3","$5,600"
"160","Wallace, Mike","18.3","$5,400"
"161","Stills, Kenny","16.6","$5,000"
"162","Marshall, Brandon","16.3","$7,800"
"163","Aiken, Kamar","16.2","$5,200"
"164","Shorts, Cecil","15.7","$5,300"
"165","Allen, Keenan","15.2","$7,700"
"166","Garcon, Pierre","15","$6,100"
"167","Royal, Eddie","14.9","$4,700"
"168","Ginn Jr., Ted","14.8","$5,500"
"169","Cooper, Riley","14.2","$4,700"
"170","Thomas, Demaryius","13.8","$8,500"
"171","Harris, Dwayne","13.6","$4,500"
"172","Cooper, Amari","12.9","$7,200"
"173","Decker, Eric","12.6","$6,000"
"174","Williams, Terrance","12.4","$5,900"
"175","Brown, John","12.3","$5,800"
"176","Jones, James","12.3","$6,000"
"177","Austin, Miles","12.1","$4,800"
"178","Tate, Brandon","12","$4,500"
"179","Snead, Willie","11.9","$4,700"
"180","Green, A.J.","11.7","$8,400"
"181","Diggs, Stefon","11.7","$4,500"
"182","Fitzgerald, Larry","11.4","$7,400"
"183","Heyward-Bey, Darrius","11.1","$5,100"
"184","Baldwin, Doug","11.1","$5,700"
"185","Wilson, Marquess","11","$4,500"
"186","Benjamin, Travis","10.9","$6,000"
"187","Randle, Rueben","10.6","$5,700"
"188","Moncrief, Donte","10.5","$6,300"
"189","Crabtree, Michael","10.5","$5,800"
"190","Sanu, Mohamed","10.4","$4,600"
"191","Inman, Dontrelle","10.3","$4,500"
"192","Hilton, T.Y.","10.2","$7,600"
"193","Bailey, Stedman","10","$4,500"
"194","Robinson, Allen","10","$6,500"
"195","Thielen, Adam","10","$4,500"
"196","Crowder, Jamison","10","$4,800"
"197","Campanaro, Michael","9.5","$4,500"
"198","Kearse, Jermaine","9.4","$5,600"
"199","Beasley, Cole","9.2","$5,200"
"200","Landry, Jarvis","8.9","$7,200"
"201","Floyd, Michael","8.4","$5,000"
"202","Sanders, Emmanuel","8.3","$7,900"
"205","Butler, Brice","7.2","$4,700"
"206","Johnson, Calvin","7.1","$8,100"
"207","Grant, Ryan","7","$4,600"
"208","Cobb, Randall","6.9","$8,200"
"209","Hogan, Chris","6.8","$4,900"
"210","Brown, Antonio","6.7","$8,900"
"211","Matthews, Jordan","6.5","$7,000"
"212","Smith, Torrey","6.4","$6,200"
"213","Avant, Jason","6.3","$4,500"
"214","Patton, Quinton","6.3","$4,500"
"215","Conley, Chris","6.3","$4,500"
"216","Beckham Jr., Odell","6.3","$9,100"
"217","Gabriel, Taylor","6.2","$4,500"
"218","Lockett, Tyler","5.9","$5,100"
"219","Agholor, Nelson","5.9","$4,900"
"220","Jones, Julio","5.8","$9,400"
"221","Johnson, Steve","5.2","$5,800"
"222","Tate, Golden","5","$6,600"
"224","Evans, Mike","4.7","$7,500"
"225","Cooks, Brandin","4.5","$7,000"
"226","Smith, Steve","4.4","$7,300"
"227","Murphy, Louis","4.1","$5,000"
"228","Harvin, Percy","4.1","$5,700"
"229","Montgomery, Ty","4","$4,700"
"230","Colston, Marques","3.9","$5,400"
"231","Hawkins, Andrew","3.7","$4,600"
"233","Coleman, Brandon","3.5","$5,000"
"234","Moore, Lance","3.1","$4,500"
"235","Jennings, Greg","3","$4,500"
"236","Woods, Robert","2.8","$5,400"
"237","Boldin, Anquan","2.7","$6,400"
"238","Matthews, Chris","2.6","$4,500"
"239","Floyd, Malcom","2.5","$5,400"
"240","Brown, Jaron","2.5","$4,500"
"241","Smith, Devin","2.4","$4,700"
"242","Wheaton, Markus","2.3","$5,000"
"244","Dorsett, Phillip","2.1","$5,400"
"245","Whalen, Griff","2.1","$4,500"
"246","Matthews, Rishard","2.1","$6,400"
"247","Brown, Marlon","1.9","$4,500"
"248","White, Roddy","1.8","$5,600"
"251","Coates, Sammie","1.6","$4,500"
"252","Jones, Marvin","1.5","$5,500"
"253","Patterson, Cordarrelle","1.4","$4,500"
"255","Thomas, De'Anthony","1.2","$4,500"
"256","Hartline, Brian","1.2","$5,000"
"257","Brown, Corey","0.8","$4,700"
"259","Mariani, Marc","0","$4,500"
"260","Quick, Brian","0","$5,000"
"261","Roberts, Seth","0","$5,100"
"262","Huff, Josh","0","$4,500"
"263","Britt, Kenny","0","$5,600"
"264","Golden, Brittan","0","$4,500"
"265","Wright, Jarius","0","$4,900"
"266","Weems, Eric","0","$4,500"
"267","Lockette, Ricardo","0","$4,500"
"268","Davis, Geremy","0","$4,500"
"269","Ajirotutu, Seyi","0","$4,500"
"270","Fuller, Corey","0","$4,500"
"271","Latimer, Cody","0","$4,500"
"272","Janis, Jeff","0","$4,500"
"273","Kerley, Jeremy","0","$4,900"
"274","Caldwell, Andre","0","$4,500"
"275","Holmes, Andre","0","$5,100"
"276","Enunwa, Quincy","0","$4,800"
"277","Parker, DeVante","0","$5,000"
"278","Johnson, Andre","0","$5,400"
"279","Hammond, Frankie","0","$4,500"
"280","Bowe, Dwayne","0","$4,900"
"281","Street, Devin","0","$4,700"
"282","Norwood, Jordan","0","$4,500"
"283","Funchess, Devin","0","$4,600"
"284","Bellamy, Josh","0","$4,700"
"285","Ellington, Bruce","0","$4,500"
"286","Washington, Nate","0","$5,200"
"289","Bennett, Martellus","19.8","$5,500"
"290","Fleener, Coby","18.8","$4,900"
"291","Barnidge, Gary","16.5","$5,000"
"292","Clay, Charles","15.6","$5,200"
"293","Green, Ladarius","13.3","$5,600"
"294","Rodgers, Richard","13","$4,900"
"295","Stoneburner, Jake","8.6","$4,600"
"296","Eifert, Tyler","8.4","$5,700"
"297","Fiedorowicz, C.J.","8.3","$4,500"
"298","Hill, Josh","8.1","$4,800"
"299","Daniels, Owen","7.9","$4,600"
"300","Witten, Jason","7.7","$6,000"
"301","Dickson, Ed","7.6","$4,500"
"302","Celek, Brent","7.5","$4,500"
"303","Phillips, John","6.6","$4,500"
"304","Lewis, Marcedes","6.5","$4,700"
"305","Donnell, Larry","6.3","$5,200"
"306","Kelce, Travis","5.4","$6,400"
"307","Harbor, Clay","5.1","$4,800"
"308","Graham, Jimmy","4.9","$6,600"
"309","Watson, Ben","4.5","$4,600"
"310","Reed, Jordan","4.2","$5,600"
"311","Celek, Garrett","4.1","$4,500"
"312","Olsen, Greg","3.8","$6,300"
"313","Cook, Jared","3.7","$5,400"
"314","Ebron, Eric","3.2","$5,100"
"315","Wright, Tim","3.1","$4,500"
"316","Cameron, Jordan","2.9","$5,300"
"317","Carrier, Derek","2.8","$4,500"
"318","Boyle, Nick","2.7","$4,500"
"319","Williams, Maxx","2.7","$4,700"
"320","Willson, Luke","2.5","$4,500"
"322","Fells, Darren","2.2","$4,600"
"323","Rivera, Mychal","2.2","$4,900"
"324","Ertz, Zach","2.1","$5,200"
"325","Gragg, Chris","2","$4,500"
"326","Rudolph, Kyle","1.7","$5,000"
"327","O'Shaughnessy, James","1.3","$4,500"
"328","Myers, Brandon","1.3","$4,500"
"329","Gresham, Jermaine","1.3","$5,300"
"330","McDonald, Vance","1.2","$4,500"
"331","Hanna, James","1.2","$4,500"
"332","Brate, Cameron","1.2","$4,500"
"333","Graham, Garrett","1.1","$4,600"
"334","Harkey, Cory","0.9","$4,500"
"335","Gray, Marqueis","0.7","$4,500"
"336","Miller, Heath","0.6","$5,500"
"337","Helfet, Cooper","0","$4,500"
"338","Burton, Trey","0","$4,500"
"339","Casey, James","0","$4,500"
"340","Doyle, Jack","0","$4,500"
"341","Ellison, Rhett","0","$4,500"
"342","Davis, Kellen","0","$4,500"
"343","Walford, Clive","0","$4,500"
"344","Niklas, Troy","0","$4,500"
"345","Escobar, Gavin","0","$4,500"
"346","Green, Virgil","0","$4,600"
"347","Kendricks, Lance","0","$4,600"
"348","Pruitt, MyCole","0","$4,500"
"349","Kroft, Tyler","0","$4,500"
"350","Bell, Blake","0","$4,500"
"351","Housler, Rob","0","$4,500"
"352","Toilolo, Levine","0","$4,500"
"353","Dray, Jim","0","$4,500"
"354","Johnson, David","0","$4,500"
"357","Santos, Cairo","27","$4,600"
"358","Catanzaro, Chandler","17","$4,800"
"359","Tucker, Justin","15","$4,900"
"360","Lambo, Josh","14","$4,500"
"361","Coons, Travis","14","$4,500"
"362","Gould, Robbie","13","$4,600"
"363","Gano, Graham","13","$4,700"
"364","McManus, Brandon","12","$4,900"
"365","Vinatieri, Adam","12","$4,900"
"366","Hauschka, Steven","11","$5,100"
"367","Hopkins, Dustin","11","$4,700"
"368","Folk, Nick","10","$4,600"
"369","Hocker, Zach","10","$4,500"
"370","Scobee, Josh","9","$4,600"
"371","Janikowski, Sebastian","9","$4,800"
"372","Bailey, Dan","8","$5,000"
"373","Walsh, Blair","8","$4,600"
"374","Myers, Jason","7","$4,500"
"375","Bryant, Matt","6","$4,800"
"376","Carpenter, Dan","6","$4,700"
"377","Zuerlein, Greg","6","$4,600"
"378","Brindza, Kyle","6","$4,500"
"379","Brown, Josh","5","$4,800"
"380","Crosby, Mason","5","$5,000"
"381","Prater, Matt","5","$4,500"
"382","Nugent, Mike","4","$4,700"
"383","Dawson, Phil","3","$4,700"
"386","Franks, Andrew","2","$4,500"
"389","Detroit Defense","22","$4,300"
"390","Atlanta Defense","21","$4,200"
"391","Carolina Defense","18","$4,800"
"392","Green Bay Defense","15","$4,700"
"393","Oakland Defense","11","$4,500"
"394","Denver Defense","10","$4,700"
"395","St. Louis Defense","10","$4,400"
"396","Washington Defense","10","$4,100"
"397","New York G Defense","10","$4,200"
"398","Seattle Defense","9","$5,300"
"399","Pittsburgh Defense","9","$4,500"
"400","Jacksonville Defense","8","$4,000"
"401","New York J Defense","8","$4,700"
"402","Cincinnati Defense","7","$4,700"
"403","Chicago Defense","7","$4,100"
"404","Minnesota Defense","6","$4,400"
"405","San Diego Defense","6","$4,400"
"406","Baltimore Defense","5","$4,300"
"407","Indianapolis Defense","5","$4,400"
"408","New Orleans Defense","4","$4,500"
"409","San Francisco Defense","4","$4,000"
"410","Buffalo Defense","3","$4,800"
"411","Tampa Bay Defense","3","$4,000"
"412","Philadelphia Defense","3","$4,500"
"413","Dallas Defense","3","$4,500"
"414","Miami Defense","2","$4,700"
"415","Cleveland Defense","1","$4,600"
"416","Arizona Defense","1","$5,000"
"417","Houston Defense","-2","$4,900"
"418","Kansas City Defense","-4","$4,300"
