"","Player","Points","FD_Salary"
"97","Blue, Alfred","5.4","$5,800"
"98","Bell, Joique","5.1","$6,500"
"99","Sims, Charles","4.5","$6,200"
"100","Crowell, Isaiah","4.3","$6,100"
"101","Asiata, Matt","4.2","$5,100"
"102","Hillman, Ronnie","4.1","$5,400"
"103","Gore, Frank","4.1","$7,500"
"104","McFadden, Darren","4","$6,600"
"105","Olawale, Jamize","4","$4,500"
"106","Allen, Javorius","3.9","$5,400"
"107","McKinnon, Jerick","3.8","$5,700"
"108","Johnson, Chris","3.7","$4,500"
"109","Juszczyk, Kyle","3.7","$4,500"
"110","Polk, Chris","3.6","$4,900"
"111","Grimes, Jonathan","3.5","$4,500"
"112","Jackson, Fred","3.4","$6,200"
"113","Davis, Knile","3.3","$6,000"
"114","Burkhead, Rex","2.9","$4,500"
"115","Jones, Matt","2.8","$5,500"
"116","Oliver, Branden","2.6","$5,600"
"117","Varga, Tyler","2.5","$4,500"
"118","Tolbert, Mike","2.3","$5,000"
"119","Jones, Taiwan","2.3","$4,500"
"120","Johnson, Duke","2.2","$5,800"
"121","West, Terrance","2.1","$5,500"
"122","Rainey, Bobby","1.9","$5,000"
"123","Johnson, Austin","1.9","$4,500"
"124","Bolden, Brandon","1.8","$6,500"
"125","Rodgers, Jacquizz","1.6","$4,500"
"126","Whittaker, Fozzy","1.5","$5,100"
"127","Williams, Andre","1.4","$5,500"
"128","Thompson, Chris","1.1","$5,000"
"129","Robinson, Josh","1.1","$4,600"
"130","Grant, Corey","1","$4,500"
"131","Pierce, Bernard","0.9","$4,700"
"132","Williams, Damien","0.8","$5,500"
"133","Bush, Reggie","0.8","$5,500"
"134","McCluster, Dexter","0.8","$5,200"
"135","Zenner, Zach","0.6","$4,500"
"136","Hayne, Jarryd","0.5","$4,500"
"137","Young, Darrel","0.5","$4,500"
"138","Sherman, Anthony","0.5","$4,500"
"139","Rawls, Thomas","0.5","$4,500"
"140","Draughn, Shaun","0.4","$4,500"
"141","Bohanon, Tommy","0.2","$4,500"
"142","Coleman, Derrick","0.2","$4,500"
"143","Starks, James","0.2","$5,400"
"144","Langford, Jeremy","0.1","$4,500"
"145","White, James","0","$6,200"
"146","Kuhn, John","0","$4,500"
"147","Miller, Bruce","0","$4,500"
"148","Line, Zach","0","$4,500"
"149","Artis-Payne, Cameron","0","$5,500"
"150","Darkwa, Orleans","0","$4,500"
"151","Ward, Terron","0","$4,500"
"152","Todman, Jordan","0","$4,900"
"153","Murphy, Marcus","0","$4,500"
"154","Reynolds, Chase","0","$4,500"
"155","Taylor, Stepfan","0","$4,700"
"156","West, Charcandrick","0","$4,500"
"157","Archer, Dri","0","$5,300"
"158","Lane, Jorvorskie","0","$4,500"
"159","Nix, Roosevelt","0","$4,500"
"160","Felton, Jerome","0","$4,500"
"161","Thompson, Juwan","0","$4,600"
"162","Hewitt, Ryan","0","$4,500"
"163","James, LaMichael","0","$4,500"
"164","DiMarco, Patrick","0","$4,500"
"165","Peerman, Cedric","0","$4,500"
"166","Clutts, Tyler","0","$4,500"
"167","Ripkowski, Aaron","0","$4,500"
"168","Prosch, Jay","0","$4,500"
"169","Pead, Isaiah","-1.7","$5,100"
"172","Jones, Julio","30.6","$9,000"
"173","Hopkins, DeAndre","28.3","$7,800"
"174","Allen, Keenan","24.1","$7,900"
"175","Brown, Antonio","23.8","$9,300"
"176","Jones, James","19.1","$4,500"
"177","Wright, Kendall","18.1","$5,800"
"178","Harvin, Percy","17.3","$5,600"
"179","Johnson, Steve","17.2","$4,700"
"180","Landry, Jarvis","16.7","$6,900"
"181","Benjamin, Travis","16.4","$4,600"
"182","Edelman, Julian","16.1","$7,700"
"183","Marshall, Brandon","15.2","$7,400"
"184","Matthews, Jordan","15.2","$6,800"
"185","Austin, Tavon","14.5","$4,700"
"186","Moncrief, Donte","13.6","$4,800"
"187","Washington, Nate","13.5","$4,500"
"188","Brown, John","12.6","$6,000"
"189","Cotchery, Jerricho","12.5","$4,600"
"190","Greene, Rashad","12.3","$4,500"
"191","Cobb, Randall","12.3","$8,400"
"192","Hilton, T.Y.","12.3","$7,800"
"193","Coleman, Brandon","12.1","$4,500"
"194","Fitzgerald, Larry","11.7","$6,000"
"195","Kearse, Jermaine","11.6","$5,300"
"196","Lockett, Tyler","11.4","$4,800"
"197","Matthews, Rishard","11.4","$4,500"
"198","Decker, Eric","10.7","$6,000"
"199","Sanders, Emmanuel","10.5","$8,200"
"200","White, Roddy","10.4","$7,600"
"201","Garcon, Pierre","10.4","$5,500"
"202","Jeffery, Alshon","10.3","$8,400"
"203","Thomas, Demaryius","9.5","$8,800"
"204","Douglas, Harry","9.4","$4,600"
"205","Wallace, Mike","9.3","$6,400"
"206","Wheaton, Markus","9","$5,700"
"207","Green, A.J.","8.8","$8,300"
"208","Williams, Terrance","8.5","$5,300"
"209","Adams, Davante","7.9","$5,500"
"210","Heyward-Bey, Darrius","7.8","$4,500"
"211","Maclin, Jeremy","7.7","$7,600"
"212","Shorts, Cecil","7.7","$5,400"
"213","Owusu, Chris","7.5","$4,500"
"214","Bailey, Stedman","7.3","$5,000"
"215","Cooks, Brandin","7.3","$7,400"
"216","Bryant, Dez","7.3","$8,700"
"217","Cooper, Amari","7.2","$7,100"
"218","Jackson, Vincent","7.1","$7,200"
"219","Baldwin, Doug","7","$6,100"
"220","Beckham Jr., Odell","6.9","$8,900"
"221","Wilson, Marquess","6.9","$4,500"
"223","Hurns, Allen","6.5","$4,600"
"224","Ginn Jr., Ted","6.4","$4,500"
"225","Crabtree, Michael","6.2","$5,600"
"226","Boldin, Anquan","5.6","$6,600"
"227","Roberts, Andre","5.1","$4,500"
"228","Beasley, Cole","4.9","$5,000"
"229","Johnson, Calvin","4.9","$8,500"
"230","Britt, Kenny","4.7","$5,400"
"231","Colston, Marques","4.4","$5,500"
"232","Tate, Golden","4.4","$7,100"
"233","Sanu, Mohamed","4.4","$5,200"
"234","Johnson, Andre","4.4","$6,900"
"235","Jennings, Greg","4.4","$4,900"
"236","Cooper, Riley","4","$4,900"
"237","Wilson, Albert","4","$4,500"
"238","Hawkins, Andrew","3.9","$4,700"
"239","Randle, Rueben","3.8","$5,300"
"240","Woods, Robert","3.7","$5,400"
"241","Johnson, Charles","3.7","$5,600"
"242","Parker, Preston","3.6","$4,600"
"243","Dorsett, Phillip","3.5","$4,600"
"244","Brown, Marlon","3.5","$4,500"
"245","Norwood, Jordan","3.5","$4,500"
"246","Floyd, Malcom","3.4","$5,900"
"247","Amendola, Danny","3.4","$5,600"
"248","Mumphery, Keith","3.3","$4,500"
"249","Wright, Jarius","3.2","$5,300"
"250","Robinson, Allen","3.2","$6,100"
"251","Austin, Miles","3.2","$5,000"
"252","Gabriel, Taylor","3","$4,500"
"253","Hartline, Brian","3","$4,500"
"254","Huff, Josh","2.9","$4,500"
"255","Jones, Marvin","2.9","$4,500"
"256","Roberts, Seth","2.7","$4,500"
"257","Walters, Bryan","2.7","$4,500"
"258","Moore, Lance","2.7","$4,500"
"259","Hankerson, Leonard","2.6","$4,500"
"260","Humphries, Adam","2.4","$4,500"
"261","Floyd, Michael","2.3","$6,100"
"262","Smith, Steve","2.3","$6,700"
"263","Brown, Corey","2.3","$4,500"
"264","Murphy, Tyler","2.1","$4,500"
"265","Grant, Ryan","2","$4,500"
"266","Stills, Kenny","1.7","$5,400"
"267","Thomas, De'Anthony","1.6","$4,800"
"268","Smith, Torrey","1.6","$6,100"
"269","Hunter, Justin","1.6","$4,700"
"270","Ellington, Bruce","1.5","$4,500"
"271","Dobson, Aaron","1.4","$4,500"
"272","Funchess, Devin","1.4","$4,600"
"273","Royal, Eddie","1.3","$5,000"
"274","Matthews, Chris","1.3","$4,500"
"275","Campanaro, Michael","1.3","$4,500"
"276","Streater, Rod","1.3","$4,500"
"277","Brown, Jaron","1.3","$5,000"
"278","Shepard, Russell","1.1","$4,500"
"279","Harris, Dwayne","1.1","$4,500"
"280","Agholor, Nelson","1","$5,500"
"281","Crowder, Jamison","0.7","$4,500"
"282","Patterson, Cordarrelle","0.6","$4,900"
"283","Caldwell, Andre","0.6","$4,500"
"284","Aiken, Kamar","0.4","$4,600"
"285","Mariani, Marc","0","$4,500"
"286","Watkins, Sammy","0","$7,600"
"287","Murphy, Louis","0","$5,000"
"288","Moore, Marlon","0","$4,500"
"289","Hogan, Chris","0","$4,700"
"290","Fowler, Bennie","0","$4,500"
"291","Easley, Marcus","0","$4,500"
"292","Jackson, DeSean","0","$7,100"
"293","Harper, Chris","0","$4,600"
"294","Avant, Jason","0","$4,600"
"295","Givens, Chris","0","$4,700"
"296","Weems, Eric","0","$4,600"
"297","Nelson, J.J.","0","$4,500"
"298","Lockette, Ricardo","0","$4,600"
"299","Whalen, Griff","0","$4,500"
"300","Patton, Quinton","0","$4,500"
"301","Davis, Geremy","0","$4,500"
"302","Ajirotutu, Seyi","0","$4,500"
"303","Conley, Chris","0","$4,500"
"304","Tate, Brandon","0","$4,600"
"305","Fuller, Corey","0","$4,500"
"306","Latimer, Cody","0","$4,900"
"307","Janis, Jeff","0","$4,500"
"308","Kerley, Jeremy","0","$4,500"
"309","Green-Beckham, Dorial","0","$5,100"
"310","Holmes, Andre","0","$5,200"
"311","Parker, DeVante","0","$5,400"
"312","Slater, Matthew","0","$4,500"
"313","Street, Devin","0","$4,500"
"314","Thielen, Adam","0","$4,500"
"315","Montgomery, Ty","0","$5,000"
"316","Thigpen, Marcus","0","$4,700"
"317","Bellamy, Josh","0","$4,500"
"318","Jones, Jacoby","0","$4,500"
"321","Gronkowski, Rob","29.9","$8,100"
"322","Eifert, Tyler","26.9","$5,000"
"323","Kelce, Travis","25.6","$6,000"
"324","Seferian-Jenkins, Austin","25.5","$4,700"
"325","Witten, Jason","22","$5,800"
"326","Fells, Darren","16.2","$4,500"
"327","Green, Ladarius","15.9","$5,700"
"328","Reed, Jordan","15.8","$5,000"
"329","Graham, Jimmy","14.1","$6,900"
"330","Bennett, Martellus","14","$6,200"
"331","Ebron, Eric","13.3","$5,000"
"332","Miller, Heath","12.4","$5,500"
"333","Walker, Delanie","11.8","$5,400"
"334","Kendricks, Lance","11.2","$4,800"
"335","Cook, Jared","11","$5,200"
"336","Cameron, Jordan","9.3","$5,500"
"337","Allen, Dwayne","9.2","$5,400"
"338","Rudolph, Kyle","7.8","$5,300"
"339","Escobar, Gavin","7.8","$4,500"
"340","Chandler, Scott","6.6","$5,100"
"341","Clay, Charles","6.3","$5,000"
"342","Davis, Vernon","6.2","$5,300"
"343","Ertz, Zach","6.1","$5,400"
"344","Celek, Garrett","5.5","$4,500"
"345","Rodgers, Richard","5.3","$4,900"
"346","Barnidge, Gary","5.3","$4,500"
"347","Fells, Daniel","4.8","$4,500"
"348","Donnell, Larry","3.6","$5,300"
"349","Watson, Ben","3.4","$4,600"
"350","Tamme, Jacob","3.4","$4,900"
"351","Gillmore, Crockett","3.3","$4,700"
"352","Fleener, Coby","3","$5,100"
"353","Johnson, Malcolm","2.4","$4,500"
"354","Griffin, Ryan","2.3","$4,500"
"355","Fasano, Anthony","2.3","$4,500"
"356","Williams, Maxx","2","$4,800"
"357","Fiedorowicz, C.J.","2","$4,700"
"358","Carrier, Derek","1.8","$4,500"
"359","Dray, Jim","1.8","$4,500"
"360","Olsen, Greg","1.6","$5,900"
"361","Daniels, Owen","1.5","$5,500"
"362","Dickson, Ed","1.4","$4,600"
"363","Celek, Brent","1.1","$4,500"
"364","McDonald, Vance","1","$4,500"
"365","Gresham, Jermaine","0.9","$5,300"
"366","Rivera, Mychal","0.9","$5,100"
"367","Toilolo, Levine","0.9","$4,500"
"368","Ellison, Rhett","0.8","$4,600"
"369","Walford, Clive","0.6","$4,500"
"370","Helfet, Cooper","0","$4,500"
"371","Burton, Trey","0","$4,500"
"372","Casey, James","0","$4,500"
"373","Sims, Dion","0","$4,800"
"374","Doyle, Jack","0","$4,700"
"375","Mulligan, Matthew","0","$4,500"
"376","Davis, Kellen","0","$4,500"
"377","Niklas, Troy","0","$5,000"
"378","Spaeth, Matt","0","$4,500"
"379","Lewis, Marcedes","0","$4,900"
"380","Miller, Zach","0","$4,500"
"381","Cumberland, Jeff","0","$4,900"
"382","O'Shaughnessy, James","0","$4,500"
"383","Supernaw, Phillip","0","$4,500"
"384","Jacobs, Nic","0","$4,500"
"385","Phillips, John","0","$4,500"
"386","Harris, Demetrius","0","$4,500"
"387","Pettigrew, Brandon","0","$4,500"
"388","Green, Virgil","0","$4,600"
"389","Myers, Brandon","0","$4,500"
"390","Smith, Lee","0","$4,500"
"391","Willson, Luke","0","$4,700"
"392","Kroft, Tyler","0","$4,500"
"393","Hoomanawanui, Michael","0","$4,800"
"394","Housler, Rob","0","$4,900"
"395","Boyle, Nick","0","$4,500"
"396","Hill, Josh","0","$5,200"
"397","Stocker, Luke","0","$4,500"
"398","Harkey, Cory","0","$4,500"
"399","Graham, Garrett","0","$4,800"
"400","Gray, Marqueis","0","$4,500"
"401","Williams, Brandon","0","$4,500"
"402","Quarless, Andrew","0","$5,200"
"403","Stevens, Craig","0","$4,500"
"404","Johnson, David","0","$4,500"
"405","Hanna, James","0","$4,500"
"406","Harbor, Clay","0","$4,500"
"409","McManus, Brandon","18","$4,500"
"410","Bryant, Matt","17","$5,000"
"411","Brown, Josh","17","$4,500"
"412","Gould, Robbie","14","$4,800"
"413","Hocker, Zach","14","$4,500"
"414","Carpenter, Dan","11","$4,800"
"415","Hauschka, Steven","11","$5,100"
"416","Santos, Cairo","10","$4,800"
"417","Gano, Graham","10","$4,600"
"418","Zuerlein, Greg","10","$4,800"
"419","Tucker, Justin","10","$5,200"
"420","Bailey, Dan","9","$5,000"
"421","Lambo, Josh","9","$4,500"
"422","Nugent, Mike","9","$4,800"
"423","Catanzaro, Chandler","8","$4,700"
"424","Dawson, Phil","8","$5,000"
"425","Scobee, Josh","8","$4,600"
"426","Folk, Nick","7","$4,600"
"427","Crosby, Mason","7","$5,100"
"428","Bullock, Randy","7","$4,800"
"429","Succop, Ryan","6","$4,600"
"430","Parkey, Cody","6","$5,000"
"431","Forbath, Kai","5","$4,600"
"432","Franks, Andrew","5","$4,500"
"433","Gostkowski, Stephen","4","$5,200"
"434","Coons, Travis","4","$4,500"
"435","Prater, Matt","4","$4,700"
"436","Myers, Jason","3","$4,500"
"437","Walsh, Blair","3","$4,700"
"438","Brindza, Kyle","2","$4,500"
"439","Janikowski, Sebastian","1","$4,700"
"440","Vinatieri, Adam","0","$5,000"
"443","Carolina Defense","21","$4,800"
"444","Seattle Defense","19","$5,000"
"445","New York J Defense","17","$4,400"
"446","Denver Defense","16","$4,200"
"447","Baltimore Defense","16","$4,100"
"448","Miami Defense","15","$4,700"
"449","St. Louis Defense","15","$4,300"
"450","Tennessee Defense","15","$4,500"
"451","San Francisco Defense","14","$4,600"
"452","Detroit Defense","13","$4,300"
"453","New York G Defense","12","$4,100"
"454","Cincinnati Defense","10","$4,600"
"455","Kansas City Defense","10","$4,300"
"456","Buffalo Defense","9","$4,500"
"457","Washington Defense","9","$4,100"
"458","Jacksonville Defense","7","$4,200"
"459","Minnesota Defense","6","$4,400"
"460","Philadelphia Defense","5","$4,300"
"461","Arizona Defense","5","$4,300"
"462","New England Defense","5","$4,300"
"463","San Diego Defense","5","$4,200"
"464","Atlanta Defense","4","$4,100"
"465","Green Bay Defense","4","$4,500"
"466","Houston Defense","2","$4,500"
"467","Dallas Defense","2","$4,200"
"468","Oakland Defense","1","$4,000"
"469","New Orleans Defense","1","$4,100"
"470","Cleveland Defense","1","$4,600"
"471","Pittsburgh Defense","1","$4,000"
"472","Tampa Bay Defense","0","$4,500"
"473","Indianapolis Defense","0","$4,300"
"474","Chicago Defense","-1","$4,000"
