"","Player","Points","FD_Salary"
"259","Johnson, Calvin","2.4","$8,000"
"260","Williams, Terrance","2.3","$5,300"
"261","Avant, Jason","2.2","$4,500"
"262","Butler, Brice","2.1","$4,500"
"263","Givens, Chris","2","$4,600"
"264","Sanu, Mohamed","2","$4,800"
"265","Brown, Jaron","2","$4,500"
"266","Harris, Dwayne","1.9","$5,100"
"267","Hogan, Chris","1.8","$4,800"
"268","Grant, Ryan","1.8","$4,600"
"269","Crowder, Jamison","1.6","$5,000"
"270","Nicks, Hakeem","1.5","$4,500"
"272","Moore, Lance","1.5","$5,100"
"273","Bellamy, Josh","1.2","$4,500"
"274","Matthews, Chris","1.1","$4,500"
"275","Thielen, Adam","0.8","$4,500"
"276","Dorsett, Phillip","0.6","$5,000"
"277","Weems, Eric","0.4","$4,500"
"278","Greene, Rashad","0.4","$4,900"
"279","Quick, Brian","0","$4,500"
"280","Roberts, Seth","0","$5,400"
"281","Shorts, Cecil","0","$5,600"
"282","Williams, Tyrell","0","$4,500"
"283","Heyward-Bey, Darrius","0","$4,500"
"284","Turzilli, Andrew","0","$4,500"
"285","Fowler, Bennie","0","$4,600"
"286","Easley, Marcus","0","$4,500"
"287","Marquez, Bradley","0","$4,500"
"288","Smith, Kevin","0","$4,500"
"289","Ross, Jeremy","0","$4,500"
"290","Nelson, J.J.","0","$5,400"
"291","Simpson, Jerome","0","$4,500"
"292","Agholor, Nelson","0","$4,700"
"293","Patterson, Cordarrelle","0","$4,600"
"294","Ajirotutu, Seyi","0","$4,500"
"295","Conley, Chris","0","$4,700"
"296","Tate, Brandon","0","$4,700"
"297","Latimer, Cody","0","$4,800"
"298","Janis, Jeff","0","$4,700"
"299","Kerley, Jeremy","0","$4,500"
"300","Caldwell, Andre","0","$4,500"
"301","Slater, Matthew","0","$4,500"
"302","Hammond, Frankie","0","$4,500"
"303","Ross, Rashad","0","$4,800"
"304","Coleman, Brandon","0","$4,800"
"305","Mumphery, Keith","0","$4,500"
"306","Williams, Nick","0","$4,500"
"307","Hester, Devin","0","$4,500"
"308","Welker, Wes","0","$4,800"
"309","Jennings, Greg","0","$4,700"
"310","Ellington, Bruce","0","$4,500"
"311","Shepard, Russell","0","$4,500"
"312","Whalen, Griff","-0.1","$4,500"
"314","Amendola, Danny","-1.2","$7,000"
"317","Reed, Jordan","23.9","$6,300"
"318","Walker, Delanie","19.4","$6,300"
"319","Ertz, Zach","17.8","$5,000"
"320","Olsen, Greg","16.9","$6,800"
"321","Watson, Ben","13.9","$5,600"
"322","Gronkowski, Rob","13.9","$8,500"
"323","Tye, Will","12.8","$4,900"
"324","Gates, Antonio","11.8","$5,800"
"325","Thomas, Julius","10.9","$6,200"
"326","Kroft, Tyler","10.6","$4,900"
"327","Seferian-Jenkins, Austin","10.4","$5,400"
"328","Barnidge, Gary","10.4","$6,400"
"329","Kelce, Travis","10.3","$6,000"
"330","Stocker, Luke","10","$4,500"
"331","Ebron, Eric","9.9","$4,800"
"332","Miller, Zach","8.7","$5,500"
"333","Cook, Jared","8.4","$4,700"
"334","Witten, Jason","7.4","$5,600"
"335","Fells, Darren","6.9","$5,000"
"336","Bell, Blake","6.3","$4,500"
"337","Williams, Maxx","5.6","$4,500"
"339","Kendricks, Lance","4.2","$4,800"
"340","Celek, Brent","4.1","$5,100"
"341","Griffin, Ryan","4","$4,900"
"342","Fasano, Anthony","3.6","$4,500"
"343","Rivera, Mychal","3.5","$4,600"
"344","Brate, Cameron","3.5","$4,900"
"345","Rudolph, Kyle","3.1","$5,000"
"346","Lewis, Marcedes","3.1","$4,500"
"347","Willson, Luke","2.7","$4,800"
"348","Miller, Heath","2.7","$5,600"
"349","Daniels, Owen","2.4","$5,200"
"350","Green, Ladarius","2.3","$5,000"
"351","Hanna, James","2.2","$4,500"
"352","Gragg, Chris","2.1","$4,500"
"353","Walford, Clive","2","$4,700"
"354","Fleener, Coby","1.7","$4,900"
"355","McDonald, Vance","1.5","$4,600"
"356","Sims, Dion","1.4","$4,600"
"357","Davis, Kellen","1.4","$4,500"
"358","Housler, Rob","1.4","$4,500"
"360","Rodgers, Richard","1.2","$5,500"
"362","Allen, Dwayne","1.1","$4,600"
"363","Cameron, Jordan","1","$5,000"
"364","Perillo, Justin","1","$4,600"
"366","Davis, Vernon","1","$5,200"
"367","Stevens, Craig","1","$4,500"
"368","Burton, Trey","0","$4,600"
"369","Doyle, Jack","0","$4,500"
"370","Lee, Khari","0","$4,500"
"371","Ellison, Rhett","0","$4,500"
"372","James, Jesse","0","$4,500"
"373","Wright, Tim","0","$4,500"
"374","Cumberland, Jeff","0","$4,500"
"375","Supernaw, Phillip","0","$4,500"
"376","Escobar, Gavin","0","$4,500"
"377","Green, Virgil","0","$4,500"
"378","Smith, Lee","0","$4,500"
"379","Gresham, Jermaine","0","$4,500"
"380","Dickson, Ed","0","$4,900"
"381","Pruitt, MyCole","0","$4,500"
"382","Tamme, Jacob","0","$5,100"
"383","Hoomanawanui, Michael","0","$4,500"
"384","Bibbs, E.J.","0","$4,500"
"385","Toilolo, Levine","0","$4,500"
"386","Hill, Josh","0","$4,600"
"387","Harkey, Cory","0","$4,500"
"388","Stoneburner, Jake","0","$4,500"
"389","Dray, Jim","0","$4,500"
"390","Cleveland, Asante","0","$4,500"
"391","Harbor, Clay","0","$4,500"
"392","Parker, Brian","0","$4,500"
"393","Fiedorowicz, C.J.","0","$4,500"
"396","Gostkowski, Stephen","17","$5,100"
"397","Barth, Connor","13","$4,700"
"398","Hauschka, Steven","13","$5,000"
"399","Bailey, Dan","12","$4,600"
"400","Santos, Cairo","12","$4,800"
"401","Graham, Shayne","12","$4,800"
"402","Crosby, Mason","12","$4,800"
"403","Novak, Nick","11","$4,500"
"404","Boswell, Chris","11","$5,000"
"405","Forbath, Kai","10","$4,500"
"406","Walsh, Blair","10","$4,600"
"407","Catanzaro, Chandler","10","$5,000"
"408","Gano, Graham","9","$5,000"
"409","Bullock, Randy","8","$4,800"
"410","Janikowski, Sebastian","8","$4,500"
"411","Coons, Travis","7","$4,500"
"412","Gould, Robbie","7","$4,700"
"413","Zuerlein, Greg","7","$4,500"
"414","Myers, Jason","6","$4,700"
"415","Lambo, Josh","6","$4,500"
"416","Nugent, Mike","6","$4,700"
"417","Succop, Ryan","5","$4,500"
"418","Brown, Josh","5","$4,700"
"419","Carpenter, Dan","5","$4,700"
"420","Sturgis, Caleb","5","$4,700"
"421","Hopkins, Dustin","5","$4,500"
"422","Prater, Matt","5","$4,500"
"423","Vinatieri, Adam","4","$4,700"
"424","McManus, Brandon","3","$4,800"
"425","Dawson, Phil","2","$4,600"
"426","Franks, Andrew","2","$4,600"
"427","Tucker, Justin","2","$4,500"
"430","Kansas City Defense","21","$5,200"
"431","New England Defense","18","$5,000"
"432","Arizona Defense","17","$5,200"
"433","Cincinnati Defense","15","$4,900"
"434","Green Bay Defense","14","$4,800"
"435","New York J Defense","11","$4,900"
"436","Houston Defense","11","$4,800"
"437","Minnesota Defense","10","$4,600"
"438","Seattle Defense","9","$5,400"
"439","Oakland Defense","8","$4,100"
"440","Indianapolis Defense","8","$4,100"
"441","Denver Defense","6","$5,000"
"442","San Francisco Defense","6","$4,400"
"443","Pittsburgh Defense","6","$4,600"
"444","San Diego Defense","6","$4,300"
"445","Dallas Defense","5","$4,100"
"446","Atlanta Defense","5","$4,400"
"447","Washington Defense","5","$4,400"
"448","Miami Defense","4","$4,700"
"449","St. Louis Defense","4","$4,700"
"450","Tennessee Defense","4","$4,000"
"451","Jacksonville Defense","3","$4,400"
"452","New York G Defense","3","$4,200"
"453","Baltimore Defense","3","$4,200"
"454","Tampa Bay Defense","1","$4,500"
"455","New Orleans Defense","1","$4,100"
"456","Philadelphia Defense","1","$4,500"
"457","Detroit Defense","1","$4,500"
"458","Cleveland Defense","1","$4,100"
"459","Carolina Defense","0","$5,100"
"460","Buffalo Defense","-1","$4,500"
"461","Chicago Defense","-3","$4,400"
