"","Player","Points","FD_Salary"
"83","Hillman, Ronnie","9.2","$6,200"
"85","Mathews, Ryan","8.8","$5,400"
"86","Bolden, Brandon","8.5","$5,300"
"87","Langford, Jeremy","8.3","$5,100"
"88","Juszczyk, Kyle","8","$4,600"
"89","Martin, Doug","8","$8,100"
"90","Jackson, Fred","7.9","$5,100"
"91","Thompson, Chris","7.7","$4,800"
"93","Hill, Jeremy","7.1","$6,100"
"94","Sankey, Bishop","6.9","$4,500"
"95","Abdullah, Ameer","6.8","$5,300"
"96","West, Charcandrick","6.6","$6,700"
"97","Bernard, Giovani","6.3","$5,500"
"98","Ivory, Chris","6.2","$6,900"
"99","Artis-Payne, Cameron","6.1","$5,600"
"100","Johnson, Duke","5.6","$5,700"
"101","Blue, Alfred","5.5","$5,700"
"102","Ellington, Andre","5","$5,200"
"103","Morris, Alfred","4.9","$5,800"
"104","Williams, Damien","4.8","$4,600"
"105","Whittaker, Fozzy","4.8","$4,700"
"106","West, Terrance","4.2","$5,200"
"107","Tolbert, Mike","3.9","$4,800"
"108","Polk, Chris","3.8","$5,000"
"109","Ridley, Stevan","3.6","$4,500"
"110","Vereen, Shane","3.4","$5,300"
"111","Williams, Kerwynn","3.3","$4,800"
"112","Gray, Jonas","3.1","$4,500"
"113","Michael, Christine","3","$5,500"
"114","Darkwa, Orleans","2.9","$4,500"
"115","Cunningham, Benny","2.9","$4,500"
"117","Grimes, Jonathan","2.5","$4,500"
"118","Ajayi, Jay","2.3","$5,400"
"119","Turbin, Robert","2.3","$4,900"
"120","Cobb, David","2.1","$4,500"
"122","Ware, Spencer","1.5","$5,400"
"123","Herron, Dan","1.4","$4,500"
"124","Asiata, Matt","1.4","$5,200"
"125","Hunt, Akeem","1.4","$4,800"
"126","Burkhead, Rex","1.3","$4,500"
"127","Reece, Marcel","1.3","$4,700"
"128","Gaskins, Kendall","1.2","$4,900"
"129","Mason, Tre","1.1","$4,600"
"130","Jones, Taiwan","1","$4,500"
"131","Brown, Bryce","0.9","$5,000"
"132","Toussaint, Fitzgerald","0.6","$4,500"
"133","Williams, Andre","0.5","$4,500"
"134","Kuhn, John","0.3","$4,500"
"136","Ward, Terron","0.3","$4,500"
"137","Mostert, Raheem","0","$4,500"
"138","Miller, Bruce","0","$4,500"
"139","Young, Darrel","0","$4,500"
"140","Taylor, Stepfan","0","$4,500"
"141","Bohanon, Tommy","0","$4,500"
"142","Rainey, Bobby","0","$4,500"
"143","Felton, Jerome","0","$4,500"
"144","Thompson, Juwan","0","$4,600"
"145","Hewitt, Ryan","0","$4,500"
"146","Iosefa, Joey","0","$5,300"
"147","Smith, Rod","0","$4,500"
"148","DiMarco, Patrick","0","$4,500"
"149","Coleman, Derrick","0","$4,600"
"150","Dixon, Anthony","0","$4,500"
"151","Davis, Knile","0","$4,500"
"152","Olawale, Jamize","0","$4,500"
"153","Crockett, John","-0.1","$4,500"
"154","Barner, Kenjon","-0.2","$4,600"
"155","Starks, James","-0.9","$5,600"
"156","Andrews, Antonio","-1.9","$5,300"
"160","Jones, Julio","28.3","$8,600"
"161","Marshall, Brandon","27.5","$8,300"
"162","Hurns, Allen","26.6","$7,100"
"163","Robinson, Allen","24.1","$8,400"
"164","Baldwin, Doug","21.8","$7,700"
"165","Cooks, Brandin","21.8","$7,000"
"166","Hopkins, DeAndre","21.2","$8,500"
"167","Matthews, Jordan","19.4","$6,400"
"168","Inman, Dontrelle","18.2","$5,400"
"169","Garcon, Pierre","17.5","$5,800"
"170","Johnson, Calvin","16.7","$7,800"
"171","Randle, Rueben","15","$5,700"
"172","Sanders, Emmanuel","14.7","$7,500"
"173","Landry, Jarvis","14.6","$7,000"
"174","Green, A.J.","14.2","$8,400"
"175","Floyd, Michael","14.1","$6,300"
"176","Maclin, Jeremy","13.4","$6,900"
"177","Crabtree, Michael","12.9","$6,500"
"178","Britt, Kenny","12.4","$5,200"
"179","Decker, Eric","12.2","$7,600"
"180","Washington, Nate","11.7","$5,200"
"181","Sanu, Mohamed","11.4","$4,800"
"182","Kearse, Jermaine","11.3","$5,800"
"183","Parker, DeVante","11.3","$6,000"
"184","Lee, Marqise","11","$4,800"
"185","Watkins, Sammy","10.9","$7,700"
"186","Martin, Keshawn","10.9","$5,400"
"187","Fitzgerald, Larry","10.9","$7,300"
"188","Aiken, Kamar","10.6","$6,600"
"190","Brown, John","10","$6,400"
"191","Brown, Antonio","9.6","$9,300"
"192","Snead, Willie","9.5","$6,000"
"193","Butler, Brice","9.4","$4,500"
"195","Thomas, Demaryius","9.4","$7,800"
"196","Matthews, Chris","9.4","$4,500"
"197","Smith, Torrey","9.3","$5,500"
"198","White, Roddy","9.2","$5,600"
"199","Jones, James","9.1","$5,600"
"200","Douglas, Harry","8.9","$5,500"
"201","Hilton, T.Y.","8.4","$6,800"
"202","Williams, Terrance","8.2","$4,800"
"203","Evans, Mike","8.1","$8,200"
"204","Tate, Golden","7.9","$6,700"
"205","Enunwa, Quincy","7.9","$4,900"
"207","Wright, Jarius","7.2","$4,600"
"208","Ellington, Bruce","7","$4,500"
"209","Roberts, Seth","6.7","$5,400"
"210","Coleman, Brandon","6.5","$4,800"
"211","Cotchery, Jerricho","6","$5,400"
"212","Jackson, DeSean","6","$6,800"
"213","Floyd, Malcom","5.7","$5,500"
"214","Adams, Davante","5.7","$5,600"
"215","Norwood, Jordan","5.7","$4,500"
"216","Wheaton, Markus","5.6","$6,000"
"217","Givens, Chris","5.5","$4,600"
"218","Wilson, Albert","5.4","$5,100"
"219","Brown, Corey","5.4","$5,300"
"220","Johnson, Andre","5.4","$5,100"
"221","Butler, Jeremy","5.3","$5,600"
"222","Jennings, Darius","5.2","$4,500"
"223","Boldin, Anquan","5.2","$5,900"
"224","Hogan, Chris","4.9","$4,800"
"225","Lockett, Tyler","4.8","$6,200"
"226","Jones, Marvin","4.8","$5,900"
"227","Holmes, Andre","4.8","$4,900"
"228","Thompkins, Kenbrell","4.7","$4,700"
"229","Royal, Eddie","4.6","$4,700"
"230","Agholor, Nelson","4.5","$4,700"
"231","Austin, Tavon","4.3","$6,300"
"232","Crowder, Jamison","4.3","$4,800"
"233","Mariani, Marc","4.2","$4,800"
"234","Dorsett, Phillip","4.1","$4,800"
"235","Beasley, Cole","3.9","$4,900"
"236","Diggs, Stefon","3.9","$6,000"
"237","Patton, Quinton","3.3","$4,500"
"238","LaFell, Brandon","3.3","$6,300"
"239","Wright, Kendall","3.3","$5,100"
"240","Cobb, Randall","3.2","$6,800"
"241","Herndon, Javontee","3.1","$4,500"
"242","Benjamin, Travis","3","$5,400"
"243","Grant, Ryan","2.9","$4,600"
"244","Stills, Kenny","2.9","$4,800"
"245","Strong, Jaelen","2.8","$4,900"
"246","Moncrief, Donte","2.5","$6,300"
"247","Hardy, Justin","2.5","$4,500"
"248","Shepard, Russell","2.3","$4,500"
"249","Wallace, Mike","2.1","$4,700"
"250","Cooper, Amari","2","$7,300"
"251","Dye, Donteea","2","$4,500"
"252","Bellamy, Josh","2","$4,500"
"253","Fowler, Bennie","1.8","$4,600"
"254","Heyward-Bey, Darrius","1.5","$4,500"
"255","Bryant, Martavis","1.5","$7,200"
"256","Humphries, Adam","1.5","$4,800"
"257","Ginn Jr., Ted","1.4","$7,100"
"259","Huff, Josh","1.3","$4,800"
"261","Quick, Brian","1.1","$4,500"
"262","Moore, Lance","1.1","$5,100"
"263","Harris, Dwayne","1.1","$5,100"
"264","Abbrederis, Jared","1","$4,700"
"265","Thielen, Adam","1","$4,500"
"266","Nicks, Hakeem","0.9","$4,500"
"268","Welker, Wes","0.8","$4,800"
"269","Greene, Rashad","0.7","$4,700"
"270","Moore, Marlon","0.4","$4,500"
"271","Gabriel, Taylor","0","$4,600"
"272","Cooper, Riley","0","$4,900"
"273","Williams, Tyrell","0","$4,500"
"274","Easley, Marcus","0","$4,500"
"275","Marquez, Bradley","0","$4,500"
"276","Harper, Chris","0","$4,500"
"277","Smith, Kevin","0","$4,500"
"278","Avant, Jason","0","$4,500"
"279","Ross, Jeremy","0","$4,500"
"280","Weems, Eric","0","$4,500"
"281","Nelson, J.J.","0","$5,400"
"282","Patterson, Cordarrelle","0","$4,600"
"283","Conley, Chris","0","$4,700"
"284","Tate, Brandon","0","$4,700"
"285","Janis, Jeff","0","$4,700"
"286","Kerley, Jeremy","0","$4,500"
"287","Caldwell, Andre","0","$4,500"
"288","Green-Beckham, Dorial","0","$5,700"
"289","Slater, Matthew","0","$4,500"
"290","Hammond, Frankie","0","$4,500"
"291","Ross, Rashad","0","$4,600"
"292","Mumphery, Keith","0","$4,500"
"293","Bowe, Dwayne","0","$4,500"
"294","Williams, Nick","0","$4,500"
"295","Street, Devin","0","$4,700"
"296","Brown, Jaron","0","$4,500"
"297","Hester, Devin","0","$4,500"
"298","Funchess, Devin","0","$5,600"
"299","Salas, Greg","0","$4,500"
"300","Jennings, Greg","0","$4,700"
"301","Whitehead, Lucky","-2","$4,700"
"304","Reed, Jordan","29.4","$6,900"
"305","Ertz, Zach","16.7","$5,000"
"306","McDonald, Vance","14.6","$4,600"
"307","Kelce, Travis","13.3","$6,100"
"308","Seferian-Jenkins, Austin","13","$5,500"
"309","Rudolph, Kyle","12.3","$5,000"
"310","Gronkowski, Rob","10.6","$8,200"
"311","Miller, Zach","10.4","$5,600"
"312","Walker, Delanie","10.4","$6,600"
"313","Daniels, Owen","9.5","$5,000"
"314","Hoomanawanui, Michael","8.2","$4,500"
"315","Miller, Heath","7.4","$5,300"
"316","Ebron, Eric","6.9","$4,800"
"317","Kroft, Tyler","6.6","$5,200"
"319","Barnidge, Gary","6.2","$6,400"
"320","Olsen, Greg","6","$6,800"
"321","Brate, Cameron","5.1","$4,900"
"322","Cameron, Jordan","4.9","$4,700"
"323","Tamme, Jacob","4.9","$5,000"
"324","Tye, Will","4.3","$5,100"
"326","Green, Ladarius","3.7","$4,800"
"327","Harbor, Clay","3.2","$4,500"
"328","Cunningham, Jerome","3.1","$4,500"
"329","Fasano, Anthony","3.1","$4,500"
"330","Gragg, Chris","2.9","$4,500"
"331","Walford, Clive","2.7","$4,800"
"333","Williams, Maxx","2.6","$4,800"
"334","Fleener, Coby","2.3","$4,900"
"335","Celek, Brent","2.3","$5,100"
"336","Dray, Jim","2.3","$4,500"
"337","Thomas, Julius","2.2","$6,500"
"338","Smith, Lee","2.2","$4,500"
"339","Hill, Josh","2.2","$4,600"
"340","Gates, Antonio","2.1","$6,200"
"341","Lewis, Marcedes","1.8","$4,600"
"342","Griffin, Ryan","1.8","$4,800"
"343","Doyle, Jack","1.7","$4,500"
"344","Witten, Jason","1.7","$5,500"
"345","Hanna, James","1.5","$4,500"
"347","Sims, Dion","1.3","$4,600"
"348","Green, Virgil","1.3","$4,500"
"349","Stevens, Craig","1.3","$4,500"
"350","Gresham, Jermaine","1.2","$4,500"
"351","Stocker, Luke","1.2","$4,500"
"352","Fiedorowicz, C.J.","1.1","$4,500"
"353","Watson, Ben","1","$5,600"
"354","Cook, Jared","1","$4,700"
"355","James, Jesse","0.8","$4,500"
"356","Rodgers, Richard","0.7","$5,300"
"357","Burton, Trey","0","$4,600"
"358","Lee, Khari","0","$4,500"
"359","Ellison, Rhett","0","$4,500"
"360","Fells, Darren","0","$4,800"
"361","Davis, Kellen","0","$4,500"
"362","Wright, Tim","0","$4,500"
"363","Cumberland, Jeff","0","$4,500"
"364","Davis, Vernon","0","$5,000"
"365","Supernaw, Phillip","0","$4,500"
"366","O'Leary, Nick","0","$4,600"
"367","Swaim, Geoff","0","$4,500"
"368","Kendricks, Lance","0","$4,800"
"369","Rivera, Mychal","0","$4,600"
"370","Willson, Luke","0","$4,800"
"371","Dickson, Ed","0","$4,700"
"372","Pruitt, MyCole","0","$4,500"
"373","Allen, Dwayne","0","$4,600"
"374","Bell, Blake","0","$4,500"
"375","Bibbs, E.J.","0","$4,500"
"376","Housler, Rob","0","$4,500"
"377","Toilolo, Levine","0","$4,500"
"378","Harkey, Cory","0","$4,500"
"379","Stoneburner, Jake","0","$4,500"
"380","Chandler, Scott","0","$4,800"
"381","Parker, Brian","0","$4,500"
"385","Walsh, Blair","23","$4,600"
"386","Gould, Robbie","16","$4,700"
"387","Prater, Matt","14","$4,500"
"388","Lambo, Josh","10","$4,600"
"389","Novak, Nick","10","$4,500"
"390","Graham, Shayne","10","$4,700"
"391","Tucker, Justin","10","$4,500"
"392","Gostkowski, Stephen","9","$5,200"
"393","Bullock, Randy","9","$4,700"
"394","Janikowski, Sebastian","9","$4,700"
"395","McManus, Brandon","8","$4,800"
"396","Forbath, Kai","8","$4,500"
"397","Catanzaro, Chandler","8","$4,900"
"398","Coons, Travis","8","$4,500"
"399","Gano, Graham","8","$4,800"
"400","Bailey, Dan","7","$4,600"
"401","Nugent, Mike","7","$4,800"
"402","Dawson, Phil","6","$4,700"
"403","Santos, Cairo","6","$4,700"
"404","Sturgis, Caleb","6","$4,700"
"405","Hopkins, Dustin","6","$4,500"
"406","Zuerlein, Greg","6","$4,500"
"407","Franks, Andrew","6","$4,600"
"408","Boswell, Chris","5","$5,000"
"409","Brown, Josh","5","$4,700"
"410","Hauschka, Steven","5","$5,100"
"411","Vinatieri, Adam","4","$4,800"
"412","Carpenter, Dan","4","$4,700"
"413","Barth, Connor","3","$4,700"
"414","Myers, Jason","1","$4,700"
"415","Succop, Ryan","0","$4,500"
"416","Crosby, Mason","0","$4,800"
"419","Arizona Defense","33","$4,700"
"420","Houston Defense","22","$5,000"
"421","St. Louis Defense","17","$4,600"
"422","Minnesota Defense","17","$4,700"
"423","Washington Defense","15","$4,500"
"424","Indianapolis Defense","14","$4,000"
"425","Buffalo Defense","11","$4,600"
"426","New England Defense","9","$4,700"
"427","Dallas Defense","8","$4,000"
"428","Kansas City Defense","8","$5,400"
"429","Atlanta Defense","8","$4,100"
"430","Baltimore Defense","8","$4,000"
"431","Chicago Defense","7","$4,400"
"432","Oakland Defense","6","$4,300"
"433","New Orleans Defense","6","$4,200"
"434","Cincinnati Defense","6","$4,800"
"435","Detroit Defense","6","$4,600"
"436","Green Bay Defense","6","$4,600"
"437","Denver Defense","5","$5,200"
"438","New York J Defense","5","$4,500"
"439","Carolina Defense","5","$5,200"
"440","San Diego Defense","5","$4,200"
"441","Cleveland Defense","4","$4,100"
"442","Tampa Bay Defense","3","$4,600"
"443","Miami Defense","3","$4,700"
"444","Pittsburgh Defense","2","$4,800"
"445","Tennessee Defense","2","$4,000"
"446","Philadelphia Defense","1","$4,600"
"447","San Francisco Defense","1","$4,400"
"448","Seattle Defense","1","$5,400"
"449","Jacksonville Defense","-1","$4,300"
"450","New York G Defense","-1","$4,400"
