"","Player","Points","FD_Salary"
"85","Brown, Donald","6.2","$4,500"
"86","Anderson, C.J.","5.9","$6,800"
"87","Jones, Matt","5.9","$5,200"
"88","Riddick, Theo","5.6","$5,800"
"89","Hillman, Ronnie","5.6","$6,300"
"90","Blount, LeGarrette","5.4","$6,900"
"91","West, Charcandrick","5.4","$6,700"
"92","Johnson, Duke","5.2","$6,000"
"94","Woodhead, Danny","4.9","$5,700"
"95","Gordon, Melvin","4.8","$5,900"
"96","Thompson, Juwan","4.6","$4,900"
"97","Thompson, Chris","4.4","$4,900"
"98","Peterson, Adrian","4.4","$9,100"
"99","Gurley, Todd","4.1","$8,400"
"100","West, Terrance","4.1","$4,800"
"101","Bernard, Giovani","4","$6,200"
"102","Bell, Joique","4","$5,300"
"103","Cobb, David","4","$4,800"
"104","Herron, Dan","3.9","$4,800"
"105","McKinnon, Jerick","3.9","$4,600"
"106","Reece, Marcel","3.8","$5,000"
"107","Darkwa, Orleans","3.8","$4,800"
"108","Jennings, Rashad","3.8","$5,100"
"109","Barner, Kenjon","3.6","$4,900"
"110","Turbin, Robert","3.4","$4,900"
"111","Mason, Tre","3.3","$4,900"
"112","Ajayi, Jay","3.2","$4,900"
"113","Vereen, Shane","3","$5,400"
"114","Bolden, Brandon","2.9","$5,400"
"115","Robinson, Denard","2.8","$5,100"
"116","DiMarco, Patrick","2.8","$4,500"
"117","Murray, DeMarco","2.4","$7,400"
"118","Coleman, Tevin","2.2","$6,400"
"119","Williams, Andre","2.2","$4,600"
"121","Olawale, Jamize","2.2","$4,600"
"123","Taylor, Stepfan","2","$4,500"
"124","Helu, Roy","2","$4,800"
"125","Cadet, Travaris","1.7","$4,500"
"126","Blue, Alfred","1.4","$6,000"
"127","Miller, Bruce","1.3","$4,500"
"132","Morris, Alfred","1.2","$5,600"
"133","Burkhead, Rex","1.1","$4,500"
"134","Williams, Damien","1.1","$4,900"
"135","Whittaker, Fozzy","1.1","$4,500"
"137","Lacy, Eddie","0.6","$6,900"
"138","Dixon, Anthony","0.6","$4,600"
"139","Spiller, C.J.","0.5","$5,100"
"141","Ridley, Stevan","0.4","$4,700"
"142","Juszczyk, Kyle","0.3","$4,500"
"143","Hightower, Tim","0.2","$4,500"
"144","Sankey, Bishop","0","$4,500"
"145","Mostert, Raheem","0","$4,500"
"146","Kuhn, John","0","$4,500"
"147","Young, Darrel","0","$4,500"
"148","Murphy, Marcus","0","$4,500"
"149","Cunningham, Benny","0","$4,600"
"150","Bohanon, Tommy","0","$4,500"
"151","Gaskins, Kendall","0","$5,000"
"152","Rainey, Bobby","0","$4,600"
"153","Smith, Rod","0","$4,500"
"154","Peerman, Cedric","0","$4,500"
"155","Coleman, Derrick","0","$4,500"
"156","Davis, Knile","0","$4,500"
"157","Asiata, Matt","-0.1","$4,500"
"160","Robinson, Allen","38.3","$8,000"
"161","Brown, Antonio","33.8","$9,000"
"162","Marshall, Brandon","25.1","$8,100"
"163","Maclin, Jeremy","24","$6,500"
"164","Baldwin, Doug","23.9","$6,200"
"165","Beckham Jr., Odell","23.9","$9,400"
"166","Ginn Jr., Ted","22.5","$5,800"
"167","Green, A.J.","21.3","$8,400"
"168","Green-Beckham, Dorial","20.4","$5,100"
"169","Bryant, Martavis","19.4","$6,900"
"170","Cooks, Brandin","19.4","$7,100"
"171","Watkins, Sammy","18.4","$7,000"
"172","Hopkins, DeAndre","17.3","$8,900"
"173","Amendola, Danny","17.14","$6,700"
"174","Coleman, Brandon","15.3","$4,600"
"175","Thomas, Demaryius","15.1","$7,600"
"176","Jackson, DeSean","15","$6,500"
"177","Evans, Mike","14.6","$7,900"
"178","Smith, Torrey","14.6","$5,400"
"179","Brown, John","14.3","$6,000"
"180","Decker, Eric","14.1","$7,200"
"181","Jones, Marvin","14","$5,200"
"182","Floyd, Michael","13.9","$5,900"
"183","Parker, DeVante","13.8","$5,200"
"184","Jones, Julio","13.3","$9,200"
"185","Lockett, Tyler","13.2","$5,300"
"186","Crabtree, Michael","13","$6,600"
"187","Wheaton, Markus","12.5","$6,000"
"188","Hartline, Brian","12.3","$5,100"
"189","Shorts, Cecil","12.2","$5,800"
"190","Johnson, Calvin","11.9","$8,500"
"191","Matthews, Jordan","11.1","$6,200"
"192","Cobb, Randall","10.8","$7,100"
"193","Tate, Golden","10.6","$6,500"
"194","Jeffery, Alshon","10.5","$7,700"
"195","Nelson, J.J.","10.4","$5,100"
"196","Jackson, Vincent","10.2","$6,300"
"197","Cotchery, Jerricho","10.1","$5,300"
"198","Adams, Davante","10.1","$6,400"
"199","Fitzgerald, Larry","9.5","$7,300"
"200","Woods, Robert","8.9","$5,100"
"201","Greene, Rashad","8.5","$4,700"
"202","Givens, Chris","8.3","$4,500"
"203","Cooper, Amari","8.2","$7,000"
"204","Garcon, Pierre","7.9","$5,400"
"205","Aiken, Kamar","7.8","$6,100"
"206","Funchess, Devin","7.8","$5,600"
"207","Bryant, Dez","7.7","$7,200"
"208","Washington, Nate","7.4","$5,200"
"209","Williams, Terrance","7.3","$5,900"
"210","Harris, Dwayne","7.3","$5,100"
"211","Roberts, Seth","7.1","$5,400"
"212","Williams, Nick","7","$4,500"
"213","Butler, Jeremy","6.3","$4,700"
"214","Boldin, Anquan","6.2","$6,000"
"215","Patterson, Cordarrelle","6","$4,500"
"217","Martin, Keshawn","6","$5,100"
"218","Johnson, Andre","5.4","$5,200"
"219","Wallace, Mike","5.3","$4,900"
"220","Britt, Kenny","5.1","$5,400"
"221","Hilton, T.Y.","5.1","$7,300"
"222","White, Roddy","4.8","$5,400"
"224","LaFell, Brandon","4.7","$6,600"
"225","Enunwa, Quincy","4.7","$4,800"
"226","Whitehead, Lucky","4.5","$4,500"
"227","Hardy, Justin","4.4","$4,500"
"228","Crowder, Jamison","4.4","$5,300"
"229","Mariani, Marc","4.3","$4,700"
"230","Wright, Kendall","4.3","$5,200"
"231","Austin, Tavon","4.3","$6,100"
"232","Herndon, Javontee","4","$4,500"
"233","Sanders, Emmanuel","3.9","$7,300"
"234","Moncrief, Donte","3.8","$6,400"
"235","Wright, Jarius","3.4","$4,900"
"236","Randle, Rueben","3.2","$5,800"
"237","Marquez, Bradley","3.1","$4,500"
"238","Walters, Bryan","2.8","$4,900"
"239","Wilson, Albert","2.7","$4,800"
"240","Heyward-Bey, Darrius","2.6","$4,700"
"241","Lee, Marqise","2.6","$4,600"
"242","Diggs, Stefon","2.6","$6,200"
"243","Welker, Wes","2.5","$4,900"
"244","Jones, James","2.4","$5,500"
"245","Abbrederis, Jared","2.1","$4,700"
"246","Bellamy, Josh","2.1","$4,500"
"247","Fuller, Corey","2","$4,500"
"249","Inman, Dontrelle","2","$5,500"
"250","Quick, Brian","1.9","$4,500"
"251","Cooper, Riley","1.9","$4,900"
"253","Colston, Marques","1.9","$5,100"
"254","Whalen, Griff","1.9","$4,500"
"255","Hogan, Chris","1.7","$4,800"
"256","Brown, Corey","1.7","$4,700"
"257","Landry, Jarvis","1.5","$7,400"
"258","Douglas, Harry","1.3","$5,400"
"259","Nicks, Hakeem","1.2","$4,500"
"261","Humphries, Adam","1.1","$4,800"
"264","Sanu, Mohamed","0.7","$5,000"
"266","Holmes, Andre","0.6","$4,900"
"268","Ellington, Bruce","0.5","$4,500"
"269","Caldwell, Andre","0.3","$4,500"
"270","Street, Devin","0.3","$4,900"
"271","Fowler, Bennie","0","$4,600"
"272","Easley, Marcus","0","$4,500"
"273","Smith, Kevin","0","$4,500"
"274","Huff, Josh","0","$4,800"
"275","Avant, Jason","0","$4,500"
"276","Ross, Jeremy","0","$4,500"
"277","Weems, Eric","0","$4,500"
"278","Floyd, Malcom","0","$5,400"
"279","Kearse, Jermaine","0","$5,600"
"280","Agholor, Nelson","0","$4,700"
"281","Beasley, Cole","0","$5,200"
"282","Patton, Quinton","0","$4,500"
"283","Strong, Jaelen","0","$4,600"
"284","Ajirotutu, Seyi","0","$4,500"
"285","Conley, Chris","0","$4,900"
"286","Grant, Ryan","0","$4,600"
"287","Smith, Devin","0","$4,900"
"288","Tate, Brandon","0","$4,700"
"289","Latimer, Cody","0","$4,800"
"290","Janis, Jeff","0","$4,800"
"291","Kerley, Jeremy","0","$4,500"
"292","Benjamin, Travis","0","$5,900"
"293","Slater, Matthew","0","$4,500"
"294","Hammond, Frankie","0","$4,500"
"295","Dye, Donteea","0","$4,500"
"296","Ross, Rashad","0","$4,800"
"297","Mumphery, Keith","0","$4,500"
"298","Thielen, Adam","0","$4,500"
"299","Brown, Jaron","0","$4,500"
"300","Johnson, Steve","0","$6,200"
"301","Johnson, Charles","0","$4,600"
"302","Stills, Kenny","0","$4,900"
"303","Jennings, Greg","0","$4,700"
"304","Thompkins, Kenbrell","0","$4,600"
"305","Shepard, Russell","0","$4,500"
"309","Rodgers, Richard","24.6","$5,100"
"310","Walker, Delanie","19.2","$6,000"
"311","Olsen, Greg","15.4","$6,600"
"312","Clay, Charles","14.6","$5,100"
"313","Chandler, Scott","14.1","$5,300"
"314","Watson, Ben","11.8","$5,300"
"315","Griffin, Ryan","10.4","$4,900"
"316","Thomas, Julius","8.5","$5,800"
"317","Tye, Will","8.5","$4,900"
"318","Barnidge, Gary","8.4","$6,100"
"319","Stevens, Craig","8.1","$4,500"
"320","Gates, Antonio","8","$5,900"
"321","Ertz, Zach","7.9","$5,000"
"322","Ebron, Eric","7.9","$4,900"
"323","Walford, Clive","7.8","$4,700"
"324","Smith, Lee","7","$4,500"
"325","Witten, Jason","7","$5,600"
"326","Kelce, Travis","5.2","$6,200"
"327","Reed, Jordan","4.8","$5,900"
"328","Seferian-Jenkins, Austin","4.6","$5,000"
"329","Willson, Luke","4.6","$4,800"
"330","James, Jesse","4.5","$4,600"
"331","Dickson, Ed","4.2","$4,800"
"332","Tamme, Jacob","4.1","$5,200"
"333","Fleener, Coby","4","$4,900"
"334","Cook, Jared","3.7","$4,700"
"335","Davis, Vernon","3.5","$5,200"
"336","Green, Ladarius","3.1","$5,000"
"337","Boyle, Nick","3","$4,500"
"338","Bennett, Martellus","2.9","$5,200"
"339","Rudolph, Kyle","2.8","$5,100"
"340","McDonald, Vance","2.8","$4,900"
"341","Fells, Darren","2.7","$4,800"
"342","Green, Virgil","2.7","$4,500"
"343","Hoomanawanui, Michael","2.4","$4,500"
"344","Daniels, Owen","2.3","$5,200"
"345","Rivera, Mychal","2.3","$4,600"
"346","Kroft, Tyler","2.2","$4,500"
"347","Brate, Cameron","2.2","$4,900"
"348","Celek, Brent","2.1","$5,600"
"349","Hill, Josh","2.1","$4,700"
"351","Gresham, Jermaine","1.8","$4,500"
"352","Hanna, James","1.6","$4,500"
"353","Davis, Kellen","1.3","$4,500"
"354","Phillips, John","1.3","$4,500"
"355","Fiedorowicz, C.J.","1.3","$4,500"
"356","Lewis, Marcedes","1.2","$4,500"
"357","Gillmore, Crockett","1.2","$5,600"
"358","Bibbs, E.J.","1.2","$4,500"
"359","Miller, Zach","1.1","$5,200"
"360","Allen, Dwayne","1.1","$4,600"
"361","Bell, Blake","1","$4,500"
"362","Cameron, Jordan","0.9","$5,000"
"363","Sims, Dion","0.9","$4,600"
"365","Pruitt, MyCole","0.9","$4,500"
"366","Stocker, Luke","0.9","$4,500"
"367","Harkey, Cory","0.9","$4,500"
"368","Johnson, David","0.2","$4,500"
"369","Perillo, Justin","0","$4,600"
"370","Burton, Trey","0","$4,600"
"371","Doyle, Jack","0","$4,500"
"372","Lee, Khari","0","$4,500"
"373","Mulligan, Matthew","0","$4,500"
"374","Ellison, Rhett","0","$4,500"
"375","Cumberland, Jeff","0","$4,500"
"376","Supernaw, Phillip","0","$4,500"
"377","Escobar, Gavin","0","$4,500"
"378","Pettigrew, Brandon","0","$4,500"
"379","Kendricks, Lance","0","$4,800"
"380","Fasano, Anthony","0","$4,500"
"381","Gragg, Chris","0","$4,500"
"382","Toilolo, Levine","0","$4,500"
"383","Stoneburner, Jake","0","$4,500"
"384","Dray, Jim","0","$4,500"
"385","Harbor, Clay","0","$4,500"
"386","Parker, Brian","0","$4,500"
"389","Boswell, Chris","16","$4,500"
"390","Graham, Shayne","16","$4,800"
"391","Bailey, Dan","15","$4,600"
"392","Nugent, Mike","15","$4,900"
"393","Prater, Matt","14","$4,500"
"394","Hopkins, Dustin","12","$4,500"
"395","Gould, Robbie","11","$4,600"
"396","Bullock, Randy","11","$4,700"
"397","Catanzaro, Chandler","9","$5,000"
"398","Brown, Josh","8","$4,900"
"399","Hauschka, Steven","8","$4,900"
"400","Tucker, Justin","7","$4,900"
"401","Succop, Ryan","6","$4,500"
"402","Carpenter, Dan","6","$4,500"
"403","McManus, Brandon","5","$4,800"
"404","Lambo, Josh","5","$4,700"
"405","Barth, Connor","5","$4,700"
"406","Gano, Graham","5","$5,000"
"407","Sturgis, Caleb","5","$4,600"
"408","Forbath, Kai","4","$4,600"
"409","Gostkowski, Stephen","4","$5,100"
"410","Vinatieri, Adam","4","$4,700"
"411","Coons, Travis","4","$4,600"
"412","Myers, Jason","3","$4,700"
"413","Crosby, Mason","3","$4,800"
"414","Hocker, Zach","3","$4,500"
"415","Dawson, Phil","2","$4,800"
"416","Santos, Cairo","2","$4,800"
"417","Janikowski, Sebastian","2","$4,600"
"418","Walsh, Blair","1","$4,800"
"419","Novak, Nick","1","$4,500"
"420","Franks, Andrew","1","$4,600"
"423","Denver Defense","23","$5,300"
"424","Philadelphia Defense","21","$4,500"
"425","Pittsburgh Defense","21","$4,500"
"426","Kansas City Defense","17","$4,700"
"427","Miami Defense","17","$4,500"
"428","Cincinnati Defense","16","$5,100"
"429","New Orleans Defense","13","$4,000"
"430","Seattle Defense","13","$4,800"
"431","New York G Defense","11","$4,500"
"432","San Francisco Defense","10","$4,000"
"433","Arizona Defense","9","$5,400"
"434","Oakland Defense","8","$4,400"
"435","Washington Defense","8","$4,400"
"436","Chicago Defense","7","$4,400"
"437","Baltimore Defense","7","$4,400"
"438","San Diego Defense","7","$4,000"
"439","Tampa Bay Defense","6","$4,200"
"440","New York J Defense","6","$4,600"
"441","Dallas Defense","6","$4,300"
"442","Minnesota Defense","6","$4,500"
"443","Tennessee Defense","6","$4,400"
"444","Detroit Defense","5","$4,500"
"445","Atlanta Defense","5","$4,600"
"446","Green Bay Defense","5","$4,700"
"447","Buffalo Defense","4","$4,500"
"448","Jacksonville Defense","4","$4,400"
"449","New England Defense","4","$4,800"
"450","Carolina Defense","3","$4,900"
"451","St. Louis Defense","2","$4,600"
"452","Houston Defense","0","$4,900"
"453","Indianapolis Defense","0","$4,100"
"454","Cleveland Defense","-3","$4,000"
