"","Player","Points","FD_Salary"
"129","Perkins, Paul","1.2","$4,500"
"130","Conner, James","1.2","$4,500"
"131","Zenner, Zach","0.4","$4,600"
"132","Rawls, Thomas","0.4","$5,100"
"133","Lacy, Eddie","0.3","$5,400"
"134","Dunbar, Lance","0","$4,500"
"135","Develin, James","0","$4,500"
"136","Burton, Michael","0","$4,500"
"137","Line, Zach","0","$4,500"
"138","Artis-Payne, Cameron","0","$4,600"
"139","Grant, Corey","0","$4,500"
"140","Ward, Terron","0","$4,600"
"141","Todman, Jordan","0","$4,500"
"142","Dayes, Matthew","0","$4,500"
"143","Barner, Kenjon","0","$4,600"
"144","Edmunds, Trey","0","$4,500"
"145","Cunningham, Benny","0","$4,600"
"146","Bohanon, Tommy","0","$4,500"
"147","Sherman, Anthony","0","$4,500"
"148","Bolden, Brandon","0","$4,500"
"149","Williams, Andre","0","$4,500"
"150","Watt, Derek","0","$4,500"
"151","Smith, Keith","0","$4,500"
"152","Nix, Roosevelt","0","$4,500"
"153","Kerridge, Joe","0","$4,500"
"154","Mays, Devante","0","$4,500"
"155","DiMarco, Patrick","0","$4,500"
"156","Coleman, Derrick","0","$4,500"
"157","Whittaker, Fozzy","0","$4,500"
"158","Janovich, Andy","0","$4,500"
"159","Ripkowski, Aaron","0","$4,500"
"160","Fluellen, David","0","$4,500"
"161","Toussaint, Fitzgerald","0","$4,500"
"162","Prosch, Jay","0","$4,500"
"163","Vitale, Dan","0","$4,500"
"166","Hill, Tyreek","33.5","$6,900"
"167","Agholor, Nelson","23.6","$6,300"
"168","Green, A.J.","23.2","$7,900"
"169","Allen, Keenan","21.5","$8,100"
"170","Fitzgerald, Larry","20.8","$7,400"
"171","Kearse, Jermaine","20.2","$5,800"
"172","Brown, Antonio","20.1","$9,100"
"173","Lee, Marqise","18.1","$6,000"
"174","Stills, Kenny","16.3","$5,400"
"175","Grant, Ryan","16.1","$4,900"
"176","Thomas, Michael","15.5","$7,600"
"177","Anderson, Robby","15.4","$7,200"
"178","Bryant, Dez","14.6","$7,100"
"179","Wallace, Mike","14.1","$5,800"
"180","Funchess, Devin","14","$7,500"
"181","Goodwin, Marquise","13.9","$5,300"
"182","Hilton, T.Y.","12.6","$7,000"
"183","Cole, Keelan","12.4","$4,500"
"184","Taylor, Trent","12.2","$4,500"
"185","Hopkins, DeAndre","12","$8,000"
"186","Patterson, Cordarrelle","11.8","$5,500"
"187","Watkins, Sammy","11.3","$6,400"
"188","Jones, Marvin","11","$7,100"
"189","Tate, Golden","10.9","$6,900"
"190","Baldwin, Doug","10.9","$7,700"
"191","Westbrook, Dede","10.8","$4,700"
"192","Gordon, Josh","10.5","$5,800"
"193","Doctson, Josh","10.1","$5,700"
"194","Holton, Johnny","9.4","$4,500"
"195","Kupp, Cooper","9.3","$6,300"
"196","Inman, Dontrelle","9.1","$4,900"
"197","Miller, Braxton","9.1","$4,500"
"198","Benjamin, Travis","8.8","$5,200"
"199","Lockett, Tyler","8.7","$5,400"
"200","Landry, Jarvis","8.7","$6,900"
"201","Jeffery, Alshon","8.1","$7,300"
"202","LaFell, Brandon","7.5","$5,200"
"203","Crowder, Jamison","7.2","$6,900"
"204","Roberts, Seth","7.1","$4,900"
"205","Shepard, Sterling","7.1","$6,700"
"206","Thielen, Adam","7.1","$7,800"
"207","Moncrief, Donte","6.2","$5,100"
"208","Adams, Davante","6.2","$6,500"
"209","Maclin, Jeremy","6.1","$6,000"
"210","Bryant, Martavis","6","$5,600"
"211","Switzer, Ryan","6","$4,500"
"212","Sanu, Mohamed","5.8","$6,100"
"213","Golladay, Kenny","5.4","$5,200"
"214","Smith, Torrey","5.4","$5,000"
"215","Rogers, Chester","5.3","$5,000"
"216","Humphries, Adam","5.3","$4,700"
"217","Nelson, J.J.","5.2","$4,800"
"218","Diggs, Stefon","4.7","$7,000"
"219","Amendola, Danny","4.4","$5,300"
"220","Shepard, Russell","4.4","$5,000"
"221","Ginn Jr., Ted","4.3","$5,500"
"222","Evans, Mike","4.3","$7,500"
"223","Moore, Chris","4.3","$4,500"
"224","King, Tavarres","4.3","$4,800"
"225","Wilson, Albert","4.2","$5,500"
"226","Decker, Eric","4.2","$4,900"
"227","Nelson, Jordy","4.2","$6,400"
"228","Snead, Willie","4.1","$4,700"
"229","Coleman, Brandon","3.8","$5,100"
"230","Smith-Schuster, JuJu","3.7","$6,700"
"231","Thomas, Demaryius","3.7","$6,700"
"232","Hansen, Chad","3.5","$4,500"
"233","Wright, Kendall","3.5","$4,800"
"234","Jackson, DeSean","3.4","$6,200"
"235","Jones, Julio","3.4","$8,600"
"236","Godwin, Chris","3.4","$4,500"
"237","Wright, Jarius","3.3","$4,800"
"238","Jones, Zay","3.2","$4,500"
"239","Cooks, Brandin","3.2","$7,600"
"240","Thompson, Deonte","3.1","$4,600"
"241","Williams, Terrance","3.1","$5,200"
"242","Floyd, Michael","3","$4,500"
"243","Fowler, Bennie","2.8","$4,500"
"244","Robinson, Demarcus","2.7","$4,800"
"245","Boyd, Tyler","2.5","$4,500"
"246","Taylor, Taywan","2.5","$4,700"
"247","Hall, Marvin","2.5","$4,500"
"248","Beasley, Cole","2.4","$5,200"
"249","Bersin, Brenton","2.3","$4,500"
"250","Davis, Corey","2.2","$5,900"
"251","Murphy, Louis","2.1","$4,800"
"252","Sanders, Emmanuel","2.1","$6,500"
"253","Britt, Kenny","2","$4,800"
"254","Malone, Josh","1.9","$4,500"
"255","Matthews, Jordan","1.9","$5,600"
"256","Richardson, Paul","1.8","$6,000"
"257","Byrd, Damiere","1.7","$4,500"
"258","Thompson, Chris","1.6","$4,500"
"259","Gabriel, Taylor","1.6","$5,100"
"260","Reynolds, Josh","1.6","$5,200"
"261","Hollins, Mack","1.5","$4,500"
"262","Lewis, Roger","1.4","$5,100"
"263","Treadwell, Laquon","1.4","$4,800"
"264","Williams, Tyrell","1.3","$5,200"
"265","Ellington, Bruce","1.2","$5,200"
"266","Latimer, Cody","1","$4,500"
"267","Parker, DeVante","1","$6,100"
"268","Rogers, Eli","0.9","$4,500"
"269","Bellamy, Josh","0.9","$4,500"
"270","Cooper, Pharoh","0.8","$4,500"
"271","Austin, Tavon","0.8","$4,800"
"272","Lewis, Tommylee","0.7","$4,500"
"273","Stewart, ArDarius","0.5","$4,500"
"275","Brown, Noah","0.3","$4,500"
"276","Grant, Jakeem","0.2","$4,500"
"277","Butler, Brice","0","$4,700"
"278","Martino, Freddie","0","$4,500"
"279","Heyward-Bey, Darrius","0","$4,600"
"280","Dorsett, Phillip","0","$4,800"
"281","Erickson, Alex","0","$4,500"
"282","Bourne, Kendrick","0","$4,500"
"283","Golden, Brittan","0","$4,500"
"284","Weems, Eric","0","$4,500"
"285","Louis, Ricardo","0","$4,500"
"286","Wheaton, Markus","0","$4,500"
"287","Davis, Geremy","0","$4,500"
"288","Thomas, De'Anthony","0","$4,600"
"289","Thomas, Mike","0","$4,500"
"290","Natson, JoJo","0","$4,500"
"291","Allison, Geronimo","0","$4,500"
"292","Mickens, Jaydon","0","$4,500"
"293","Higgins, Rashard","0","$4,500"
"294","Tate, Brandon","0","$4,700"
"295","Aiken, Kamar","0","$4,600"
"296","Janis, Jeff","0","$4,500"
"297","Harris, Maurice","0","$4,600"
"298","Douglas, Harry","0","$4,500"
"299","Holmes, Andre","0","$4,500"
"300","Cobb, Randall","0","$5,200"
"301","Chesson, Jehu","0","$4,500"
"302","Roberts, Andre","0","$4,500"
"303","Campanaro, Michael","0","$4,500"
"304","Darboh, Amara","0","$4,500"
"305","Bolden, Victor","0","$4,500"
"306","Reedy, Bernard","0","$4,500"
"307","Raymond, Kalif","0","$4,500"
"308","Core, Cody","0","$4,500"
"309","Carroo, Leonte","0","$4,500"
"310","Robinson, Aldrick","0","$4,800"
"311","Coleman, Corey","0","$5,800"
"312","Jones, T.J.","0","$4,900"
"313","McKenzie, Isaiah","0","$4,500"
"314","Brown, Jaron","0","$5,000"
"315","Williams, Chad","0","$4,500"
"316","Hardy, Justin","0","$4,500"
"317","Davis, Trevor","0","$4,500"
"318","McEvoy, Tanner","0","$4,500"
"319","Clay, Kaelin","-0.2","$4,500"
"322","Kelce, Travis","23.4","$7,000"
"323","Engram, Evan","19.4","$6,900"
"324","Gronkowski, Rob","19.2","$8,100"
"325","Brate, Cameron","16.9","$5,000"
"326","Anderson, Stephen","16.4","$4,500"
"327","Njoku, David","15.4","$4,500"
"328","Walker, Delanie","14.8","$6,400"
"329","Rudolph, Kyle","11.6","$6,000"
"330","Henry, Hunter","11.6","$5,400"
"331","Graham, Jimmy","10.1","$6,700"
"332","Watson, Ben","9.9","$4,800"
"333","Thomas, Julius","9.5","$5,200"
"334","Lewis, Marcedes","8.6","$4,700"
"335","Everett, Gerald","7.7","$4,500"
"336","Walford, Clive","7.7","$4,500"
"337","Witten, Jason","7.3","$5,500"
"338","Burton, Trey","6.2","$4,500"
"339","Ebron, Eric","5.8","$5,300"
"340","Vannett, Nick","5.5","$4,500"
"341","Seals-Jones, Ricky","5.4","$5,600"
"342","Gates, Antonio","4.7","$4,500"
"343","DeValve, Seth","4.3","$4,500"
"344","Green, Virgil","4.1","$4,500"
"345","Celek, Garrett","4","$4,500"
"346","Kroft, Tyler","4","$5,600"
"347","Hooper, Austin","3.6","$5,400"
"348","Clay, Charles","3.5","$5,500"
"349","Toilolo, Levine","3.5","$4,500"
"350","O'Shaughnessy, James","3.4","$4,500"
"351","Ertz, Zach","3.4","$7,500"
"352","Fasano, Anthony","3.4","$4,500"
"353","Doyle, Jack","3.1","$5,700"
"354","Kittle, George","3","$4,900"
"355","Roberts, Michael","2.8","$4,500"
"356","Dickson, Ed","2.8","$4,900"
"357","Paul, Niles","2.7","$4,500"
"358","Gresham, Jermaine","2.7","$4,500"
"359","Uzomah, C.J.","2.6","$4,500"
"360","Traylor, Austin","2.6","$4,500"
"361","Fiedorowicz, C.J.","2.6","$4,600"
"362","Davis, Vernon","2.5","$5,600"
"363","Supernaw, Phillip","2.5","$4,500"
"364","Howard, O.J.","2.2","$5,300"
"365","Williams, Brandon","2.1","$4,500"
"366","Fells, Darren","2","$4,700"
"367","Thomas, Logan","2","$4,500"
"368","Carrier, Derek","1.9","$4,500"
"369","James, Jesse","1.8","$5,300"
"370","Cross, Alan","1.8","$4,500"
"371","Brown, Daniel","1.8","$4,500"
"372","Seferian-Jenkins, Austin","1.7","$5,800"
"373","Auclair, Antony","1.6","$4,500"
"374","Kendricks, Lance","1.6","$4,500"
"375","Boyle, Nick","1.6","$4,500"
"376","Grimble, Xavier","1.4","$4,500"
"377","Cook, Jared","1.4","$5,500"
"378","Higbee, Tyler","1.1","$4,500"
"379","Sims, Dion","1","$4,500"
"380","Ellison, Rhett","1","$4,500"
"381","Rodgers, Richard","0.9","$4,700"
"382","Allen, Dwayne","0.8","$4,500"
"383","Williams, Maxx","0.6","$4,500"
"384","Hoomanawanui, Michael","0.5","$4,500"
"385","Harris, Clark","0","$4,500"
"386","Sprinkle, Jeremy","0","$4,500"
"387","Paulsen, Logan","0","$4,500"
"388","McGrath, Sean","0","$4,500"
"389","Manhertz, Chris","0","$4,500"
"390","Lee, Khari","0","$4,500"
"391","Sterling, Neal","0","$4,500"
"392","Niklas, Troy","0","$4,500"
"393","Cumberland, Jeff","0","$4,500"
"394","Carter, Cethan","0","$4,500"
"395","Smith, Jonnu","0","$4,500"
"396","Shaheen, Adam","0","$4,900"
"397","Swaim, Geoff","0","$4,500"
"398","Tomlinson, Eric","0","$4,500"
"399","Mayle, Vince","0","$4,500"
"400","Harris, Demetrius","0","$4,500"
"401","Heuerman, Jeff","0","$4,500"
"402","Adams, Jerell","0","$4,500"
"403","Smith, Lee","0","$4,500"
"404","Willson, Luke","0","$4,500"
"405","Koyack, Ben","0","$4,500"
"406","Telfer, Randall","0","$4,500"
"407","Bell, Blake","0","$4,500"
"408","Hewitt, Ryan","0","$4,500"
"409","Celek, Brent","0","$4,500"
"410","Braunecker, Ben","0","$4,500"
"411","Hollister, Jacob","0","$4,500"
"412","Morgan, David","0","$4,500"
"413","Gray, Marqueis","0","$4,500"
"414","Hanna, James","0","$4,500"
"415","Charles, Orson","0","$4,500"
"416","Hill, Josh","-0.7","$4,500"
"419","Zuerlein, Greg","17","$5,300"
"420","Tucker, Justin","17","$5,000"
"421","Gould, Robbie","15","$4,500"
"423","Catanzaro, Chandler","13","$4,600"
"424","Gostkowski, Stephen","13","$5,200"
"425","Boswell, Chris","11","$4,900"
"426","Lambo, Josh","10","$4,600"
"427","Bryant, Matt","10","$4,900"
"428","Bullock, Randy","9","$4,600"
"429","Bailey, Dan","8","$4,700"
"430","Fairbairn, Ka'imi","8","$4,600"
"431","Murray, Patrick","8","$4,600"
"432","Crosby, Mason","8","$4,600"
"433","Rosas, Aldrick","7","$4,500"
"434","Lutz, Wil","7","$5,000"
"435","Walsh, Blair","7","$4,600"
"436","Succop, Ryan","7","$4,800"
"437","Parkey, Cody","7","$4,500"
"438","Butker, Harrison","7","$4,900"
"439","Tavecchio, Giorgio","6","$4,700"
"440","Dawson, Phil","6","$4,500"
"441","Gonzalez, Zane","4","$4,500"
"442","Vinatieri, Adam","4","$4,700"
"443","Elliott, Jake","4","$5,100"
"444","Hauschka, Steven","4","$4,600"
"445","McManus, Brandon","3","$4,700"
"446","Gano, Graham","3","$4,900"
"447","Forbath, Kai","2","$4,700"
"448","Santos, Cairo","2","$4,600"
"449","Rose, Nick","2","$4,600"
"450","Prater, Matt","2","$5,100"
"453","Miami","28","$4,500"
"454","LA Rams","21","$5,000"
"455","Dallas","19","$4,100"
"456","Green Bay","16","$4,400"
"457","Baltimore","16","$4,600"
"458","Denver","14","$4,600"
"459","New England","13","$4,600"
"460","Jacksonville","12","$5,600"
"461","Chicago","11","$4,600"
"462","Seattle","11","$4,500"
"463","LA Chargers","11","$5,300"
"464","Tennessee","10","$4,700"
"465","Oakland","8","$4,600"
"466","San Francisco","6","$4,400"
"467","Buffalo","5","$4,000"
"468","Tampa Bay","5","$4,600"
"469","New Orleans","4","$4,600"
"470","Houston","4","$4,500"
"471","Minnesota","4","$4,500"
"472","Cincinnati","3","$4,200"
"473","Carolina","3","$4,200"
"474","Atlanta","3","$4,400"
"475","Arizona","3","$4,300"
"476","Pittsburgh","3","$4,800"
"477","New York G","3","$4,200"
"478","Philadelphia","2","$4,600"
"479","Cleveland","2","$4,000"
"480","New York J","1","$4,400"
"481","Washington","0","$4,600"
"482","Indianapolis","0","$4,300"
"483","Detroit","-4","$4,700"
"484","Kansas City","-4","$4,600"
