"","Player","Points","FD_Salary"
"85","Blount, LeGarrette","3.7","$5,900"
"86","Foreman, D'Onta","3.7","$5,000"
"87","McKissic, J.D.","3.6","$4,500"
"88","Tolbert, Mike","3.1","$4,600"
"89","Vereen, Shane","2.9","$5,000"
"90","Mack, Marlon","2.9","$5,700"
"91","Breida, Matt","2.9","$5,300"
"92","Smallwood, Wendell","2.5","$5,400"
"93","McCoy, LeSean","2.5","$8,500"
"94","Ellington, Andre","2.4","$5,100"
"95","Jones, Aaron","2.1","$6,900"
"96","Sims, Charles","2.1","$4,700"
"97","Gallman, Wayne","2.1","$5,500"
"98","Washington, DeAndre","1.9","$5,400"
"99","Grant, Corey","1.8","$4,500"
"100","Richard, Jalen","1.4","$5,100"
"101","Coleman, Derrick","1.4","$4,500"
"102","Ripkowski, Aaron","1.4","$4,500"
"103","Anderson, C.J.","1.3","$6,500"
"104","Bohanon, Tommy","1.1","$4,500"
"105","Morris, Alfred","1.1","$5,600"
"106","Perine, Samaje","0.9","$5,200"
"107","Martin, Doug","0.7","$6,700"
"108","Rainey, Bobby","0.6","$4,600"
"109","Williams, Kerwynn","0.6","$4,700"
"110","Prosch, Jay","0.6","$4,500"
"111","Line, Zach","0.4","$4,500"
"112","Artis-Payne, Cameron","0.3","$4,700"
"113","Washington, Dwayne","0.1","$4,500"
"114","Rodgers, Jacquizz","0","$4,500"
"115","Mostert, Raheem","0","$4,500"
"116","Ferguson, Josh","0","$4,500"
"117","Ward, Terron","0","$4,500"
"118","Todman, Jordan","0","$4,500"
"119","Madden, Tre","0","$4,500"
"120","Lasco, Daniel","0","$4,500"
"121","Penny, Elijhaa","0","$4,500"
"122","Barner, Kenjon","0","$4,500"
"123","Edmunds, Trey","0","$4,500"
"124","Perry, Senorise","0","$4,500"
"125","Perkins, Paul","0","$4,600"
"126","Sherman, Anthony","0","$4,500"
"127","Smith, Keith","0","$4,500"
"128","Blue, Alfred","0","$4,500"
"129","Hunt, Akeem","0","$4,500"
"130","Jones, Taiwan","0","$4,600"
"131","Smith, Rod","0","$4,500"
"132","DiMarco, Patrick","0","$4,500"
"133","Janovich, Andy","0","$4,500"
"134","Fowler, Jalston","0","$4,500"
"135","Fluellen, David","0","$4,500"
"136","Bernard, Giovani","-0.1","$4,800"
"137","Juszczyk, Kyle","-0.5","$4,500"
"138","Stewart, Jonathan","-1.9","$5,300"
"141","Hilton, T.Y.","32","$6,600"
"142","Jones, Marvin","26.2","$6,000"
"143","Jeffery, Alshon","23.4","$6,700"
"144","Woods, Robert","21","$5,700"
"145","Baldwin, Doug","20.3","$7,900"
"146","Williams, Terrance","18.6","$4,600"
"147","Thompson, Deonte","17.6","$4,900"
"148","Hopkins, DeAndre","17.6","$9,100"
"149","Lee, Marqise","17.5","$5,700"
"150","Thomas, Demaryius","17","$6,700"
"151","Beasley, Cole","16.4","$4,800"
"152","Matthews, Rishard","15","$5,500"
"153","Jones, Julio","14.8","$7,900"
"154","Tate, Golden","14.8","$7,300"
"155","Jones, Zay","14.3","$4,500"
"156","Hill, Tyreek","14.3","$7,700"
"157","Ginn Jr., Ted","13.9","$5,700"
"158","Maclin, Jeremy","13.8","$6,300"
"159","Watkins, Sammy","13.2","$6,000"
"160","Anderson, Robby","12.8","$6,400"
"161","Landry, Jarvis","12.2","$7,000"
"162","Funchess, Devin","11.1","$6,100"
"163","Holton, Johnny","10.9","$4,500"
"164","King, Tavarres","10.8","$4,500"
"165","Thomas, Michael","10.5","$7,600"
"166","Bryant, Dez","10.3","$7,700"
"167","Parker, DeVante","10.1","$6,100"
"168","Wallace, Mike","9.9","$5,500"
"169","Sanu, Mohamed","9.8","$5,800"
"170","Decker, Eric","9.6","$4,700"
"171","Shepard, Sterling","9.5","$5,900"
"172","Fitzgerald, Larry","9.5","$7,000"
"173","Adams, Davante","8.8","$6,500"
"174","Cobb, Randall","8.4","$5,400"
"175","Cooper, Amari","7.8","$6,900"
"176","Goodwin, Marquise","7.8","$4,800"
"177","Gabriel, Taylor","7.4","$5,300"
"178","Doctson, Josh","7.4","$5,300"
"179","Kupp, Cooper","6.9","$6,000"
"180","Brown, Jaron","6.8","$5,200"
"181","Quick, Brian","6.4","$4,500"
"182","Cole, Keelan","6.2","$4,500"
"183","Latimer, Cody","6.1","$4,500"
"184","Mickens, Jaydon","6","$4,500"
"185","Brown, John","5.7","$5,700"
"186","Thomas, De'Anthony","5.6","$4,600"
"187","Richardson, Paul","5.6","$5,800"
"188","Matthews, Jordan","5.6","$5,900"
"189","Crabtree, Michael","5.5","$7,100"
"190","Nelson, Jordy","5.5","$6,900"
"191","Grant, Ryan","5.4","$4,600"
"192","Samuel, Curtis","5.2","$4,700"
"193","Bourne, Kendrick","4.9","$4,500"
"194","Kearse, Jermaine","4.8","$6,100"
"195","Hurns, Allen","4.6","$5,500"
"196","Agholor, Nelson","4.6","$6,300"
"197","Jackson, DeSean","4.3","$6,200"
"198","Perriman, Breshad","4.3","$4,600"
"199","Austin, Tavon","4.3","$4,800"
"200","Stills, Kenny","4.3","$5,500"
"201","Fuller, Will","4.2","$7,800"
"202","Jones, T.J.","3.9","$5,300"
"203","Roberts, Seth","3.8","$4,800"
"204","LaFell, Brandon","3.8","$4,900"
"205","Davis, Corey","3.8","$5,500"
"206","Ellington, Bruce","3.7","$4,600"
"207","Hardy, Justin","3.6","$4,500"
"208","Sanders, Emmanuel","3.5","$6,500"
"209","Taylor, Trent","3.2","$4,500"
"210","Robinson, Demarcus","2.8","$4,500"
"211","Robinson, Aldrick","2.8","$4,800"
"212","Pryor, Terrelle","2.7","$5,300"
"213","Humphries, Adam","2.4","$4,900"
"214","Rogers, Chester","2.2","$4,500"
"215","Moore, Chris","2.1","$4,500"
"216","Holmes, Andre","2.1","$4,500"
"217","Lockett, Tyler","2","$5,500"
"218","Nelson, J.J.","2","$4,900"
"219","Reedy, Bernard","2","$4,500"
"220","McKenzie, Isaiah","1.9","$4,500"
"221","Davis, Trevor","1.9","$4,500"
"222","Evans, Mike","1.8","$8,500"
"223","Malone, Josh","1.8","$4,700"
"224","Smith, Torrey","1.6","$5,000"
"225","Chesson, Jehu","1.5","$4,500"
"226","McEvoy, Tanner","1.5","$4,500"
"227","Cooper, Pharoh","1.4","$4,500"
"228","Godwin, Chris","1.4","$4,500"
"229","Hollins, Mack","1.3","$4,500"
"230","Moncrief, Donte","1.2","$4,900"
"231","Coleman, Brandon","1.2","$5,400"
"232","Butler, Brice","1.1","$5,000"
"233","Green, A.J.","1.1","$8,200"
"234","Shepard, Russell","1.1","$4,800"
"235","Lewis, Roger","0.9","$5,300"
"236","Taylor, Taywan","0.1","$4,600"
"237","Thompson, Chris","0","$4,500"
"238","Fowler, Bennie","0","$4,500"
"239","Erickson, Alex","0","$4,500"
"240","Eagan, Ed","0","$4,500"
"241","Golden, Brittan","0","$4,500"
"242","Abbrederis, Jared","0","$4,500"
"243","Weems, Eric","0","$4,500"
"244","Patterson, Cordarrelle","0","$4,700"
"245","Allison, Geronimo","0","$4,500"
"246","Rudolph, Travis","0","$4,600"
"247","Benn, Arrelious","0","$4,500"
"248","Clay, Kaelin","0","$4,500"
"249","Aiken, Kamar","0","$4,600"
"250","Janis, Jeff","0","$4,500"
"251","Kerley, Jeremy","0","$5,400"
"252","Lewis, Tommylee","0","$4,500"
"253","Johnson, Marcus","0","$4,500"
"254","Roberts, Andre","0","$4,500"
"255","Bersin, Brenton","0","$4,500"
"256","Stewart, ArDarius","0","$4,500"
"257","Darboh, Amara","0","$4,500"
"258","Bolden, Victor","0","$4,500"
"259","Reynolds, Josh","0","$4,500"
"260","Core, Cody","0","$4,500"
"261","Carroo, Leonte","0","$4,500"
"262","Bray, Quan","0","$4,500"
"263","Grant, Jakeem","0","$4,500"
"264","Switzer, Ryan","0","$4,500"
"265","Snead, Willie","-2","$5,300"
"268","Thomas, Julius","17.4","$4,800"
"269","Kelce, Travis","16.8","$7,000"
"270","Cook, Jared","16.6","$5,500"
"271","Engram, Evan","15","$6,300"
"272","Burton, Trey","11.1","$4,500"
"273","Doyle, Jack","10.3","$5,700"
"274","Davis, Vernon","10.2","$5,400"
"275","Walker, Delanie","9.6","$5,600"
"276","Gresham, Jermaine","9.3","$4,500"
"277","Kroft, Tyler","8.9","$5,500"
"278","Graham, Jimmy","8.4","$6,200"
"279","Stocker, Luke","8.3","$4,500"
"280","Watson, Ben","7.6","$4,700"
"281","Willson, Luke","7.5","$4,500"
"282","Higbee, Tyler","7.3","$4,500"
"283","Lewis, Marcedes","6.4","$4,700"
"284","Anderson, Stephen","6.4","$4,500"
"285","Everett, Gerald","6.2","$4,500"
"286","Fleener, Coby","5.6","$4,800"
"287","Celek, Brent","5.4","$4,500"
"288","O'Leary, Nick","5.1","$4,900"
"289","Hooper, Austin","5.1","$4,700"
"290","Ebron, Eric","5","$5,200"
"291","Williams, Maxx","4.4","$4,500"
"292","Kendricks, Lance","4.2","$4,500"
"293","Kittle, George","4.2","$5,000"
"294","Thomas, Logan","3.5","$4,500"
"295","Ellison, Rhett","3.1","$4,500"
"296","Seferian-Jenkins, Austin","3","$6,000"
"297","Williams, Brandon","3","$4,500"
"298","Niklas, Troy","2.1","$4,500"
"299","Fasano, Anthony","1.9","$4,500"
"300","Celek, Garrett","1.8","$4,500"
"301","Derby, A.J.","1.6","$4,500"
"302","Fells, Darren","1.5","$4,800"
"303","Brate, Cameron","1.4","$6,100"
"304","Toilolo, Levine","1.3","$4,500"
"305","O'Shaughnessy, James","1.1","$4,500"
"306","Tomlinson, Eric","1.1","$4,500"
"307","Rodgers, Richard","1","$4,500"
"308","Carrier, Derek","1","$4,500"
"309","Witten, Jason","1","$5,900"
"310","Travis, Ross","0.8","$4,500"
"311","Gray, Marqueis","0.3","$4,500"
"312","Harris, Clark","0","$4,500"
"313","Sprinkle, Jeremy","0","$4,500"
"314","Momah, Ifeanyi","0","$4,500"
"315","Manhertz, Chris","0","$4,500"
"316","Lee, Khari","0","$4,500"
"317","Sterling, Neal","0","$4,500"
"318","Walford, Clive","0","$4,500"
"319","Carter, Cethan","0","$4,500"
"320","Smith, Jonnu","0","$4,500"
"321","Supernaw, Phillip","0","$4,500"
"322","Swaim, Geoff","0","$4,500"
"323","Mayle, Vince","0","$4,500"
"324","Harris, Demetrius","0","$4,500"
"325","Uzomah, C.J.","0","$4,500"
"326","Roberts, Michael","0","$4,500"
"327","Heuerman, Jeff","0","$4,500"
"328","Green, Virgil","0","$4,500"
"329","Adams, Jerell","0","$4,500"
"330","Smith, Lee","0","$4,500"
"331","LaCosse, Matt","0","$4,500"
"332","Koyack, Ben","0","$4,500"
"333","Griffin, Ryan","0","$5,200"
"334","Dickson, Ed","0","$4,900"
"335","Daniels, Darrell","0","$4,500"
"336","Hoomanawanui, Michael","0","$4,500"
"337","Hewitt, Ryan","0","$4,500"
"338","Vannett, Nick","0","$4,500"
"339","Hill, Josh","0","$4,500"
"340","Hikutini, Cole","0","$4,500"
"341","Hanna, James","0","$4,500"
"342","Howard, O.J.","-0.9","$5,300"
"345","Zuerlein, Greg","17","$5,300"
"346","McManus, Brandon","15","$4,700"
"347","Lambo, Josh","13","$4,700"
"348","Prater, Matt","13","$4,900"
"349","Tavecchio, Giorgio","11","$4,700"
"350","Catanzaro, Chandler","11","$4,700"
"351","Vinatieri, Adam","10","$4,500"
"352","Elliott, Jake","10","$5,000"
"353","Gano, Graham","9","$4,800"
"354","Tucker, Justin","9","$4,900"
"355","Dawson, Phil","8","$4,700"
"356","Bryant, Matt","7","$5,000"
"357","Rosas, Aldrick","7","$4,500"
"358","Lutz, Wil","7","$5,100"
"359","Succop, Ryan","6","$4,900"
"360","Murray, Patrick","6","$4,700"
"361","Rose, Nick","5","$4,500"
"362","Gould, Robbie","5","$4,500"
"363","Parkey, Cody","5","$4,500"
"364","Crosby, Mason","5","$4,700"
"365","Butker, Harrison","5","$5,200"
"366","Nugent, Mike","4","$4,600"
"367","Hauschka, Steven","3","$4,800"
"368","Fairbairn, Ka'imi","2","$5,000"
"370","Walsh, Blair","0","$4,700"
"373","New Orleans","18","$4,500"
"374","New York J","13","$4,500"
"375","Arizona","13","$4,900"
"376","Jacksonville","12","$5,300"
"377","Houston","12","$5,200"
"378","Seattle","11","$5,000"
"379","LA Rams","11","$4,800"
"380","Washington","10","$4,100"
"381","Philadelphia","8","$5,200"
"382","Indianapolis","8","$4,000"
"383","Tampa Bay","7","$4,200"
"384","Tennessee","7","$5,100"
"385","Denver","6","$4,500"
"386","Detroit","6","$4,500"
"387","Atlanta","6","$4,400"
"388","Carolina","5","$4,500"
"389","Dallas","5","$4,300"
"390","San Francisco","5","$4,400"
"391","Miami","5","$4,200"
"392","Baltimore","5","$4,700"
"393","Oakland","3","$4,600"
"394","Cincinnati","3","$4,600"
"395","Green Bay","2","$4,300"
"396","Buffalo","0","$4,700"
"397","Kansas City","0","$4,400"
"398","New York G","-4","$4,100"
