"","Player","Points","FD_Salary"
"218","Jones, T.J.","6.8","$4,500"
"219","Britt, Kenny","6.7","$5,500"
"220","Robinson, Aldrick","6.7","$4,600"
"221","Patterson, Cordarrelle","6.5","$4,700"
"222","Matthews, Rishard","6.4","$6,000"
"223","Thielen, Adam","6.4","$6,400"
"224","Bryant, Martavis","6.3","$6,100"
"225","Hurns, Allen","6.2","$6,400"
"226","Brown, John","6.2","$5,800"
"227","Kerley, Jeremy","6.2","$4,800"
"228","Hill, Tyreek","6","$7,400"
"229","Cooks, Brandin","5.7","$7,900"
"230","Garcon, Pierre","5.6","$6,600"
"231","Williams, Terrance","5.4","$4,700"
"232","Brown, Antonio","5.4","$9,200"
"233","Jones, Marvin","5.2","$5,700"
"234","Austin, Tavon","5.1","$4,700"
"235","Bellamy, Josh","5.1","$4,500"
"236","Nelson, J.J.","4.9","$5,900"
"237","Sanders, Emmanuel","4.7","$6,900"
"238","Tate, Golden","4.6","$7,100"
"239","Fowler, Bennie","4.5","$4,500"
"240","Jones, Julio","4.5","$8,400"
"241","Campanaro, Michael","4.5","$4,500"
"242","Hilton, T.Y.","4.5","$7,000"
"243","Williams, Nick","4.5","$4,500"
"244","Ginn Jr., Ted","4.4","$6,000"
"245","Conley, Chris","4.1","$4,700"
"246","Kearse, Jermaine","3.7","$5,600"
"247","Doctson, Josh","3.7","$4,600"
"248","Maclin, Jeremy","3.6","$6,400"
"249","Coleman, Brandon","3.6","$5,600"
"250","Beasley, Cole","3.2","$5,100"
"251","Benjamin, Travis","3.1","$5,000"
"252","Jackson, DeSean","3","$6,700"
"253","Lee, Marqise","2.8","$6,200"
"254","Stills, Kenny","2.8","$4,800"
"255","LaFell, Brandon","2.7","$4,600"
"256","Woods, Robert","2.7","$5,500"
"257","Boyd, Tyler","2.5","$4,600"
"258","Jones, Zay","2.3","$4,500"
"259","Decker, Eric","2.3","$5,600"
"260","Goodwin, Marquise","2.3","$5,400"
"261","Watkins, Sammy","2.2","$7,200"
"262","Dorsett, Phillip","2.2","$5,300"
"263","Darboh, Amara","2","$4,500"
"264","Cooper, Amari","1.9","$7,500"
"265","Shepard, Russell","1.8","$5,300"
"266","Matthews, Chris","1.7","$4,500"
"267","Thomas, Demaryius","1.6","$6,900"
"268","Holmes, Andre","1.5","$4,600"
"269","Cole, Keelan","1.5","$4,500"
"270","Smith, Torrey","1.4","$5,200"
"271","Byrd, Damiere","1.2","$4,500"
"272","Sanu, Mohamed","1.2","$5,600"
"273","Inman, Dontrelle","1.2","$4,500"
"274","Perriman, Breshad","1.1","$4,700"
"275","Hunter, Justin","1","$4,500"
"276","Aiken, Kamar","0.9","$4,700"
"277","Taylor, Taywan","0.6","$4,500"
"278","Lewis, Tommylee","0.6","$4,800"
"279","Heyward-Bey, Darrius","0.3","$4,600"
"280","Gabriel, Taylor","0","$5,500"
"281","Hollins, Mack","0","$4,500"
"282","Erickson, Alex","0","$4,500"
"283","Golden, Brittan","0","$4,500"
"284","Lewis, Roger","0","$4,500"
"285","Abbrederis, Jared","0","$4,500"
"286","Wright, Jarius","0","$4,500"
"287","Weems, Eric","0","$4,500"
"288","Cooper, Pharoh","0","$4,500"
"289","Wheaton, Markus","0","$4,600"
"290","Thomas, De'Anthony","0","$4,600"
"291","Robinson, Demarcus","0","$4,500"
"292","Godwin, Chris","0","$4,500"
"293","Brown, Noah","0","$4,500"
"294","Allison, Geronimo","0","$5,500"
"295","Benn, Arrelious","0","$4,500"
"296","Higgins, Rashard","0","$5,100"
"297","Clay, Kaelin","0","$4,500"
"298","Janis, Jeff","0","$4,800"
"299","Johnson, Marcus","0","$4,500"
"300","Williams, Kasen","0","$4,500"
"301","Treadwell, Laquon","0","$4,700"
"302","Roberts, Andre","0","$4,500"
"303","Leslie, Jordan","0","$4,900"
"304","Stewart, ArDarius","0","$4,500"
"305","Bolden, Victor","0","$4,500"
"306","Reedy, Bernard","0","$4,500"
"307","Reynolds, Josh","0","$4,500"
"308","Core, Cody","0","$4,500"
"309","Carroo, Leonte","0","$4,500"
"310","McKenzie, Isaiah","0","$4,500"
"311","Bray, Quan","0","$4,500"
"312","Taylor, Jordan","0","$4,500"
"313","Grant, Jakeem","0","$4,500"
"314","Davis, Trevor","0","$4,500"
"315","Harris, Dwayne","0","$4,500"
"316","McEvoy, Tanner","0","$4,500"
"317","Crowder, Jamison","-0.2","$6,100"
"318","Switzer, Ryan","-1.7","$4,500"
"321","Kroft, Tyler","21.8","$4,900"
"322","Kelce, Travis","20.9","$7,400"
"323","Brate, Cameron","16","$5,300"
"324","Derby, A.J.","15.5","$4,700"
"325","Clay, Charles","13.7","$5,300"
"326","Howard, O.J.","13.3","$4,800"
"327","Ertz, Zach","10.6","$6,900"
"328","Gronkowski, Rob","10","$8,500"
"329","Davis, Vernon","9.9","$5,100"
"330","Hanna, James","9.3","$4,500"
"331","Engram, Evan","9.2","$5,200"
"332","Henry, Hunter","8.6","$5,600"
"333","Graham, Jimmy","8.1","$6,200"
"334","Ellison, Rhett","8.1","$4,500"
"335","Dickson, Ed","7.7","$4,900"
"336","Hooper, Austin","7.5","$5,000"
"337","Willson, Luke","7.1","$4,500"
"338","Bennett, Martellus","6.9","$5,800"
"339","Watson, Ben","6.8","$5,200"
"340","Seferian-Jenkins, Austin","6.6","$4,800"
"341","Walker, Delanie","6.6","$6,500"
"342","Higbee, Tyler","6.2","$4,500"
"343","Boyle, Nick","6.1","$4,500"
"344","Cook, Jared","6.1","$5,500"
"345","Fells, Darren","6","$4,500"
"346","James, Jesse","5.5","$5,100"
"347","Miller, Zach","5.5","$4,800"
"348","Doyle, Jack","5.2","$5,400"
"349","Kittle, George","4.5","$4,500"
"350","Rudolph, Kyle","4.4","$5,300"
"351","Thomas, Julius","3.9","$4,700"
"352","Anderson, Stephen","3.8","$4,500"
"353","Ebron, Eric","3.7","$5,300"
"354","Williams, Brandon","3.7","$4,500"
"355","Reed, Jordan","3.6","$6,700"
"356","Toilolo, Levine","3.6","$4,500"
"357","Gates, Antonio","3.3","$4,700"
"358","Fleener, Coby","3.1","$5,400"
"359","Smith, Lee","2.5","$4,500"
"360","Griffin, Ryan","2.3","$4,500"
"361","Gresham, Jermaine","2.2","$4,500"
"362","Njoku, David","2.1","$4,900"
"363","Hewitt, Ryan","2.1","$4,500"
"364","Roberts, Michael","2","$4,500"
"365","Hoomanawanui, Michael","1.8","$4,500"
"367","Uzomah, C.J.","1.6","$4,500"
"368","Witten, Jason","1.4","$5,700"
"369","Everett, Gerald","1.3","$4,500"
"370","Sims, Dion","1.3","$4,500"
"371","DeValve, Seth","0.7","$4,700"
"372","Kendricks, Lance","0.5","$4,500"
"373","Celek, Garrett","0","$4,500"
"374","Harris, Clark","0","$4,500"
"375","Burton, Trey","0","$4,500"
"376","Rodgers, Richard","0","$4,600"
"377","Paulsen, Logan","0","$4,500"
"378","McGrath, Sean","0","$4,500"
"379","Momah, Ifeanyi","0","$4,500"
"380","Manhertz, Chris","0","$4,500"
"381","Sterling, Neal","0","$4,500"
"382","Walford, Clive","0","$4,500"
"383","Niklas, Troy","0","$4,500"
"384","Thomas, Logan","0","$4,500"
"385","Lewis, Marcedes","0","$4,500"
"386","Travis, Ross","0","$4,500"
"387","Smith, Jonnu","0","$4,500"
"388","O'Shaughnessy, James","0","$4,500"
"389","Shaheen, Adam","0","$4,500"
"390","Supernaw, Phillip","0","$4,500"
"391","O'Leary, Nick","0","$4,500"
"392","Swaim, Geoff","0","$4,500"
"393","Tomlinson, Eric","0","$4,500"
"394","Carrier, Derek","0","$4,500"
"395","Paul, Niles","0","$4,500"
"396","Mayle, Vince","0","$4,500"
"397","Harris, Demetrius","0","$4,500"
"398","Grimble, Xavier","0","$4,500"
"399","Heuerman, Jeff","0","$4,500"
"400","Green, Virgil","0","$4,600"
"401","Adams, Jerell","0","$4,500"
"402","Fasano, Anthony","0","$4,500"
"403","Koyack, Ben","0","$4,500"
"404","Telfer, Randall","0","$4,500"
"405","Allen, Dwayne","0","$4,600"
"406","Daniels, Darrell","0","$4,500"
"407","Celek, Brent","0","$4,500"
"408","Cross, Alan","0","$4,500"
"409","Vannett, Nick","0","$4,500"
"410","Hill, Josh","0","$4,500"
"411","Stocker, Luke","0","$4,500"
"412","Hollister, Jacob","0","$4,500"
"413","Gray, Marqueis","0","$4,500"
"414","McDonald, Vance","0","$4,600"
"417","Zuerlein, Greg","27","$4,900"
"418","Elliott, Jake","19","$4,600"
"419","Gould, Robbie","18","$4,500"
"420","Fairbairn, Ka'imi","18","$4,500"
"421","Dawson, Phil","15","$4,500"
"422","Gostkowski, Stephen","15","$5,100"
"423","Hauschka, Steven","15","$4,700"
"424","Catanzaro, Chandler","13","$4,600"
"426","McManus, Brandon","11","$5,000"
"427","Lutz, Wil","10","$4,700"
"428","Gano, Graham","10","$4,900"
"429","Walsh, Blair","9","$4,800"
"430","Boswell, Chris","9","$4,600"
"431","Hopkins, Dustin","9","$4,600"
"432","Myers, Jason","8","$4,500"
"433","Bullock, Randy","8","$4,500"
"434","Folk, Nick","7","$4,600"
"435","Koo, Younghoe","6","$4,500"
"436","Bailey, Dan","6","$4,900"
"437","Prater, Matt","6","$4,800"
"438","Bryant, Matt","5","$5,000"
"439","Rosas, Aldrick","5","$4,500"
"440","Vinatieri, Adam","5","$4,500"
"441","Crosby, Mason","5","$5,100"
"442","Tavecchio, Giorgio","4","$4,900"
"443","Tucker, Justin","4","$4,800"
"444","Succop, Ryan","2","$4,600"
"445","Barth, Connor","2","$4,500"
"446","Forbath, Kai","1","$4,700"
"447","Gonzalez, Zane","1","$4,500"
"448","Parkey, Cody","0","$4,600"
"451","Seattle","20","$5,400"
"452","Houston","19","$4,300"
"453","New Orleans","16","$4,300"
"454","Jacksonville","15","$5,200"
"455","Buffalo","14","$4,200"
"456","Pittsburgh","14","$4,500"
"457","Detroit","12","$4,400"
"458","Green Bay","10","$4,700"
"459","Denver","9","$4,800"
"460","Kansas City","9","$4,800"
"461","San Francisco","9","$4,300"
"462","Cincinnati","8","$4,600"
"463","Indianapolis","8","$4,100"
"464","Minnesota","7","$4,500"
"465","Arizona","6","$4,600"
"466","Oakland","5","$4,200"
"467","LA Rams","5","$4,400"
"468","New England","5","$4,700"
"469","Philadelphia","4","$4,500"
"470","New York J","4","$4,100"
"471","Cleveland","4","$4,000"
"472","Atlanta","4","$4,800"
"473","Washington","4","$4,100"
"474","Baltimore","3","$4,500"
"475","Carolina","2","$4,200"
"476","Miami","2","$4,300"
"477","New York G","1","$4,300"
"478","LA Chargers","1","$4,300"
"479","Tampa Bay","0","$4,800"
"480","Tennessee","0","$4,700"
"481","Chicago","-2","$4,000"
"482","Dallas","-3","$4,500"
