"","Player","Points","FD_Salary"
"141","Penny, Elijhaa","0","$4,500"
"142","Barner, Kenjon","0","$4,500"
"143","Edmunds, Trey","0","$4,500"
"144","Perry, Senorise","0","$4,500"
"145","Bohanon, Tommy","0","$4,500"
"146","Perkins, Paul","0","$4,500"
"147","Bolden, Brandon","0","$4,500"
"148","Williams, Andre","0","$4,500"
"149","Watt, Derek","0","$4,500"
"150","Smith, Keith","0","$4,500"
"151","Kerridge, Joe","0","$4,500"
"152","Davis, Justin","0","$4,500"
"153","Rawls, Thomas","0","$5,200"
"154","Conner, James","0","$4,600"
"155","DiMarco, Patrick","0","$4,500"
"156","Coleman, Derrick","0","$4,500"
"157","Whittaker, Fozzy","0","$4,500"
"158","Fluellen, David","0","$4,500"
"159","Olawale, Jamize","0","$4,500"
"160","Prosch, Jay","0","$4,500"
"161","Vitale, Dan","0","$4,500"
"162","Ivory, Chris","-2.6","$5,000"
"165","Jones, Julio","44.8","$7,800"
"166","Brown, Antonio","35.9","$9,600"
"167","Anderson, Robby","29.6","$6,700"
"168","Allen, Keenan","28.7","$8,000"
"169","Jones, Marvin","25.9","$7,000"
"170","Crowder, Jamison","23.6","$6,300"
"171","Kearse, Jermaine","20","$5,500"
"172","Cooks, Brandin","18.4","$7,600"
"173","Agholor, Nelson","16.7","$5,900"
"174","Adams, Davante","16.7","$6,600"
"175","Sanu, Mohamed","16.44","$5,800"
"176","Watkins, Sammy","16.2","$5,900"
"177","Hopkins, DeAndre","16","$7,600"
"178","Kupp, Cooper","15.6","$5,400"
"179","Funchess, Devin","14.3","$7,300"
"180","Cobb, Randall","13.8","$5,300"
"181","Jeffery, Alshon","13.7","$7,100"
"182","Thielen, Adam","12.9","$8,300"
"183","Williams, Tyrell","12.8","$5,100"
"184","Latimer, Cody","12.3","$4,500"
"185","Bryant, Martavis","12.1","$5,200"
"186","Reynolds, Josh","11.7","$4,500"
"187","Brown, Jaron","11.7","$5,000"
"188","Wilson, Albert","11.1","$5,200"
"189","Landry, Jarvis","11","$7,100"
"190","Jones, Zay","10.8","$5,100"
"191","Evans, Mike","10.8","$7,700"
"192","Fowler, Bennie","10.8","$4,500"
"193","Ginn Jr., Ted","10.6","$5,700"
"194","Jackson, DeSean","10","$6,500"
"195","Diggs, Stefon","10","$7,500"
"196","Goodwin, Marquise","9.8","$5,300"
"197","Doctson, Josh","9.8","$6,600"
"198","Green, A.J.","9.1","$8,300"
"199","Richardson, Paul","9","$5,800"
"200","Clay, Kaelin","8.9","$4,500"
"201","Hill, Tyreek","8.9","$7,300"
"202","Boyd, Tyler","8.7","$4,500"
"203","Patterson, Cordarrelle","8.7","$4,500"
"204","Murphy, Louis","8.4","$4,500"
"205","Inman, Dontrelle","8.4","$5,300"
"206","Williams, Terrance","8","$5,500"
"207","Coleman, Corey","7.9","$5,800"
"208","Thomas, Michael","7.7","$7,600"
"209","Cooper, Amari","7.4","$7,000"
"210","Wallace, Mike","7.3","$5,600"
"211","Westbrook, Dede","7.1","$4,900"
"212","Golladay, Kenny","7.1","$5,800"
"213","Benjamin, Travis","7.1","$5,600"
"214","Miller, Braxton","6.8","$4,500"
"215","Holton, Johnny","6.3","$4,500"
"216","Britt, Kenny","6.2","$4,700"
"217","Stills, Kenny","6.2","$5,600"
"218","Davis, Corey","5.9","$5,400"
"219","Humphries, Adam","5.8","$4,700"
"220","Moore, Chris","5.2","$4,500"
"221","Bryant, Dez","5.2","$7,400"
"222","Smith, Torrey","5","$4,700"
"223","Rogers, Chester","4.9","$5,000"
"224","LaFell, Brandon","4.8","$5,400"
"225","Fitzgerald, Larry","4.7","$7,200"
"226","King, Tavarres","4.6","$4,800"
"227","Taylor, Trent","4.5","$4,500"
"228","Dorsett, Phillip","4.4","$5,000"
"229","Ellington, Bruce","4.4","$5,300"
"230","Thomas, Demaryius","4.3","$6,800"
"231","Lewis, Roger","4.1","$5,200"
"232","McEvoy, Tanner","4.1","$4,500"
"233","Tate, Golden","4","$7,300"
"234","Higgins, Rashard","4","$4,500"
"235","Cole, Keelan","4","$4,500"
"236","Decker, Eric","3.8","$4,900"
"237","Roberts, Seth","3.6","$4,500"
"238","Rogers, Eli","3.6","$4,500"
"239","Wright, Jarius","3.5","$4,800"
"240","Robinson, Demarcus","3.4","$4,800"
"241","Bourne, Kendrick","3.2","$4,500"
"242","Gabriel, Taylor","3.1","$5,200"
"243","Austin, Tavon","3.1","$4,600"
"244","McBride, Tre","3","$4,500"
"245","Baldwin, Doug","3","$7,900"
"246","Beasley, Cole","2.9","$5,500"
"247","Sanders, Emmanuel","2.7","$6,300"
"248","Nelson, Jordy","2.6","$6,200"
"249","Wright, Kendall","2.5","$4,500"
"250","Hilton, T.Y.","2.5","$7,500"
"251","Matthews, Jordan","2.5","$5,300"
"252","Erickson, Alex","2.3","$4,500"
"253","Hollins, Mack","2.2","$4,500"
"254","Godwin, Chris","2.2","$4,500"
"255","Harris, Maurice","2.2","$4,700"
"256","Moncrief, Donte","2.1","$4,900"
"257","Amendola, Danny","2","$5,700"
"258","Nelson, J.J.","1.9","$4,600"
"259","Lee, Marqise","1.8","$6,300"
"260","Cooper, Pharoh","1.4","$4,500"
"261","Snead, Willie","1.4","$4,700"
"262","Floyd, Michael","1.3","$4,500"
"263","Taylor, Taywan","1.3","$4,700"
"264","Douglas, Harry","1.3","$4,500"
"265","Robinson, Aldrick","1.3","$4,600"
"266","Williams, Chad","1.3","$4,500"
"267","Maclin, Jeremy","1.1","$6,200"
"268","Thompson, Deonte","1.1","$4,600"
"269","Butler, Brice","1","$4,600"
"270","Parker, DeVante","1","$6,400"
"271","Grant, Ryan","0.8","$5,200"
"272","Natson, JoJo","0.4","$4,500"
"273","Davis, Trevor","0.4","$4,500"
"274","Lockett, Tyler","0.2","$5,400"
"275","Thompson, Chris","0","$4,500"
"276","Quick, Brian","0","$4,500"
"277","Martino, Freddie","0","$4,500"
"278","Heyward-Bey, Darrius","0","$4,500"
"279","Hansen, Chad","0","$4,500"
"280","Malone, Josh","0","$4,500"
"281","Weems, Eric","0","$4,500"
"282","Louis, Ricardo","0","$4,700"
"283","Wheaton, Markus","0","$4,500"
"284","Crabtree, Michael","0","$6,900"
"285","Thomas, De'Anthony","0","$4,600"
"286","Thomas, Mike","0","$4,500"
"287","Brown, Noah","0","$4,500"
"288","Allison, Geronimo","0","$4,500"
"289","Rudolph, Travis","0","$4,700"
"290","Tate, Brandon","0","$4,500"
"291","Aiken, Kamar","0","$4,500"
"292","Janis, Jeff","0","$4,500"
"293","Holmes, Andre","0","$4,500"
"294","Lewis, Tommylee","0","$4,500"
"295","Chesson, Jehu","0","$4,500"
"296","Treadwell, Laquon","0","$4,700"
"297","Roberts, Andre","0","$4,500"
"298","Bersin, Brenton","0","$4,500"
"299","Stewart, ArDarius","0","$4,500"
"300","Darboh, Amara","0","$4,500"
"301","Raymond, Kalif","0","$4,500"
"302","Coleman, Brandon","0","$4,900"
"303","Perriman, Breshad","0","$4,500"
"304","Treggs, Bryce","0","$4,500"
"305","Core, Cody","0","$4,500"
"306","Carroo, Leonte","0","$4,500"
"307","Jones, T.J.","0","$4,600"
"308","Williams, Mike","0","$4,700"
"309","Hunter, Justin","0","$4,500"
"310","Taylor, Jordan","0","$4,500"
"311","Grant, Jakeem","0","$4,500"
"312","Hardy, Justin","0","$4,500"
"313","Shepard, Russell","0","$5,300"
"314","Switzer, Ryan","-0.4","$4,500"
"315","Mickens, Jaydon","-2","$4,500"
"318","Gronkowski, Rob","22.7","$7,700"
"319","Ertz, Zach","21.3","$7,600"
"320","Rudolph, Kyle","20.3","$5,800"
"321","Henry, Hunter","16.1","$5,400"
"322","Seals-Jones, Ricky","15.2","$5,300"
"323","Walker, Delanie","14.3","$5,900"
"324","Doyle, Jack","12.9","$5,700"
"325","Graham, Jimmy","10.9","$7,000"
"326","Vannett, Nick","9.9","$4,500"
"327","Kroft, Tyler","8.9","$5,700"
"328","Clay, Charles","8","$5,300"
"329","Witten, Jason","7.9","$5,900"
"330","Thomas, Julius","7.7","$5,100"
"331","Howard, O.J.","6.7","$5,100"
"332","Njoku, David","6.7","$4,500"
"333","Grimble, Xavier","6.6","$4,500"
"334","Higbee, Tyler","6.3","$4,500"
"335","Fiedorowicz, C.J.","5.7","$4,500"
"336","Ebron, Eric","5.4","$5,700"
"337","Kelce, Travis","5.4","$7,500"
"338","Hooper, Austin","5.3","$5,200"
"339","James, Jesse","4.7","$4,900"
"340","Watson, Ben","4.4","$4,800"
"341","Harris, Demetrius","4.3","$4,500"
"342","DeValve, Seth","4.3","$4,700"
"344","Seferian-Jenkins, Austin","3.7","$5,600"
"345","Engram, Evan","3.3","$7,600"
"346","Niklas, Troy","3.2","$4,500"
"347","Paul, Niles","3.1","$4,500"
"348","Rodgers, Richard","3","$4,700"
"349","Brown, Daniel","3","$4,500"
"350","O'Leary, Nick","2.8","$4,700"
"351","Gresham, Jermaine","2.3","$4,500"
"352","Green, Virgil","2.1","$4,500"
"353","Dickson, Ed","2","$4,800"
"354","Kittle, George","1.9","$4,700"
"355","Celek, Garrett","1.7","$4,500"
"356","Smith, Lee","1.7","$4,500"
"357","Williams, Maxx","1.7","$4,500"
"358","Lewis, Marcedes","1.5","$5,000"
"359","Olsen, Greg","1.5","$6,400"
"360","Everett, Gerald","1.4","$4,500"
"361","Ellison, Rhett","1.4","$4,500"
"362","Boyle, Nick","1.4","$4,500"
"363","Fleener, Coby","1.3","$4,900"
"364","O'Shaughnessy, James","1.2","$4,500"
"365","Brate, Cameron","1.1","$5,200"
"366","Allen, Dwayne","0.7","$4,500"
"367","Shaheen, Adam","0.6","$5,200"
"368","Cook, Jared","0.6","$5,500"
"369","Sims, Dion","0.2","$4,500"
"370","Harris, Clark","0","$4,500"
"371","Sprinkle, Jeremy","0","$4,500"
"372","Paulsen, Logan","0","$4,500"
"373","McGrath, Sean","0","$4,500"
"374","Manhertz, Chris","0","$4,500"
"375","Lee, Khari","0","$4,500"
"376","Fells, Darren","0","$4,800"
"377","Sterling, Neal","0","$4,500"
"378","Walford, Clive","0","$4,500"
"379","Gates, Antonio","0","$4,600"
"380","Travis, Ross","0","$4,500"
"381","Cumberland, Jeff","0","$4,500"
"382","Carter, Cethan","0","$4,500"
"383","Smith, Jonnu","0","$4,500"
"384","Davis, Vernon","0","$6,400"
"385","Supernaw, Phillip","0","$4,500"
"386","Swaim, Geoff","0","$4,500"
"387","Tomlinson, Eric","0","$4,500"
"388","Carrier, Derek","0","$4,500"
"389","Mayle, Vince","0","$4,500"
"390","Uzomah, C.J.","0","$4,500"
"391","Roberts, Michael","0","$4,500"
"392","Adams, Jerell","0","$4,500"
"393","Kendricks, Lance","0","$4,500"
"394","Fasano, Anthony","0","$4,500"
"395","Willson, Luke","0","$4,500"
"396","Koyack, Ben","0","$4,500"
"397","Telfer, Randall","0","$4,500"
"398","Hoomanawanui, Michael","0","$4,500"
"399","Hewitt, Ryan","0","$4,500"
"400","Celek, Brent","0","$4,500"
"401","Anderson, Stephen","0","$4,500"
"402","Toilolo, Levine","0","$4,500"
"403","Hill, Josh","0","$4,500"
"404","Braunecker, Ben","0","$4,500"
"405","Hollister, Jacob","0","$4,500"
"406","Gray, Marqueis","0","$4,500"
"407","Williams, Brandon","0","$4,500"
"408","Hanna, James","0","$4,500"
"411","Zuerlein, Greg","18","$5,200"
"412","Dawson, Phil","17","$4,500"
"413","Tucker, Justin","14","$4,800"
"414","Hauschka, Steven","13","$4,600"
"415","Prater, Matt","13","$5,100"
"416","Bullock, Randy","13","$4,500"
"417","Bryant, Matt","11","$4,900"
"418","Vinatieri, Adam","11","$4,700"
"419","Gano, Graham","11","$4,900"
"420","Gonzalez, Zane","10","$4,500"
"421","Lutz, Wil","10","$5,100"
"422","Fairbairn, Ka'imi","10","$4,500"
"423","Catanzaro, Chandler","9","$4,600"
"424","Succop, Ryan","9","$4,800"
"425","Elliott, Jake","8","$5,000"
"426","Rose, Nick","8","$4,700"
"427","Gould, Robbie","8","$4,500"
"428","Murray, Patrick","8","$4,600"
"429","Lambo, Josh","7","$4,600"
"430","Boswell, Chris","7","$4,800"
"431","Forbath, Kai","6","$4,900"
"432","Walsh, Blair","6","$4,800"
"433","Gostkowski, Stephen","5","$5,200"
"434","Parkey, Cody","5","$4,500"
"435","Butker, Harrison","5","$5,000"
"436","Rosas, Aldrick","4","$4,500"
"437","Crosby, Mason","4","$4,500"
"438","Tavecchio, Giorgio","3","$4,500"
"439","Novak, Nick","3","$4,600"
"441","McManus, Brandon","2","$4,600"
"442","Bailey, Dan","0","$4,800"
"445","LA Chargers","19","$4,200"
"446","Carolina","17","$5,000"
"447","New England","17","$4,700"
"448","New York G","15","$4,000"
"449","Philadelphia","13","$4,900"
"450","Washington","13","$5,000"
"451","Jacksonville","11","$5,500"
"452","Tennessee","11","$4,600"
"453","Arizona","10","$4,500"
"454","Seattle","9","$5,100"
"455","Baltimore","9","$5,000"
"456","Buffalo","8","$4,100"
"457","Oakland","8","$4,400"
"458","Miami","7","$4,000"
"459","Minnesota","7","$4,800"
"460","New Orleans","6","$4,500"
"461","Chicago","6","$4,100"
"462","Green Bay","6","$4,000"
"463","Cincinnati","5","$4,900"
"464","Detroit","5","$4,600"
"465","Indianapolis","5","$4,300"
"466","Denver","4","$4,400"
"467","LA Rams","4","$4,300"
"468","New York J","3","$4,200"
"469","Kansas City","3","$5,000"
"470","Pittsburgh","3","$4,800"
"471","San Francisco","2","$4,000"
"472","Atlanta","2","$4,600"
"473","Tampa Bay","1","$4,300"
"474","Houston","1","$4,400"
"475","Dallas","0","$4,500"
"476","Cleveland","0","$4,100"
