"","Player","Points","FD_Salary"
"132","West, Charcandrick","0.6","$4,800"
"133","Ekeler, Austin","0.4","$5,100"
"134","Whittaker, Fozzy","0.3","$4,500"
"136","Burton, Michael","0.2","$4,500"
"137","Daniels Jr., LeShun","0.2","$4,500"
"138","Rodgers, Jacquizz","0","$4,700"
"139","Develin, James","0","$4,500"
"140","Ferguson, Josh","0","$4,500"
"141","Artis-Payne, Cameron","0","$4,500"
"142","Todman, Jordan","0","$4,500"
"143","Dayes, Matthew","0","$4,500"
"144","Edmunds, Trey","0","$4,500"
"145","Perry, Senorise","0","$4,500"
"146","Sherman, Anthony","0","$4,500"
"147","Bolden, Brandon","0","$4,500"
"148","Watt, Derek","0","$4,500"
"149","Hunt, Akeem","0","$4,500"
"150","Charles, Jamaal","0","$4,700"
"151","Mays, Devante","0","$4,500"
"152","Oliver, Branden","0","$4,500"
"153","Coleman, Derrick","0","$4,500"
"154","Ripkowski, Aaron","0","$4,500"
"155","Fluellen, David","0","$4,500"
"156","Olawale, Jamize","0","$4,500"
"157","Vitale, Dan","0","$4,500"
"158","Janovich, Andy","-0.1","$4,500"
"161","Cole, Keelan","28.1","$4,500"
"162","Shepard, Sterling","25.4","$6,300"
"163","Mickens, Jaydon","20.1","$4,500"
"164","King, Tavarres","20","$4,600"
"165","Thomas, Michael","19.8","$8,100"
"166","Crabtree, Michael","19.4","$7,100"
"167","Matthews, Rishard","18.5","$5,800"
"168","Cobb, Randall","17.9","$5,700"
"169","Goodwin, Marquise","17.4","$6,600"
"170","Hill, Tyreek","17.3","$7,300"
"171","Evans, Mike","16.4","$6,900"
"172","Hopkins, DeAndre","16","$8,200"
"173","Byrd, Damiere","16","$4,500"
"174","Latimer, Cody","15.5","$4,500"
"175","Agholor, Nelson","15.4","$6,000"
"176","Landry, Jarvis","14.9","$7,100"
"177","Smith-Schuster, JuJu","14.4","$6,700"
"178","Adams, Davante","14.2","$7,300"
"179","Cooks, Brandin","14","$7,400"
"180","Crowder, Jamison","14","$6,800"
"181","Bryant, Martavis","13.9","$5,900"
"182","Woods, Robert","13.5","$6,700"
"183","Humphries, Adam","13.4","$4,600"
"184","Jeffery, Alshon","12.9","$7,200"
"185","Diggs, Stefon","12.2","$6,800"
"186","Parker, DeVante","11.9","$5,900"
"187","Wallace, Mike","11.9","$5,700"
"188","Wright, Kendall","11.6","$5,400"
"189","Bourne, Kendrick","10.5","$4,500"
"190","Sanders, Emmanuel","10.3","$6,400"
"191","Hardy, Justin","10.3","$4,500"
"192","Jones, T.J.","10.1","$4,600"
"193","Jones, Marvin","10","$7,200"
"194","Bellamy, Josh","9.5","$4,500"
"195","Lewis, Roger","9.4","$5,400"
"196","Thomas, Demaryius","9.4","$6,700"
"197","Decker, Eric","8.8","$4,700"
"198","Fitzgerald, Larry","8.5","$7,300"
"199","Rogers, Eli","8.3","$4,500"
"200","Allen, Keenan","7.9","$8,800"
"201","Gordon, Josh","7.2","$7,500"
"202","Jones, Julio","6.9","$8,400"
"203","Fuller, Will","6.9","$5,600"
"204","Roberts, Seth","6.7","$4,500"
"205","Hilton, T.Y.","6.6","$6,100"
"206","Anderson, Robby","6.5","$7,800"
"207","Bryant, Dez","6.5","$7,000"
"208","LaFell, Brandon","6.3","$5,500"
"209","Taylor, Trent","6","$4,500"
"210","Nelson, J.J.","5.8","$4,600"
"211","Wheaton, Markus","5.2","$4,500"
"212","Golladay, Kenny","4.9","$5,000"
"213","Tate, Golden","4.8","$6,800"
"214","Williams, Tyrell","4.6","$5,300"
"215","Thielen, Adam","4.5","$7,600"
"216","Austin, Tavon","4.4","$4,600"
"217","Kearse, Jermaine","4.3","$6,500"
"218","Davis, Corey","4.3","$5,500"
"219","Nelson, Jordy","4.3","$7,200"
"220","Green, A.J.","4","$7,700"
"221","Natson, JoJo","3.9","$4,500"
"222","Allison, Geronimo","3.8","$4,500"
"223","Hansen, Chad","3.6","$4,500"
"224","Sanu, Mohamed","3.6","$6,000"
"225","Williams, Terrance","3.4","$5,200"
"226","Brown, Antonio","3.4","$9,300"
"227","Amendola, Danny","3.3","$5,200"
"228","Westbrook, Dede","3.1","$5,700"
"229","Kupp, Cooper","3.1","$6,500"
"230","Benjamin, Kelvin","3","$6,200"
"231","Grant, Ryan","3","$4,900"
"232","Gabriel, Taylor","2.9","$5,100"
"233","Snead, Willie","2.8","$4,600"
"234","Richardson, Paul","2.8","$5,700"
"235","Maclin, Jeremy","2.7","$5,900"
"236","Smith, Torrey","2.7","$5,100"
"237","Tate, Brandon","2.6","$4,600"
"238","Grant, Jakeem","2.5","$4,500"
"239","Watkins, Sammy","2.4","$6,400"
"240","Funchess, Devin","2.4","$7,300"
"241","Jackson, DeSean","2.3","$6,200"
"242","Godwin, Chris","2.3","$4,500"
"243","Campanaro, Michael","2.2","$4,500"
"244","Thompson, Deonte","2.1","$4,600"
"245","Coleman, Corey","2.1","$5,900"
"246","Wilson, Albert","2","$5,300"
"247","Beasley, Cole","2","$5,200"
"248","Higgins, Rashard","2","$4,500"
"249","Benjamin, Travis","1.9","$5,400"
"250","Lockett, Tyler","1.8","$5,000"
"251","Martino, Freddie","1.6","$4,500"
"252","Erickson, Alex","1.6","$4,500"
"253","Wright, Jarius","1.6","$4,900"
"254","Thomas, De'Anthony","1.6","$4,600"
"255","Perriman, Breshad","1.4","$4,600"
"256","Brown, Jaron","1.4","$4,800"
"257","Brown, Noah","1.3","$4,500"
"258","Darboh, Amara","1.3","$4,500"
"259","Coates, Sammie","1.3","$4,500"
"260","Stills, Kenny","1.3","$5,800"
"261","Britt, Kenny","1.2","$4,600"
"262","Doctson, Josh","1.2","$5,400"
"263","Baldwin, Doug","1.1","$7,100"
"264","Inman, Dontrelle","1","$5,100"
"265","Dorsett, Phillip","0.9","$4,600"
"266","Heyward-Bey, Darrius","0.8","$4,600"
"267","Patterson, Cordarrelle","0.8","$4,500"
"268","Taylor, Taywan","0.8","$4,900"
"269","Robinson, Aldrick","0.8","$4,600"
"270","Rogers, Chester","0.7","$5,400"
"271","Lewis, Tommylee","0.6","$4,600"
"272","Malone, Josh","0.4","$4,500"
"273","McEvoy, Tanner","0.4","$4,500"
"274","Thompson, Chris","0","$4,500"
"275","Quick, Brian","0","$4,500"
"276","Hollins, Mack","0","$4,500"
"277","Murphy, Louis","0","$4,500"
"278","Jones, Zay","0","$4,500"
"279","Floyd, Michael","0","$4,500"
"280","Fowler, Bennie","0","$4,500"
"281","Moore, Chris","0","$4,500"
"282","Golden, Brittan","0","$4,500"
"283","Whitney, Isaac","0","$4,500"
"284","Weems, Eric","0","$4,500"
"285","Louis, Ricardo","0","$4,500"
"286","Cooper, Pharoh","0","$4,500"
"287","Lee, Marqise","0","$6,800"
"288","Robinson, Demarcus","0","$4,600"
"289","Thomas, Mike","0","$4,500"
"290","Clay, Kaelin","0","$4,500"
"291","Aiken, Kamar","0","$4,700"
"292","Janis, Jeff","0","$4,500"
"293","Harris, Maurice","0","$4,600"
"294","Holmes, Andre","0","$4,500"
"295","Chesson, Jehu","0","$4,500"
"296","Treadwell, Laquon","0","$4,600"
"297","Roberts, Andre","0","$4,500"
"298","Bersin, Brenton","0","$4,500"
"299","Stewart, ArDarius","0","$4,500"
"300","Slater, Matthew","0","$4,500"
"301","Raymond, Kalif","0","$4,500"
"302","Holton, Johnny","0","$4,500"
"303","Reynolds, Josh","0","$4,500"
"304","Core, Cody","0","$4,500"
"305","Williams, Mike","0","$4,700"
"306","Taylor, Jordan","0","$4,500"
"307","Williams, Chad","0","$4,500"
"308","Davis, Trevor","0","$4,500"
"309","Hall, Marvin","0","$4,500"
"310","Shepard, Russell","0","$4,800"
"311","Switzer, Ryan","0","$4,500"
"312","Coleman, Brandon","-0.9","$4,800"
"315","Gronkowski, Rob","23.3","$8,500"
"316","Olsen, Greg","22.1","$5,600"
"317","Rodgers, Richard","15.7","$4,700"
"318","Watson, Ben","15.4","$4,900"
"319","Ertz, Zach","14.6","$7,900"
"320","Engram, Evan","14.1","$6,300"
"321","Celek, Garrett","13.8","$5,100"
"322","Heuerman, Jeff","11.9","$4,500"
"323","Ebron, Eric","11.8","$5,000"
"324","Walker, Delanie","10.2","$6,500"
"325","Howard, O.J.","9.5","$5,200"
"326","Clay, Charles","9.3","$5,300"
"327","Willson, Luke","9.1","$4,500"
"328","Rudolph, Kyle","8.7","$6,000"
"329","Burton, Trey","8.5","$4,900"
"330","Doyle, Jack","8.2","$5,200"
"331","Kelce, Travis","7.6","$7,700"
"332","Gates, Antonio","7.5","$4,500"
"333","Kittle, George","7.2","$4,900"
"334","Brate, Cameron","6.9","$5,200"
"335","Witten, Jason","6.7","$5,700"
"336","Toilolo, Levine","6","$4,500"
"337","Niklas, Troy","5.6","$4,500"
"338","Brown, Daniel","4.7","$4,500"
"339","Uzomah, C.J.","4.4","$4,500"
"340","Travis, Ross","4.3","$4,500"
"341","Henry, Hunter","4.3","$5,900"
"342","O'Leary, Nick","4.3","$4,600"
"343","DeValve, Seth","4.2","$4,500"
"344","Hanna, James","3.6","$4,500"
"345","Lewis, Marcedes","2.8","$4,700"
"346","Cross, Alan","2.8","$4,500"
"347","Hill, Josh","2.7","$4,500"
"348","Cook, Jared","2.7","$6,100"
"349","Thomas, Julius","2.5","$5,400"
"350","Fasano, Anthony","2.5","$4,500"
"351","Seferian-Jenkins, Austin","2.3","$5,500"
"353","Hooper, Austin","2.2","$5,200"
"354","Seals-Jones, Ricky","2.1","$5,300"
"355","O'Shaughnessy, James","2","$4,500"
"356","Auclair, Antony","1.9","$4,500"
"357","Higbee, Tyler","1.7","$4,500"
"358","James, Jesse","1.7","$5,200"
"359","Paul, Niles","1.6","$4,500"
"360","Allen, Dwayne","1.5","$4,500"
"361","Sims, Dion","1.4","$4,500"
"362","Boyle, Nick","1.4","$4,500"
"363","Grimble, Xavier","1.3","$4,500"
"364","Harris, Demetrius","1.2","$4,500"
"365","Kroft, Tyler","1.1","$5,500"
"366","Smith, Jonnu","1","$4,500"
"367","Kendricks, Lance","1","$4,500"
"368","Carrier, Derek","0.9","$4,500"
"369","Davis, Vernon","0.8","$5,800"
"370","Smith, Lee","0.8","$4,500"
"371","Gray, Marqueis","0.7","$4,500"
"372","Koyack, Ben","0.5","$4,500"
"373","Graham, Jimmy","0.4","$6,700"
"374","Williams, Maxx","0.4","$4,500"
"375","Harris, Clark","0","$4,500"
"376","Sprinkle, Jeremy","0","$4,500"
"377","Everett, Gerald","0","$4,500"
"378","Paulsen, Logan","0","$4,500"
"379","McGrath, Sean","0","$4,500"
"380","Manhertz, Chris","0","$4,500"
"381","Ellison, Rhett","0","$4,500"
"382","Fells, Darren","0","$4,600"
"383","Sterling, Neal","0","$4,500"
"384","Thomas, Logan","0","$4,500"
"385","Cumberland, Jeff","0","$4,500"
"386","Carter, Cethan","0","$4,500"
"387","Supernaw, Phillip","0","$4,500"
"388","Swaim, Geoff","0","$4,500"
"389","Tomlinson, Eric","0","$4,500"
"390","Mayle, Vince","0","$4,500"
"391","Roberts, Michael","0","$4,500"
"392","Green, Virgil","0","$4,500"
"393","Adams, Jerell","0","$4,500"
"394","Traylor, Austin","0","$4,500"
"395","Dickson, Ed","0","$4,800"
"396","Telfer, Randall","0","$4,500"
"397","Njoku, David","0","$4,800"
"398","Hoomanawanui, Michael","0","$4,500"
"399","Hewitt, Ryan","0","$4,500"
"400","Celek, Brent","0","$4,500"
"401","Anderson, Stephen","0","$5,100"
"402","Vannett, Nick","0","$4,500"
"403","Stocker, Luke","0","$4,500"
"404","Braunecker, Ben","0","$4,500"
"405","Hollister, Jacob","0","$4,500"
"406","Morgan, David","0","$4,500"
"407","Williams, Brandon","0","$4,500"
"410","Gould, Robbie","24","$4,500"
"411","Dawson, Phil","16","$4,500"
"412","Succop, Ryan","14","$4,800"
"413","Butker, Harrison","14","$4,700"
"414","Forbath, Kai","12","$4,700"
"415","Parkey, Cody","11","$4,500"
"416","Elliott, Jake","10","$5,100"
"417","Zuerlein, Greg","10","$5,300"
"418","Tucker, Justin","10","$5,100"
"419","Bailey, Dan","9","$4,700"
"420","Lambo, Josh","9","$4,700"
"421","Prater, Matt","9","$5,000"
"422","Bryant, Matt","8","$4,900"
"423","Gostkowski, Stephen","8","$5,000"
"424","Vinatieri, Adam","8","$4,500"
"425","Boswell, Chris","8","$4,800"
"427","Lutz, Wil","7","$5,200"
"428","Catanzaro, Chandler","7","$4,600"
"429","Gano, Graham","7","$4,700"
"430","McManus, Brandon","6","$4,600"
"431","Hauschka, Steven","6","$4,700"
"432","Crosby, Mason","6","$4,700"
"433","Tavecchio, Giorgio","5","$4,600"
"434","Gonzalez, Zane","5","$4,500"
"435","Rosas, Aldrick","5","$4,500"
"436","Nugent, Mike","5","$4,500"
"437","Murray, Patrick","3","$4,600"
"438","Walsh, Blair","1","$4,700"
"439","Coons, Travis","1","$4,700"
"440","Fairbairn, Ka'imi","1","$4,700"
"441","Bullock, Randy","1","$4,500"
"444","Baltimore","20","$5,000"
"445","LA Rams","17","$4,400"
"446","Minnesota","17","$4,800"
"447","Kansas City","14","$4,400"
"448","Detroit","12","$4,900"
"449","Carolina","11","$4,400"
"450","Buffalo","10","$4,900"
"451","Jacksonville","10","$5,900"
"452","Washington","10","$4,500"
"453","Philadelphia","8","$4,700"
"454","Oakland","7","$4,200"
"455","Chicago","7","$4,300"
"456","New Orleans","6","$4,600"
"457","Denver","5","$5,100"
"458","New York J","5","$4,000"
"459","Indianapolis","5","$4,500"
"460","Atlanta","4","$4,600"
"461","Arizona","4","$4,500"
"462","Pittsburgh","4","$4,200"
"463","New England","4","$4,400"
"464","Tampa Bay","3","$4,100"
"465","Cincinnati","3","$4,200"
"466","Dallas","3","$4,300"
"467","San Francisco","3","$4,300"
"468","Tennessee","3","$4,700"
"469","Miami","2","$4,200"
"470","Cleveland","1","$4,100"
"471","Seattle","0","$4,500"
"472","Green Bay","0","$4,100"
"473","New York G","0","$4,000"
"474","LA Chargers","0","$4,600"
"475","Houston","-3","$4,500"
