"","Player","Points","FD_Salary"
"100","Mixon, Joe","3.9","$6,400"
"101","Perkins, Paul","3.5","$6,000"
"102","Richard, Jalen","3.3","$5,400"
"103","Washington, DeAndre","3.2","$5,200"
"104","Johnson, Duke","3","$5,600"
"105","Kelley, Rob","3","$5,800"
"106","Hill, Jeremy","2.9","$5,500"
"107","Burkhead, Rex","2.8","$5,100"
"108","Ekeler, Austin","2.8","$4,500"
"109","Juszczyk, Kyle","2.7","$4,800"
"110","Dayes, Matthew","2.6","$4,500"
"111","Henry, Derrick","2.5","$5,800"
"112","Washington, Dwayne","2.2","$4,500"
"113","Charles, Jamaal","2","$5,500"
"114","Darkwa, Orleans","1.8","$5,100"
"115","Peterson, Adrian","1.8","$6,000"
"116","Smallwood, Wendell","1.4","$4,700"
"117","Breida, Matt","1.1","$4,700"
"118","Conner, James","1.1","$5,800"
"119","Prosise, C.J.","1.1","$5,300"
"120","Oliver, Branden","1","$4,700"
"121","DiMarco, Patrick","1","$4,500"
"122","Williams, Jamaal","0.9","$5,300"
"123","Lewis, Dion","0.9","$5,400"
"124","Turbin, Robert","0.8","$5,100"
"125","Burton, Michael","0.7","$4,500"
"126","Murray, Latavius","0.6","$5,800"
"127","Foreman, D'Onta","0.4","$5,000"
"128","Lacy, Eddie","0.3","$6,300"
"129","Kuhn, John","0.2","$4,700"
"130","Davis, Justin","0.1","$4,500"
"131","Whittaker, Fozzy","0.1","$4,600"
"132","Morris, Alfred","0.1","$5,200"
"133","Mostert, Raheem","0","$4,500"
"134","Develin, James","0","$4,500"
"135","Grant, Corey","0","$4,500"
"136","Ward, Terron","0","$4,500"
"137","Todman, Jordan","0","$4,500"
"138","Watson, Terrell","0","$4,500"
"139","Edmunds, Trey","0","$4,500"
"140","Cunningham, Benny","0","$4,700"
"141","McGuire, Elijah","0","$4,500"
"142","Sherman, Anthony","0","$4,500"
"143","Bolden, Brandon","0","$4,500"
"144","Watt, Derek","0","$4,500"
"145","Smith, Keith","0","$4,600"
"146","Nix, Roosevelt","0","$4,500"
"147","Mays, Devante","0","$4,500"
"148","Henderson, De'Angelo","0","$4,500"
"149","Banyard, Joe","0","$4,500"
"150","Jones, Taiwan","0","$4,500"
"151","Smith, Rod","0","$4,500"
"152","Perine, Samaje","0","$5,800"
"153","Coleman, Derrick","0","$4,500"
"154","Janovich, Andy","0","$4,500"
"155","Fowler, Jalston","0","$4,500"
"156","Ripkowski, Aaron","0","$4,500"
"157","Prosch, Jay","0","$4,500"
"158","Vitale, Dan","0","$4,600"
"161","Diggs, Stefon","24.2","$6,600"
"162","Brown, Antonio","23.7","$9,100"
"163","Hill, Tyreek","23.3","$6,700"
"164","Golladay, Kenny","20.9","$5,100"
"165","Thielen, Adam","20.2","$5,700"
"166","Agholor, Nelson","17.6","$4,900"
"167","Nelson, Jordy","17.4","$7,700"
"168","Tate, Golden","16.4","$6,900"
"169","Fowler, Bennie","15.6","$4,500"
"170","Kupp, Cooper","15.6","$4,900"
"171","Hopkins, DeAndre","15","$7,100"
"172","Cooper, Amari","14.7","$7,600"
"173","Coleman, Corey","13.8","$5,700"
"174","Amendola, Danny","13","$5,800"
"175","Cobb, Randall","13","$5,900"
"176","Nelson, J.J.","12.8","$5,200"
"177","Maclin, Jeremy","12.6","$6,100"
"178","Shepard, Russell","12.3","$4,700"
"179","Allen, Keenan","12","$7,000"
"180","Benjamin, Travis","11.8","$5,700"
"181","Crabtree, Michael","11.3","$6,900"
"182","Garcon, Pierre","11.1","$6,600"
"183","Jones, Marvin","10.7","$6,100"
"184","Fitzgerald, Larry","10.4","$6,400"
"185","Cooks, Brandin","10.3","$7,400"
"186","Green, A.J.","9.9","$8,400"
"187","Davis, Corey","9.9","$5,500"
"188","Williams, Terrance","9.8","$5,100"
"189","Pryor, Terrelle","9.6","$6,200"
"190","Matthews, Rishard","9.6","$6,100"
"191","Kearse, Jermaine","9.4","$5,100"
"192","Thomas, Demaryius","9.2","$7,200"
"193","Jones, Julio","8.6","$9,000"
"194","Shepard, Sterling","8.5","$5,800"
"195","Roberts, Seth","8.4","$5,200"
"196","Watkins, Sammy","8.3","$6,900"
"197","Grant, Ryan","8.1","$4,700"
"198","Baldwin, Doug","8","$7,500"
"199","Williams, Tyrell","7.9","$6,400"
"200","Richardson, Paul","7.9","$5,200"
"201","Ginn Jr., Ted","7.8","$5,600"
"202","Sanu, Mohamed","7.7","$4,800"
"203","Lewis, Roger","7.4","$4,500"
"204","Jeffery, Alshon","7.3","$7,000"
"205","Matthews, Jordan","7.1","$6,300"
"206","Thomas, Michael","7","$7,900"
"207","Woods, Robert","6.8","$5,700"
"208","Holmes, Andre","6.6","$4,700"
"209","Wilson, Albert","6.2","$4,500"
"210","Brown, John","6.2","$5,700"
"211","Adams, Davante","6.2","$6,800"
"212","Lewis, Tommylee","6.2","$4,600"
"213","Hurns, Allen","5.7","$5,200"
"214","Moncrief, Donte","5.5","$5,900"
"215","Conley, Chris","5.3","$5,100"
"216","Bryant, Dez","5.3","$7,800"
"217","Hilton, T.Y.","5.2","$8,000"
"218","Gabriel, Taylor","5.1","$5,100"
"219","Wright, Kendall","4.9","$5,200"
"220","Beasley, Cole","4.7","$5,600"
"221","Anderson, Robby","4.2","$5,200"
"222","Louis, Ricardo","4.2","$4,500"
"223","Jones, T.J.","4.2","$4,600"
"224","Bellamy, Josh","4.2","$4,700"
"225","Sanders, Emmanuel","4.1","$6,600"
"226","LaFell, Brandon","3.9","$5,100"
"227","Goodwin, Marquise","3.6","$5,400"
"228","Butler, Brice","3.5","$4,700"
"229","Smith, Torrey","3.5","$5,100"
"230","Benjamin, Kelvin","3","$6,500"
"231","Hogan, Chris","3","$6,000"
"232","Funchess, Devin","3","$5,100"
"233","Jones, Zay","2.6","$4,500"
"234","Wright, Jarius","2.6","$4,500"
"235","Decker, Eric","2.5","$6,500"
"236","Bryant, Martavis","2.4","$6,500"
"237","Taylor, Taywan","2.4","$4,900"
"238","Coleman, Brandon","2.3","$4,700"
"239","Robinson, Allen","2.2","$6,700"
"240","Rogers, Eli","2.1","$4,700"
"241","Thompson, Deonte","2","$4,500"
"242","Stewart, ArDarius","2","$5,100"
"243","Britt, Kenny","1.8","$6,000"
"244","Benn, Arrelious","1.7","$4,500"
"245","Quick, Brian","1.6","$4,700"
"246","Boyd, Tyler","1.6","$4,700"
"247","White, Kevin","1.6","$5,600"
"248","Marshall, Brandon","1.5","$6,800"
"249","Lockett, Tyler","1.3","$5,900"
"250","Taylor, Trent","1.3","$4,500"
"251","Wallace, Mike","1.3","$5,700"
"252","Patterson, Cordarrelle","1.2","$5,200"
"253","Treadwell, Laquon","1.2","$5,000"
"254","Robinson, Aldrick","1.2","$5,000"
"255","Perriman, Breshad","1","$5,000"
"256","Crowder, Jamison","0.9","$6,500"
"257","Aiken, Kamar","0.8","$5,300"
"258","Thomas, De'Anthony","0.7","$4,500"
"259","Hazel, Matt","0.6","$4,500"
"260","Austin, Tavon","0.3","$4,900"
"261","Campanaro, Michael","0.2","$4,500"
"262","Heyward-Bey, Darrius","0","$4,700"
"263","Dorsett, Phillip","0","$5,000"
"264","Moore, Chris","0","$4,700"
"265","Erickson, Alex","0","$4,500"
"266","Golden, Brittan","0","$4,500"
"267","Weems, Eric","0","$4,500"
"268","Cooper, Pharoh","0","$4,500"
"269","Lee, Marqise","0","$5,700"
"270","Davis, Geremy","0","$4,500"
"271","Robinson, Demarcus","0","$4,500"
"272","Smith-Schuster, JuJu","0","$4,800"
"273","Tate, Brandon","0","$4,800"
"274","Latimer, Cody","0","$4,700"
"275","Peake, Charone","0","$4,500"
"276","Janis, Jeff","0","$5,200"
"277","Matthews, Chris","0","$4,500"
"278","Williams, Kasen","0","$4,500"
"279","Chesson, Jehu","0","$4,500"
"280","Roberts, Andre","0","$4,500"
"281","Darboh, Amara","0","$4,500"
"282","Miller, Braxton","0","$4,900"
"283","Coates, Sammie","0","$4,700"
"284","Raymond, Kalif","0","$4,500"
"285","Doctson, Josh","0","$5,200"
"286","Holton, Johnny","0","$4,500"
"287","Samuel, Curtis","0","$5,400"
"288","Core, Cody","0","$4,500"
"289","McKenzie, Isaiah","0","$4,500"
"290","Brown, Jaron","0","$4,500"
"291","Bray, Quan","0","$4,500"
"292","Cole, Keelan","0","$4,500"
"293","Hardy, Justin","0","$4,500"
"294","Davis, Trevor","0","$4,500"
"295","Ellington, Bruce","0","$4,500"
"296","Switzer, Ryan","0","$4,500"
"297","Harris, Dwayne","0","$4,500"
"298","McEvoy, Tanner","0","$4,500"
"301","Hooper, Austin","19.8","$4,700"
"302","James, Jesse","19.1","$4,700"
"303","Witten, Jason","15.4","$5,400"
"304","Fleener, Coby","13.9","$5,100"
"305","Clay, Charles","13.3","$4,600"
"306","Ertz, Zach","13.3","$5,900"
"307","Walker, Delanie","11.1","$6,100"
"308","Rudolph, Kyle","10.1","$5,800"
"309","Harris, Demetrius","8.5","$4,500"
"310","Cook, Jared","8.1","$4,900"
"311","Kelce, Travis","6.9","$6,500"
"312","Fiedorowicz, C.J.","6.6","$5,200"
"313","Engram, Evan","6.4","$4,900"
"314","DeValve, Seth","6.2","$4,500"
"315","Reed, Jordan","6.1","$7,100"
"316","Miller, Zach","5.9","$4,500"
"317","Bennett, Martellus","5.8","$5,700"
"318","Kittle, George","5.2","$4,500"
"319","Doyle, Jack","5.1","$5,100"
"320","Derby, A.J.","4.9","$4,800"
"321","Tye, Will","4.9","$4,500"
"322","Green, Virgil","4.9","$4,600"
"323","Everett, Gerald","4.4","$4,500"
"324","Gronkowski, Rob","4.3","$8,000"
"325","Sims, Dion","4.1","$4,500"
"326","Tomlinson, Eric","3.5","$4,500"
"327","Gresham, Jermaine","3","$4,600"
"328","Njoku, David","3","$4,500"
"329","Olsen, Greg","2.8","$6,600"
"330","Kendricks, Lance","2.8","$4,500"
"331","Higbee, Tyler","2.7","$4,500"
"332","Gates, Antonio","2.7","$5,300"
"333","O'Leary, Nick","2.7","$4,500"
"334","Heuerman, Jeff","2.5","$4,600"
"335","Anderson, Stephen","2.4","$4,500"
"336","Graham, Jimmy","2.3","$6,200"
"337","O'Shaughnessy, James","2.3","$4,500"
"338","Ebron, Eric","1.9","$5,500"
"339","Boyle, Nick","1.9","$4,500"
"340","Carrier, Derek","1.7","$4,500"
"341","Celek, Brent","1.6","$4,500"
"342","Vannett, Nick","1.5","$4,500"
"343","Ellison, Rhett","1.4","$4,500"
"344","Kroft, Tyler","1","$4,500"
"345","Williams, Maxx","1","$4,500"
"346","Eifert, Tyler","0.9","$6,100"
"347","Celek, Garrett","0","$4,500"
"348","Harris, Clark","0","$4,500"
"349","Burton, Trey","0","$4,600"
"350","Rodgers, Richard","0","$4,800"
"351","Momah, Ifeanyi","0","$4,500"
"352","Manhertz, Chris","0","$4,500"
"353","Fells, Darren","0","$4,500"
"354","Walford, Clive","0","$4,700"
"355","Niklas, Troy","0","$4,500"
"356","Thomas, Logan","0","$4,500"
"357","Lewis, Marcedes","0","$4,500"
"358","Travis, Ross","0","$4,500"
"359","Smith, Jonnu","0","$4,500"
"360","Davis, Vernon","0","$5,000"
"361","Supernaw, Phillip","0","$4,500"
"362","Henry, Hunter","0","$5,800"
"363","Swaim, Geoff","0","$4,500"
"364","Paul, Niles","0","$4,500"
"365","Mayle, Vince","0","$4,500"
"366","Watson, Ben","0","$4,900"
"367","Grimble, Xavier","0","$4,500"
"368","Adams, Jerell","0","$4,500"
"369","Smith, Lee","0","$4,500"
"370","Willson, Luke","0","$4,500"
"371","Koyack, Ben","0","$4,500"
"372","Griffin, Ryan","0","$4,500"
"373","Dickson, Ed","0","$4,500"
"374","Telfer, Randall","0","$4,500"
"375","Allen, Dwayne","0","$5,000"
"376","Bell, Blake","0","$4,500"
"377","Hewitt, Ryan","0","$4,500"
"378","Toilolo, Levine","0","$4,500"
"379","Hill, Josh","0","$4,500"
"380","Brown, Daniel","0","$4,500"
"381","Morgan, David","0","$4,500"
"382","Williams, Brandon","0","$4,500"
"383","McDonald, Vance","0","$4,700"
"384","Hanna, James","0","$4,500"
"388","Zuerlein, Greg","17","$4,500"
"389","Bailey, Dan","15","$4,900"
"390","Lutz, Wil","14","$4,800"
"391","Sturgis, Caleb","13","$4,600"
"392","Myers, Jason","12","$4,500"
"393","Forbath, Kai","12","$4,500"
"394","Bryant, Matt","12","$4,900"
"395","Succop, Ryan","12","$4,600"
"396","Gano, Graham","11","$4,700"
"397","Walsh, Blair","10","$4,500"
"398","Catanzaro, Chandler","9","$4,700"
"399","Gostkowski, Stephen","9","$5,000"
"400","Tucker, Justin","8","$5,000"
"401","Barth, Connor","7","$4,500"
"402","Prater, Matt","7","$4,700"
"403","McManus, Brandon","6","$4,600"
"404","Santos, Cairo","6","$4,600"
"405","Crosby, Mason","6","$4,800"
"406","Dawson, Phil","5","$4,500"
"407","Hopkins, Dustin","5","$4,800"
"408","Gonzalez, Zane","4","$4,500"
"409","Gould, Robbie","4","$4,500"
"411","Rosas, Aldrick","3","$4,500"
"412","Vinatieri, Adam","3","$4,800"
"413","Boswell, Chris","3","$4,800"
"414","Hauschka, Steven","3","$4,800"
"416","Bullock, Randy","0","$4,600"
"419","Jacksonville","28","$4,100"
"420","LA Rams","28","$4,600"
"421","Baltimore","25","$4,400"
"422","Philadelphia","22","$4,500"
"423","Pittsburgh","18","$4,800"
"424","Detroit","16","$4,400"
"425","Carolina","15","$4,900"
"426","Dallas","12","$4,600"
"427","Washington","12","$4,600"
"428","Buffalo","9","$4,700"
"429","Green Bay","9","$4,200"
"430","Arizona","8","$4,600"
"431","LA Chargers","8","$4,200"
"432","Seattle","7","$4,500"
"433","Denver","5","$5,200"
"434","Atlanta","5","$4,700"
"435","Cincinnati","4","$4,600"
"436","New York J","4","$4,000"
"437","Cleveland","4","$4,000"
"438","San Francisco","4","$4,000"
"439","Kansas City","3","$4,300"
"440","Oakland","2","$4,700"
"441","Chicago","2","$4,300"
"442","Minnesota","2","$4,600"
"443","New York G","2","$4,500"
"444","Tennessee","2","$4,500"
"445","Indianapolis","2","$4,300"
"446","New England","1","$4,500"
"447","New Orleans","0","$4,100"
"448","Houston","0","$5,100"
