"","Player","Points","FD_Salary"
"69","Johnson, Duke","10.1","$5,500"
"70","Richard, Jalen","9.6","$4,800"
"71","Powell, Bilal","9.3","$6,000"
"72","Ajayi, Jay","9.2","$7,400"
"73","Crowell, Isaiah","9.1","$5,100"
"74","Murray, DeMarco","9.1","$6,500"
"75","Martin, Doug","9","$6,600"
"76","Allen, Javorius","8.9","$6,000"
"77","Ivory, Chris","8.7","$5,900"
"78","Lewis, Dion","8.7","$5,500"
"79","Mack, Marlon","8.6","$5,300"
"80","Mixon, Joe","8.3","$5,600"
"81","McCaffrey, Christian","8.1","$6,800"
"82","Clement, Corey","8","$4,500"
"83","Cohen, Tarik","7.5","$5,300"
"84","McKinnon, Jerick","7.2","$7,000"
"85","Smith, Rod","7.1","$4,500"
"86","Anderson, C.J.","6.6","$7,100"
"87","Howard, Jordan","6.5","$6,800"
"88","Darkwa, Orleans","6.3","$5,200"
"89","Brown, Malcolm","6","$4,500"
"90","Smallwood, Wendell","4.9","$5,200"
"91","Gordon, Melvin","4.9","$7,700"
"92","Lacy, Eddie","4.8","$5,300"
"93","Stewart, Jonathan","4.8","$5,500"
"94","Burkhead, Rex","4.7","$4,500"
"95","Booker, Devontae","4.3","$4,600"
"96","McKissic, J.D.","4.3","$4,500"
"97","Charles, Jamaal","4.2","$5,300"
"98","Grant, Corey","4.1","$4,500"
"99","Kelley, Rob","4","$5,400"
"100","Gallman, Wayne","3.9","$5,400"
"101","Peterson, Adrian","3.8","$6,300"
"102","Williams, Kerwynn","3.7","$4,900"
"103","Rawls, Thomas","3.7","$5,600"
"104","Tolbert, Mike","3.5","$4,600"
"105","Gore, Frank","3.4","$5,500"
"106","Henry, Derrick","3.4","$5,600"
"107","Gillislee, Mike","3.1","$5,800"
"108","Williams, Damien","3","$4,500"
"109","Collins, Alex","3","$5,800"
"110","Blount, LeGarrette","2.9","$5,800"
"111","Morris, Alfred","2.9","$5,700"
"112","Janovich, Andy","2.7","$4,500"
"113","Sims, Charles","2.5","$4,700"
"114","Vereen, Shane","2.1","$5,100"
"115","Montgomery, Ty","2","$6,500"
"116","Bohanon, Tommy","1.9","$4,500"
"117","Conner, James","1.9","$4,900"
"118","Rainey, Bobby","1.8","$4,600"
"119","Ham, C.J.","1.7","$4,500"
"120","Rodgers, Jacquizz","1.6","$4,600"
"121","Coleman, Tevin","1.6","$6,400"
"122","Jones, Taiwan","1.6","$4,500"
"123","Vitale, Dan","1.6","$4,500"
"124","Bernard, Giovani","1.2","$5,300"
"125","Lynch, Marshawn","0.9","$5,800"
"126","McGuire, Elijah","0.7","$5,900"
"127","Hill, Jeremy","0.7","$5,400"
"128","Hunt, Akeem","0.6","$4,500"
"129","Ferguson, Josh","0.5","$4,500"
"130","Breida, Matt","0.5","$5,100"
"131","Madden, Tre","0.4","$4,500"
"132","Barner, Kenjon","0.4","$4,600"
"133","Mostert, Raheem","0","$4,500"
"134","Develin, James","0","$4,500"
"135","Burton, Michael","0","$4,500"
"136","Line, Zach","0","$4,500"
"137","Artis-Payne, Cameron","0","$4,500"
"138","Ward, Terron","0","$4,500"
"139","Barber, Peyton","0","$4,500"
"140","Dayes, Matthew","0","$4,500"
"141","Watson, Terrell","0","$4,500"
"142","Penny, Elijhaa","0","$4,500"
"143","Edmunds, Trey","0","$4,500"
"144","Williams, Jamaal","0","$5,400"
"145","Perry, Senorise","0","$4,500"
"146","Sherman, Anthony","0","$4,500"
"147","Bolden, Brandon","0","$4,500"
"148","Williams, Andre","0","$4,500"
"149","Drake, Kenyan","0","$4,500"
"150","Watt, Derek","0","$4,500"
"151","Smith, Keith","0","$4,600"
"152","Brown, Mack","0","$4,500"
"153","Prosise, C.J.","0","$4,800"
"154","DiMarco, Patrick","0","$4,500"
"155","Perine, Samaje","0","$5,500"
"156","Coleman, Derrick","0","$4,500"
"157","Fowler, Jalston","0","$4,500"
"158","Ripkowski, Aaron","0","$4,500"
"159","Fluellen, David","0","$4,500"
"160","Olawale, Jamize","0","$4,500"
"163","Cooper, Amari","38.5","$6,200"
"164","Stills, Kenny","23.5","$4,900"
"165","Hill, Tyreek","22.2","$7,800"
"166","Jones, Julio","20.4","$8,800"
"167","Baldwin, Doug","19.7","$7,400"
"168","Landry, Jarvis","18.8","$7,000"
"169","Evans, Mike","18.3","$8,100"
"170","Ginn Jr., Ted","17.6","$5,500"
"171","Benjamin, Travis","17.1","$5,200"
"172","Bryant, Dez","15.8","$8,200"
"173","Cooks, Brandin","14.5","$7,800"
"174","Brown, Antonio","14.5","$9,300"
"175","Richardson, Paul","13.1","$4,800"
"176","Kupp, Cooper","13.1","$5,800"
"177","Hollins, Mack","12.9","$4,500"
"178","Wilson, Albert","12.8","$5,200"
"179","Thompson, Deonte","12.7","$4,500"
"180","Hurns, Allen","12.6","$5,800"
"181","Agholor, Nelson","12.5","$5,900"
"182","Thomas, Michael","11.7","$7,700"
"183","Anderson, Robby","11","$5,800"
"184","Smith-Schuster, JuJu","10.9","$5,300"
"185","LaFell, Brandon","10.8","$4,700"
"186","Moore, Chris","10.1","$4,600"
"187","Coleman, Brandon","10.1","$5,000"
"188","Goodwin, Marquise","10","$5,000"
"189","Crabtree, Michael","9.9","$7,300"
"190","Jackson, DeSean","9.8","$6,200"
"191","Sanu, Mohamed","9.5","$5,500"
"192","Kearse, Jermaine","9.4","$6,300"
"193","Robinson, Demarcus","9.4","$4,500"
"194","Lee, Marqise","9.2","$5,600"
"195","Hogan, Chris","9.1","$7,200"
"196","Woods, Robert","8.8","$5,500"
"197","Benjamin, Kelvin","8","$6,800"
"198","Garcon, Pierre","7.4","$6,700"
"199","Cole, Keelan","7.4","$4,500"
"200","Fowler, Bennie","7","$4,500"
"201","Wright, Jarius","6.9","$4,500"
"202","Thielen, Adam","6.6","$6,900"
"203","Campanaro, Michael","6.5","$4,500"
"204","Lockett, Tyler","6.4","$5,300"
"205","Funchess, Devin","6.1","$6,700"
"206","Taylor, Taywan","6","$4,500"
"207","Watkins, Sammy","5.7","$5,900"
"208","Allen, Keenan","5.6","$7,000"
"209","Green, A.J.","5.6","$8,500"
"210","Matthews, Rishard","5.5","$5,500"
"211","Doctson, Josh","5.4","$5,000"
"212","Austin, Tavon","5.2","$4,800"
"213","Heyward-Bey, Darrius","4.9","$4,600"
"214","Jeffery, Alshon","4.7","$6,600"
"216","Brown, Jaron","4.7","$5,500"
"217","Nelson, J.J.","4.5","$5,100"
"218","Taylor, Trent","4.4","$4,500"
"219","Fitzgerald, Larry","4.4","$7,500"
"221","Treadwell, Laquon","4.3","$4,900"
"222","Crowder, Jamison","4.1","$5,200"
"223","Moncrief, Donte","4","$5,300"
"224","Darboh, Amara","3.9","$4,500"
"225","Hilton, T.Y.","3.7","$7,600"
"226","Louis, Ricardo","3.6","$4,500"
"227","Golden, Brittan","3.5","$4,500"
"228","Grant, Ryan","3.4","$4,500"
"229","Amendola, Danny","3.2","$6,200"
"230","Rogers, Chester","3.1","$4,500"
"231","Hardy, Justin","3.1","$5,600"
"232","Treggs, Bryce","3","$4,500"
"233","Shepard, Russell","3","$4,700"
"234","Gabriel, Taylor","2.9","$6,500"
"235","Beasley, Cole","2.9","$4,600"
"236","Jones, Zay","2.7","$4,500"
"237","Erickson, Alex","2.7","$4,500"
"238","Bray, Quan","2.7","$4,500"
"239","Carroo, Leonte","2.6","$4,500"
"240","Cobb, Randall","2.5","$5,800"
"241","Samuel, Curtis","2.5","$5,000"
"242","Pryor, Terrelle","2.4","$6,200"
"243","Adams, Davante","2.2","$6,900"
"244","Holmes, Andre","2.1","$4,500"
"245","Roberts, Seth","2","$4,700"
"246","Robinson, Aldrick","2","$4,900"
"247","Matthews, Jordan","2","$5,900"
"248","Allison, Geronimo","1.9","$4,700"
"249","Thomas, Demaryius","1.9","$7,100"
"250","Aiken, Kamar","1.8","$4,500"
"251","Nelson, Jordy","1.8","$7,400"
"252","Britt, Kenny","1.7","$4,900"
"253","Lewis, Roger","1.7","$5,700"
"254","Williams, Tyrell","1.6","$6,400"
"255","Higgins, Rashard","1.6","$4,800"
"256","Rogers, Eli","1.5","$4,500"
"257","Patterson, Cordarrelle","1.4","$4,600"
"258","Wallace, Mike","1.4","$5,400"
"259","Gentry, Tanner","1.3","$4,500"
"260","Taylor, Jordan","1.2","$4,500"
"261","Brown, John","1.1","$5,900"
"262","Weems, Eric","1","$4,500"
"263","Bryant, Martavis","1","$5,400"
"264","Godwin, Chris","1","$4,500"
"265","Reedy, Bernard","1","$4,500"
"266","Switzer, Ryan","1","$4,500"
"267","Thomas, De'Anthony","0.7","$4,600"
"268","Kerley, Jeremy","0.7","$5,400"
"269","Humphries, Adam","0.3","$4,800"
"270","Quick, Brian","0","$4,500"
"271","Butler, Brice","0","$5,200"
"272","Dorsett, Phillip","0","$5,400"
"273","Bourne, Kendrick","0","$4,500"
"274","Malone, Josh","0","$4,500"
"275","Decker, Eric","0","$5,100"
"276","Cooper, Pharoh","0","$4,500"
"277","Brown, Noah","0","$4,500"
"278","Benn, Arrelious","0","$4,500"
"279","Smith, Torrey","0","$5,300"
"280","McBride, Tre","0","$4,500"
"281","Tate, Brandon","0","$4,800"
"282","Janis, Jeff","0","$4,500"
"283","Williams, Terrance","0","$4,600"
"284","Wright, Kendall","0","$5,200"
"285","Lewis, Tommylee","0","$4,500"
"286","Johnson, Marcus","0","$4,500"
"287","Williams, Kasen","0","$4,500"
"288","Chesson, Jehu","0","$4,500"
"289","Roberts, Andre","0","$4,500"
"290","Stewart, ArDarius","0","$4,500"
"291","Coates, Sammie","0","$4,500"
"292","Slater, Matthew","0","$4,500"
"293","Holton, Johnny","0","$4,500"
"294","Reynolds, Josh","0","$4,500"
"295","Core, Cody","0","$4,500"
"296","Williams, Mike","0","$4,900"
"297","Grant, Jakeem","0","$4,500"
"298","Bellamy, Josh","0","$4,500"
"299","Coley, Stacy","0","$4,500"
"300","Davis, Trevor","0","$4,500"
"301","McEvoy, Tanner","0","$4,500"
"302","King, Tavarres","-0.2","$4,500"
"305","Howard, O.J.","24.8","$4,800"
"306","Reed, Jordan","22.4","$6,100"
"307","Ertz, Zach","17.4","$7,200"
"308","Engram, Evan","15","$5,500"
"309","Cook, Jared","13.7","$5,200"
"310","Witten, Jason","13.4","$5,300"
"311","Graham, Jimmy","12.6","$5,800"
"312","Kelce, Travis","11.3","$7,400"
"313","Kroft, Tyler","10.3","$5,600"
"314","Fasano, Anthony","10","$4,500"
"315","Lewis, Marcedes","9.9","$4,500"
"316","Seferian-Jenkins, Austin","9.6","$5,900"
"317","Henry, Hunter","9.3","$5,200"
"318","Brate, Cameron","9","$6,200"
"319","Thomas, Logan","8.7","$4,500"
"320","Davis, Vernon","8.7","$5,000"
"321","Walker, Delanie","7.8","$5,900"
"322","Derby, A.J.","7.6","$4,600"
"323","Doyle, Jack","7.4","$5,100"
"324","Thomas, Julius","7.3","$4,600"
"325","Rudolph, Kyle","6.8","$5,400"
"326","O'Leary, Nick","6.8","$4,500"
"327","Njoku, David","6.8","$4,500"
"328","Gronkowski, Rob","6.6","$8,500"
"329","Watson, Ben","6.3","$4,900"
"330","McDonald, Vance","4.7","$4,600"
"331","Miller, Zach","3.9","$5,200"
"332","Paul, Niles","3.7","$4,500"
"333","DeValve, Seth","3.7","$4,500"
"334","Dickson, Ed","3.3","$5,100"
"335","Smith, Jonnu","3.2","$4,500"
"336","Fleener, Coby","3.2","$5,000"
"337","Tomlinson, Eric","3.1","$4,500"
"338","Higbee, Tyler","2.8","$4,500"
"339","Bennett, Martellus","2.7","$5,300"
"340","Harris, Demetrius","2.6","$4,500"
"341","Gresham, Jermaine","2.3","$4,500"
"342","Boyle, Nick","2.2","$4,500"
"343","Kittle, George","2.1","$4,800"
"344","Willson, Luke","1.8","$4,500"
"345","Grimble, Xavier","1.7","$4,500"
"346","Vannett, Nick","1.7","$4,500"
"347","Celek, Garrett","1.6","$4,500"
"348","Manhertz, Chris","1.6","$4,500"
"349","Burton, Trey","1.2","$4,500"
"350","Swaim, Geoff","1.2","$4,500"
"351","Uzomah, C.J.","1.2","$4,500"
"352","Green, Virgil","1.2","$4,600"
"353","Koyack, Ben","1.2","$4,500"
"354","Daniels, Darrell","1.2","$4,500"
"355","Hooper, Austin","1.1","$5,000"
"356","Williams, Brandon","1.1","$4,500"
"357","Hikutini, Cole","1","$4,500"
"358","Gates, Antonio","0.9","$4,600"
"359","Travis, Ross","0.8","$4,500"
"360","Celek, Brent","0.8","$4,500"
"361","Harris, Clark","0","$4,500"
"362","Everett, Gerald","0","$4,500"
"363","Rodgers, Richard","0","$4,600"
"364","Sims, Dion","0","$4,500"
"365","Paulsen, Logan","0","$4,500"
"366","McGrath, Sean","0","$4,500"
"367","Momah, Ifeanyi","0","$4,500"
"368","Lee, Khari","0","$4,500"
"369","Ellison, Rhett","0","$4,500"
"370","James, Jesse","0","$4,700"
"371","Walford, Clive","0","$4,500"
"372","Niklas, Troy","0","$4,500"
"373","Carter, Cethan","0","$4,500"
"374","O'Shaughnessy, James","0","$4,500"
"375","Shaheen, Adam","0","$4,500"
"376","Supernaw, Phillip","0","$4,500"
"377","Carrier, Derek","0","$4,500"
"378","Mayle, Vince","0","$4,500"
"379","Heuerman, Jeff","0","$4,500"
"380","Adams, Jerell","0","$4,500"
"381","Kendricks, Lance","0","$4,500"
"382","Smith, Lee","0","$4,500"
"383","LaCosse, Matt","0","$4,500"
"384","Telfer, Randall","0","$4,500"
"385","Allen, Dwayne","0","$4,500"
"386","Bell, Blake","0","$4,500"
"387","Hoomanawanui, Michael","0","$4,500"
"388","Toilolo, Levine","0","$4,500"
"389","Hill, Josh","0","$4,500"
"390","Stocker, Luke","0","$4,500"
"391","Brown, Daniel","0","$4,500"
"392","Hollister, Jacob","0","$4,500"
"393","Gray, Marqueis","0","$4,500"
"394","Hanna, James","0","$4,500"
"397","Forbath, Kai","24","$4,700"
"398","Boswell, Chris","19","$4,800"
"399","Zuerlein, Greg","17","$5,200"
"400","Succop, Ryan","15","$4,700"
"401","Hauschka, Steven","14","$4,700"
"402","Butker, Harrison","14","$4,900"
"403","Tucker, Justin","14","$4,700"
"404","Elliott, Jake","13","$4,600"
"405","Gonzalez, Zane","12","$4,500"
"406","Gostkowski, Stephen","11","$5,100"
"407","Murray, Patrick","11","$4,500"
"409","Lutz, Wil","9","$4,800"
"410","Tavecchio, Giorgio","7","$4,700"
"411","Parkey, Cody","7","$4,600"
"412","Walsh, Blair","6","$4,900"
"414","Crosby, Mason","6","$4,600"
"415","Barth, Connor","5","$4,500"
"416","Gould, Robbie","5","$4,500"
"417","Catanzaro, Chandler","4","$4,600"
"418","Novak, Nick","3","$4,500"
"419","Gano, Graham","3","$4,800"
"420","Bailey, Dan","2","$5,000"
"421","Bullock, Randy","2","$4,500"
"422","Bryant, Matt","1","$5,300"
"423","Rosas, Aldrick","1","$4,500"
"424","McManus, Brandon","0","$5,000"
"425","Dawson, Phil","0","$4,600"
"428","Chicago","30","$4,300"
"429","LA Chargers","27","$4,100"
"430","Jacksonville","20","$5,400"
"431","LA Rams","17","$5,100"
"432","Dallas","15","$5,000"
"433","Carolina","13","$4,900"
"434","Tennessee","12","$4,800"
"435","Pittsburgh","9","$4,500"
"436","Cleveland","8","$4,000"
"437","Buffalo","7","$4,500"
"438","Seattle","7","$5,500"
"439","Green Bay","7","$4,200"
"440","New England","7","$4,400"
"441","Philadelphia","6","$4,600"
"442","New York J","6","$4,400"
"443","Miami","6","$4,300"
"444","Minnesota","6","$4,700"
"445","Indianapolis","5","$4,400"
"446","Denver","4","$5,200"
"447","New Orleans","4","$4,500"
"448","Washington","4","$4,300"
"449","New York G","3","$4,200"
"450","Tampa Bay","2","$4,500"
"451","Atlanta","2","$4,400"
"452","Arizona","2","$4,400"
"453","Baltimore","2","$4,500"
"454","Kansas City","1","$4,800"
"455","Oakland","0","$4,300"
"456","Cincinnati","-1","$4,300"
"457","San Francisco","-4","$4,000"
